InventoryID,SnapshotDate,StoreID,ProductID,OpeningStock,ReceivedQuantity,SoldQuantity,ReturnQuantity,ClosingStock,DamagedQuantity,InventoryValue
INV00006606,2025-03-02,STR003,PRD00163,8,72,6,1,75,0,578474.25
INV00006607,2025-03-02,STR003,PRD00831,168,0,30,1,139,0,277050.63
INV00006608,2025-03-02,STR003,PRD00131,13,54,5,0,62,0,560010.66
INV00006609,2025-03-02,STR003,PRD00754,84,0,50,0,34,0,7509.92
INV00006610,2025-03-02,STR003,PRD00358,395,325,152,0,566,2,264135.22
INV00006611,2025-03-02,STR003,PRD00230,51,0,14,0,37,0,289927.56
INV00006612,2025-03-02,STR003,PRD00275,98,115,6,0,207,0,175515.3
INV00006613,2025-03-02,STR003,PRD00602,249,0,121,0,128,0,26531.84
INV00006614,2025-03-02,STR003,PRD01039,130,266,51,0,345,0,135909.3
INV00006615,2025-03-02,STR003,PRD01194,84,0,29,1,56,0,217570.08
INV00006616,2025-03-02,STR003,PRD00290,46,356,19,0,382,1,182718.24
INV00006617,2025-03-02,STR003,PRD00383,199,355,101,0,453,0,61490.22
INV00006618,2025-03-02,STR003,PRD01133,99,0,58,0,40,1,150600.8
INV00006619,2025-03-02,STR003,PRD00468,103,171,17,1,258,0,38266.56
INV00006620,2025-03-02,STR003,PRD00081,33,0,19,0,14,0,183489.32
INV00006621,2025-03-02,STR004,PRD00847,163,122,66,1,220,0,355766.4
INV00006622,2025-03-02,STR004,PRD01030,229,0,116,0,113,0,35885.41
INV00006623,2025-03-02,STR004,PRD00779,61,0,33,0,28,0,27952.12
INV00006624,2025-03-02,STR004,PRD00050,33,0,7,1,27,0,434052.81
INV00006625,2025-03-02,STR004,PRD00825,81,0,20,0,61,0,85551.89
INV00006626,2025-03-02,STR004,PRD00956,40,77,14,0,103,0,58916.0
INV00006627,2025-03-02,STR004,PRD00664,328,216,111,0,433,0,47287.93
INV00006628,2025-03-02,STR004,PRD00213,8,75,5,0,78,0,436574.58
INV00006629,2025-03-02,STR004,PRD00720,83,0,23,0,60,0,126297.0
INV00006630,2025-03-02,STR004,PRD01067,66,0,20,0,46,0,25982.64
INV00006631,2025-03-02,STR004,PRD00980,71,163,15,0,219,0,79334.94
INV00006632,2025-03-02,STR004,PRD01051,72,365,19,0,418,0,148051.42
INV00006633,2025-03-02,STR004,PRD00425,50,179,8,0,221,0,154149.71
INV00006634,2025-03-02,STR004,PRD00574,141,0,77,0,64,0,21667.84
INV00006635,2025-03-02,STR004,PRD00458,408,0,115,1,294,0,131100.48
INV00006636,2025-03-02,STR004,PRD00235,23,0,8,2,17,0,113621.54
INV00006637,2025-03-02,STR004,PRD00876,101,0,52,0,49,0,88120.62
INV00006638,2025-03-02,STR004,PRD00775,80,0,8,0,70,2,138358.5
INV00006639,2025-03-02,STR004,PRD01013,333,209,88,0,454,0,67300.96
INV00006640,2025-03-02,STR004,PRD00022,9,65,8,0,66,0,1078266.42
INV00006641,2025-03-02,STR005,PRD01031,45,0,10,1,36,0,18841.32
INV00006642,2025-03-02,STR005,PRD01140,54,71,25,2,102,0,338278.92
INV00006643,2025-03-02,STR005,PRD00029,33,0,13,0,19,1,306991.17
INV00006644,2025-03-02,STR005,PRD01125,175,0,84,0,91,0,129532.13
INV00006645,2025-03-02,STR005,PRD00421,420,0,149,0,271,0,131841.5
INV00006646,2025-03-02,STR005,PRD00930,106,133,6,0,233,0,551124.22
INV00006647,2025-03-02,STR005,PRD00296,117,0,10,2,109,0,13257.67
INV00006648,2025-03-02,STR005,PRD00692,105,132,17,0,220,0,318098.0
INV00006649,2025-03-02,STR005,PRD00272,190,0,35,0,155,0,53431.6
INV00006650,2025-03-02,STR005,PRD01167,62,148,33,3,180,0,150418.8
INV00006651,2025-03-02,STR005,PRD00134,64,0,16,0,48,0,717781.44
INV00006652,2025-03-02,STR005,PRD00411,30,127,5,0,152,0,96041.2
INV00006653,2025-03-02,STR005,PRD01181,113,0,44,0,69,0,88515.27
INV00006654,2025-03-02,STR005,PRD00775,71,0,41,0,30,0,59296.5
INV00006655,2025-03-02,STR005,PRD00773,154,0,43,0,110,1,57029.5
INV00006656,2025-03-02,STR005,PRD00264,72,0,25,0,47,0,149085.88
INV00006657,2025-03-02,STR005,PRD01103,62,100,36,0,126,0,301482.72
INV00006658,2025-03-02,STR005,PRD00853,55,160,25,3,193,0,360551.02
INV00006659,2025-03-02,STR005,PRD00471,79,305,45,0,338,1,167428.3
INV00006660,2025-03-02,STR005,PRD00211,36,0,19,0,17,0,83725.85
INV00006661,2025-03-02,STR006,PRD00282,185,0,53,0,132,0,62070.36
INV00006662,2025-03-02,STR006,PRD00396,432,0,141,0,291,0,132317.7
INV00006663,2025-03-02,STR006,PRD00347,131,0,21,0,110,0,73618.6
INV00006664,2025-03-02,STR006,PRD00662,158,154,47,0,235,0,37354.4
INV00006665,2025-03-02,STR006,PRD00182,120,0,57,0,63,0,72106.65
INV00006666,2025-03-02,STR006,PRD00999,98,0,45,0,53,0,31103.05
INV00006667,2025-03-02,STR006,PRD00088,46,0,18,0,28,0,490767.2
INV00006668,2025-03-02,STR006,PRD00407,121,114,22,0,213,0,113614.2
INV00006669,2025-03-02,STR006,PRD00241,39,0,20,0,19,0,106094.86
INV00006670,2025-03-02,STR006,PRD00914,61,0,19,0,42,0,92430.24
INV00006671,2025-03-02,STR006,PRD00790,160,0,86,0,73,1,65898.56
INV00006672,2025-03-02,STR006,PRD00029,24,0,9,0,15,0,242361.45
INV00006673,2025-03-02,STR006,PRD00924,358,0,5,0,353,0,68658.5
INV00006674,2025-03-02,STR006,PRD00224,16,63,5,0,74,0,254605.14
INV00006675,2025-03-02,STR006,PRD00323,173,177,53,0,297,0,55880.55
INV00006676,2025-03-02,STR006,PRD01147,60,49,11,1,99,0,382464.72
INV00006677,2025-03-02,STR006,PRD00344,94,168,42,0,220,0,95392.0
INV00006678,2025-03-02,STR006,PRD00100,58,0,7,0,51,0,498517.86
INV00006679,2025-03-02,STR006,PRD01195,79,0,30,0,49,0,166513.27
INV00006680,2025-03-02,STR006,PRD00512,60,212,36,0,236,0,27328.8
INV00006681,2025-03-02,STR007,PRD01086,19,0,5,0,14,0,45113.88
INV00006682,2025-03-02,STR007,PRD00084,28,53,5,0,76,0,630326.52
INV00006683,2025-03-02,STR007,PRD00910,77,0,12,0,65,0,102679.85
INV00006684,2025-03-02,STR007,PRD00530,149,77,5,0,221,0,124217.47
INV00006685,2025-03-02,STR007,PRD00361,140,0,8,0,132,0,108992.4
INV00006686,2025-03-02,STR007,PRD00856,75,0,23,1,52,1,63053.64
INV00006687,2025-03-02,STR007,PRD00069,18,0,5,0,13,0,100117.42
INV00006688,2025-03-02,STR007,PRD00417,22,95,6,0,111,0,73449.81
INV00006689,2025-03-02,STR007,PRD00086,35,0,9,0,24,2,364237.92
INV00006690,2025-03-02,STR007,PRD00668,210,0,17,0,193,0,41792.22
INV00006691,2025-03-02,STR007,PRD00808,157,0,71,0,86,0,156001.42
INV00006692,2025-03-02,STR007,PRD00122,59,0,22,0,37,0,605563.09
INV00006693,2025-03-02,STR007,PRD00180,58,0,28,1,31,0,78330.18
INV00006694,2025-03-02,STR007,PRD01164,134,88,25,0,197,0,218415.87
INV00006695,2025-03-02,STR007,PRD00410,318,0,154,2,166,0,31998.16
INV00006696,2025-03-02,STR007,PRD00317,87,0,6,0,-18,0,64757.07
INV00006697,2025-03-02,STR007,PRD00265,87,0,18,1,70,0,204404.2
INV00006698,2025-03-02,STR007,PRD01048,341,0,149,0,192,0,79716.48
INV00006699,2025-03-02,STR007,PRD00897,48,115,25,0,138,0,326950.98
INV00006700,2025-03-02,STR007,PRD00385,292,0,46,0,246,0,68515.92
INV00006701,2025-03-02,STR008,PRD01122,80,0,33,0,47,0,170679.56
INV00006702,2025-03-02,STR008,PRD00074,67,0,16,1,52,0,614101.28
INV00006703,2025-03-02,STR008,PRD00674,110,0,6,0,104,0,165421.36
INV00006704,2025-03-02,STR008,PRD00266,20,0,7,0,13,0,105116.57
INV00006705,2025-03-02,STR008,PRD00685,60,0,18,0,42,0,119768.88
INV00006706,2025-03-02,STR008,PRD00231,31,0,11,1,-7,0,140806.89
INV00006707,2025-03-02,STR008,PRD01082,63,0,8,0,55,0,43849.3
INV00006708,2025-03-02,STR008,PRD00800,211,0,66,0,145,0,47065.55
INV00006709,2025-03-02,STR008,PRD01010,201,183,62,0,322,0,128645.44
INV00006710,2025-03-02,STR008,PRD00139,91,0,33,0,58,0,105116.88
INV00006711,2025-03-02,STR008,PRD00484,99,0,39,1,61,0,34619.94
INV00006712,2025-03-02,STR008,PRD00626,42,283,9,0,316,0,23993.88
INV00006713,2025-03-02,STR008,PRD00379,273,0,58,0,215,0,99041.9
INV00006714,2025-03-02,STR008,PRD00087,42,30,8,0,64,0,1004988.16
INV00006715,2025-03-02,STR008,PRD01041,84,0,24,1,61,0,32501.41
INV00006716,2025-03-02,STR008,PRD00021,75,0,7,0,68,0,90698.4
INV00006717,2025-03-02,STR008,PRD01150,160,0,34,0,126,0,298877.04
INV00006718,2025-03-02,STR008,PRD00928,68,0,18,0,50,0,90626.5
INV00006719,2025-03-02,STR008,PRD00643,35,174,16,1,194,0,42214.4
INV00006720,2025-03-02,STR008,PRD00833,36,88,17,0,107,0,104851.44
INV00006721,2025-03-02,STR009,PRD00928,153,0,36,0,117,0,212066.01
INV00006722,2025-03-02,STR009,PRD00238,35,0,7,0,28,0,87773.84
INV00006723,2025-03-02,STR009,PRD00119,45,45,18,1,73,0,1170523.61
INV00006724,2025-03-02,STR009,PRD00427,117,314,16,3,417,1,201936.42
INV00006725,2025-03-02,STR009,PRD00579,258,0,32,0,226,0,66030.42
INV00006726,2025-03-02,STR009,PRD00254,37,0,5,0,32,0,216838.72
INV00006727,2025-03-02,STR009,PRD00936,163,0,61,0,102,0,63294.06
INV00006728,2025-03-02,STR009,PRD00421,69,351,36,0,384,0,186816.0
INV00006729,2025-03-02,STR009,PRD00405,48,0,12,2,38,0,30546.68
INV00006730,2025-03-02,STR009,PRD00525,410,318,71,0,657,0,43657.65
INV00006731,2025-03-02,STR009,PRD00441,134,171,15,1,291,0,205760.28
INV00006732,2025-03-02,STR009,PRD00854,88,0,27,0,61,0,89543.73
INV00006733,2025-03-02,STR009,PRD00996,105,201,21,0,284,1,93546.76
INV00006734,2025-03-02,STR009,PRD00840,60,0,30,3,33,0,55508.64
INV00006735,2025-03-02,STR009,PRD00910,49,0,27,0,22,0,34753.18
INV00006736,2025-03-02,STR009,PRD00307,357,254,211,0,400,0,193128.0
INV00006737,2025-03-02,STR009,PRD00991,165,0,48,0,117,0,60200.01
INV00006738,2025-03-02,STR009,PRD00299,77,143,22,1,199,0,163836.7
INV00006739,2025-03-02,STR009,PRD00135,29,0,14,0,15,0,102999.45
INV00006740,2025-03-02,STR009,PRD00394,355,0,73,1,282,1,61619.82
INV00006741,2025-03-02,STR010,PRD00438,383,297,26,0,654,0,318426.06
INV00006742,2025-03-02,STR010,PRD00694,109,0,63,0,46,0,106674.46
INV00006743,2025-03-02,STR010,PRD00920,18,86,10,0,94,0,144239.24
INV00006744,2025-03-02,STR010,PRD01197,103,0,45,0,58,0,67348.44
INV00006745,2025-03-02,STR010,PRD00487,60,263,11,0,312,0,24598.08
INV00006746,2025-03-02,STR010,PRD00863,27,80,5,0,101,1,75251.06
INV00006747,2025-03-02,STR010,PRD00290,218,0,69,0,149,0,71269.68
INV00006748,2025-03-02,STR010,PRD00406,79,0,37,1,43,0,22921.58
INV00006749,2025-03-02,STR010,PRD00967,498,0,99,0,399,0,11387.46
INV00006750,2025-03-02,STR010,PRD00096,89,174,28,1,336,0,272506.84
INV00006751,2025-03-02,STR010,PRD01088,20,131,7,0,144,0,286927.2
INV00006752,2025-03-02,STR010,PRD00771,115,0,38,0,77,0,110582.01
INV00006753,2025-03-02,STR010,PRD00462,126,0,15,0,111,0,22783.86
INV00006754,2025-03-02,STR010,PRD01127,148,311,83,0,376,0,120090.64
INV00006755,2025-03-02,STR010,PRD00718,70,159,21,0,208,0,348605.92
INV00006756,2025-03-02,STR010,PRD00845,104,0,59,0,45,0,68553.45
INV00006757,2025-03-02,STR010,PRD00604,187,0,109,3,81,0,12303.9
INV00006758,2025-03-02,STR010,PRD00969,71,313,16,0,368,0,28056.32
INV00006759,2025-03-02,STR010,PRD00041,22,0,5,3,20,0,299065.4
INV00006760,2025-03-02,STR010,PRD00423,341,0,32,0,309,0,66095.1
INV00006761,2025-03-02,STR011,PRD01080,143,0,9,0,134,0,103411.82
INV00006762,2025-03-02,STR011,PRD00191,50,68,15,0,103,0,535419.75
INV00006763,2025-03-02,STR011,PRD00338,26,175,9,0,192,0,132140.16
INV00006764,2025-03-02,STR011,PRD00065,66,56,39,0,82,1,668540.26
INV00006765,2025-03-02,STR011,PRD00921,48,0,6,0,42,0,77025.48
INV00006766,2025-03-02,STR011,PRD00988,55,0,20,0,35,0,18637.5
INV00006767,2025-03-02,STR011,PRD00278,339,324,182,0,481,0,140485.67
INV00006768,2025-03-02,STR011,PRD00580,352,0,106,1,247,0,52191.1
INV00006769,2025-03-02,STR011,PRD00499,358,0,50,0,308,0,81786.32
INV00006770,2025-03-02,STR011,PRD00756,143,78,25,0,196,0,432846.4
INV00006771,2025-03-02,STR011,PRD00104,48,68,14,0,101,1,1775865.83
INV00006772,2025-03-02,STR011,PRD00247,22,0,11,0,11,0,54916.62
INV00006773,2025-03-02,STR011,PRD00633,131,0,53,1,79,0,16819.1
INV00006774,2025-03-02,STR011,PRD01096,106,0,30,0,76,0,130283.76
INV00006775,2025-03-02,STR011,PRD00637,289,391,19,0,661,0,141189.6
INV00006776,2025-03-02,STR011,PRD00671,87,166,25,0,228,0,47426.28
INV00006777,2025-03-02,STR011,PRD01009,59,169,16,0,212,0,6230.68
INV00006778,2025-03-02,STR011,PRD00044,66,0,12,0,54,0,114157.62
INV00006779,2025-03-02,STR011,PRD00716,125,0,31,1,95,0,95708.7
INV00006780,2025-03-02,STR011,PRD00493,157,0,47,0,110,0,49115.0
INV00006781,2025-03-02,STR012,PRD00766,60,76,36,1,101,0,138166.99
INV00006782,2025-03-02,STR012,PRD00609,266,0,9,0,256,1,51719.68
INV00006783,2025-03-02,STR012,PRD01027,121,0,13,0,108,0,24377.76
INV00006784,2025-03-02,STR012,PRD00724,69,0,31,0,38,0,60587.58
INV00006785,2025-03-02,STR012,PRD00111,67,0,12,0,55,0,698168.9
INV00006786,2025-03-02,STR012,PRD00784,134,139,46,0,227,0,295563.08
INV00006787,2025-03-02,STR012,PRD00499,399,0,131,0,268,0,71164.72
INV00006788,2025-03-02,STR012,PRD00550,143,0,13,0,130,0,47439.6
INV00006789,2025-03-02,STR012,PRD00324,92,88,12,0,167,1,119389.97
INV00006790,2025-03-02,STR012,PRD00492,214,0,97,0,115,2,41634.6
INV00006791,2025-03-02,STR012,PRD00376,75,0,9,0,66,0,45077.34
INV00006792,2025-03-02,STR012,PRD00506,65,0,29,0,36,0,20847.6
INV00006793,2025-03-02,STR012,PRD00423,192,0,42,0,150,0,32085.0
INV00006794,2025-03-02,STR012,PRD00267,32,0,12,0,20,0,160031.8
INV00006795,2025-03-02,STR012,PRD00903,182,0,56,1,126,1,34701.66
INV00006796,2025-03-02,STR012,PRD00919,73,0,34,1,40,0,89283.2
INV00006797,2025-03-02,STR012,PRD00972,25,113,8,0,130,0,81770.0
INV00006798,2025-03-02,STR012,PRD00805,138,0,17,0,120,1,259657.2
INV00006799,2025-03-02,STR012,PRD00451,150,0,86,0,64,0,32334.72
INV00006800,2025-03-02,STR012,PRD00564,215,0,68,0,147,0,51151.59
INV00006801,2025-03-02,STR013,PRD00221,6,31,8,1,30,0,173126.7
INV00006802,2025-03-02,STR013,PRD00071,18,47,7,1,59,0,566732.17
INV00006803,2025-03-02,STR013,PRD00314,190,0,114,0,76,0,28303.16
INV00006804,2025-03-02,STR013,PRD00576,212,0,101,1,111,1,36692.16
INV00006805,2025-03-02,STR013,PRD00243,131,0,46,0,85,0,117785.35
INV00006806,2025-03-02,STR013,PRD00373,327,0,59,0,268,0,22924.72
INV00006807,2025-03-02,STR013,PRD01138,21,106,11,2,118,0,329138.58
INV00006808,2025-03-02,STR013,PRD01106,79,0,38,1,41,1,68435.56
INV00006809,2025-03-02,STR013,PRD01078,114,0,23,0,91,0,119745.99
INV00006810,2025-03-02,STR013,PRD01008,118,0,24,0,94,0,13348.0
INV00006811,2025-03-02,STR013,PRD00828,184,0,32,0,152,0,67336.0
INV00006812,2025-03-02,STR013,PRD00442,226,0,135,0,91,0,10892.7
INV00006813,2025-03-02,STR013,PRD00114,45,46,6,0,85,0,1046010.0
INV00006814,2025-03-02,STR013,PRD00477,371,285,17,0,639,0,62404.74
INV00006815,2025-03-02,STR013,PRD00740,40,0,15,0,25,0,71057.75
INV00006816,2025-03-02,STR013,PRD01039,247,0,81,0,166,0,65394.04
INV00006817,2025-03-02,STR013,PRD00319,388,0,155,1,234,0,108531.54
INV00006818,2025-03-02,STR013,PRD00873,289,325,31,1,584,0,287006.8
INV00006819,2025-03-02,STR013,PRD00275,120,0,68,0,52,0,-9999.0
INV00006820,2025-03-02,STR013,PRD00321,116,0,15,0,101,0,72264.49
INV00006821,2025-03-02,STR014,PRD00345,76,260,7,0,329,0,129586.52
INV00006822,2025-03-02,STR014,PRD01017,26,171,14,0,183,0,108279.27
INV00006823,2025-03-02,STR014,PRD00218,46,0,10,0,36,0,181836.72
INV00006824,2025-03-02,STR014,PRD00001,12,40,8,0,44,0,674831.52
INV00006825,2025-03-02,STR014,PRD00659,125,0,37,0,88,0,19257.92
INV00006826,2025-03-02,STR014,PRD00647,233,0,10,3,226,0,42729.82
INV00006827,2025-03-02,STR014,PRD00512,169,0,67,1,103,0,11927.4
INV00006828,2025-03-02,STR014,PRD01049,162,0,60,0,102,0,14063.76
INV00006829,2025-03-02,STR014,PRD00665,176,0,14,1,162,1,16708.68
INV00006830,2025-03-02,STR014,PRD00787,323,0,187,1,137,0,25912.18
INV00006831,2025-03-02,STR014,PRD00128,31,0,10,0,21,0,188240.01
INV00006832,2025-03-02,STR014,PRD00068,65,0,12,0,51,2,443421.54
INV00006833,2025-03-02,STR014,PRD00402,89,159,10,0,238,0,194698.28
INV00006834,2025-03-02,STR014,PRD00763,107,0,52,0,55,0,156799.5
INV00006835,2025-03-02,STR014,PRD00945,158,142,25,0,275,0,151316.0
INV00006836,2025-03-02,STR014,PRD00764,51,171,18,0,202,2,370894.22
INV00006837,2025-03-02,STR014,PRD00527,120,0,15,1,106,0,78574.62
INV00006838,2025-03-02,STR014,PRD00870,90,167,50,0,207,0,335066.76
INV00006839,2025-03-02,STR014,PRD00848,74,0,22,1,53,0,85664.96
INV00006840,2025-03-02,STR014,PRD00911,60,0,30,0,30,0,18066.0
INV00006841,2025-03-02,STR015,PRD00589,318,307,22,0,602,1,152932.08
INV00006842,2025-03-02,STR015,PRD00475,37,0,11,0,26,0,14792.96
INV00006843,2025-03-02,STR015,PRD00847,91,0,52,0,39,0,63067.68
INV00006844,2025-03-02,STR015,PRD00840,137,164,23,0,278,0,467618.24
INV00006845,2025-03-02,STR015,PRD00019,7,46,6,0,47,0,300778.85
INV00006846,2025-03-02,STR015,PRD01030,108,231,50,0,289,0,91777.73
INV00006847,2025-03-02,STR015,PRD00369,392,0,155,0,237,0,114350.13
INV00006848,2025-03-02,STR015,PRD00129,65,0,7,0,58,0,885262.7
INV00006849,2025-03-02,STR015,PRD00510,312,366,81,1,598,0,256793.16
INV00006850,2025-03-02,STR015,PRD00332,518,0,34,0,484,0,132098.12
INV00006851,2025-03-02,STR015,PRD00601,472,0,88,0,384,0,11834.88
INV00006852,2025-03-02,STR015,PRD00032,45,0,27,0,17,1,251600.0
INV00006853,2025-03-02,STR015,PRD00976,117,0,60,1,58,0,33791.38
INV00006854,2025-03-02,STR015,PRD00007,10,36,7,0,39,0,603025.8
INV00006855,2025-03-02,STR015,PRD00947,105,367,29,0,443,0,92152.86
INV00006856,2025-03-02,STR015,PRD00048,33,29,10,1,53,0,969746.3
INV00006857,2025-03-02,STR015,PRD00018,9,36,5,0,40,0,390767.6
INV00006858,2025-03-02,STR015,PRD00479,89,0,33,0,56,0,14314.16
INV00006859,2025-03-02,STR015,PRD00919,92,0,37,0,55,0,122764.4
INV00006860,2025-03-02,STR015,PRD00191,47,0,21,1,27,0,140352.75
INV00006861,2025-03-02,STR016,PRD00656,379,0,189,0,190,0,26809.0
INV00006862,2025-03-02,STR016,PRD00876,49,0,15,0,34,0,61144.92
INV00006863,2025-03-02,STR016,PRD00957,193,0,59,0,134,0,12669.7
INV00006864,2025-03-02,STR016,PRD00625,151,0,43,0,108,0,46754.28
INV00006865,2025-03-02,STR016,PRD00042,17,0,5,0,12,0,143276.04
INV00006866,2025-03-02,STR016,PRD00880,318,0,33,0,285,0,83772.9
INV00006867,2025-03-02,STR016,PRD00425,160,0,75,0,85,0,59288.35
INV00006868,2025-03-02,STR016,PRD00036,25,0,11,0,14,0,79918.16
INV00006869,2025-03-02,STR016,PRD00777,71,77,38,0,110,0,213595.8
INV00006870,2025-03-02,STR016,PRD00554,202,255,10,0,447,0,208485.27
INV00006871,2025-03-02,STR016,PRD00097,41,37,14,0,64,0,924023.04
INV00006872,2025-03-02,STR016,PRD00358,242,325,134,0,433,0,202068.11
INV00006873,2025-03-02,STR016,PRD00928,76,156,7,0,225,0,407819.25
INV00006874,2025-03-02,STR016,PRD01170,84,178,22,0,240,0,166776.0
INV00006875,2025-03-02,STR016,PRD00306,75,0,26,0,49,0,37825.06
INV00006876,2025-03-02,STR016,PRD01025,310,0,65,0,245,0,7386.75
INV00006877,2025-03-02,STR016,PRD00884,115,0,37,0,78,0,84734.52
INV00006878,2025-03-02,STR016,PRD01179,144,0,59,1,86,0,178408.72
INV00006879,2025-03-02,STR016,PRD01112,128,0,35,0,93,0,144911.67
INV00006880,2025-03-02,STR016,PRD01016,482,0,233,0,249,0,40188.6
INV00006881,2025-03-02,STR017,PRD00776,140,160,27,0,273,0,186939.48
INV00006882,2025-03-02,STR017,PRD00406,74,0,28,0,46,0,24520.76
INV00006883,2025-03-02,STR017,PRD00001,44,40,7,0,77,0,1180955.16
INV00006884,2025-03-02,STR017,PRD00751,75,0,27,0,48,0,93137.28
INV00006885,2025-03-02,STR017,PRD00496,117,0,38,0,79,0,71292.76
INV00006886,2025-03-02,STR017,PRD00546,354,0,196,0,158,0,74876.2
INV00006887,2025-03-02,STR017,PRD01006,37,0,21,0,16,0,9707.04
INV00006888,2025-03-02,STR017,PRD00556,316,0,45,1,272,0,128106.56
INV00006889,2025-03-02,STR017,PRD01090,18,73,9,0,82,0,251293.92
INV00006890,2025-03-02,STR017,PRD00985,278,0,159,0,119,0,6552.14
INV00006891,2025-03-02,STR017,PRD00388,448,0,174,0,274,0,70278.26
INV00006892,2025-03-02,STR017,PRD00652,202,0,50,0,152,0,20824.0
INV00006893,2025-03-02,STR017,PRD01162,35,75,19,0,91,0,183573.39
INV00006894,2025-03-02,STR017,PRD00988,132,0,72,0,58,2,30885.0
INV00006895,2025-03-02,STR017,PRD00266,15,0,7,1,9,0,72773.01
INV00006896,2025-03-02,STR017,PRD01061,16,84,9,1,92,0,49268.76
INV00006897,2025-03-02,STR017,PRD00115,40,0,21,0,19,0,79347.23
INV00006898,2025-03-02,STR017,PRD00190,13,63,6,0,70,0,556872.4
INV00006899,2025-03-02,STR017,PRD01039,446,0,97,0,349,0,137485.06
INV00006900,2025-03-02,STR017,PRD00663,131,0,43,0,88,0,5535.2
INV00006901,2025-03-02,STR018,PRD00942,252,0,23,0,229,0,14136.17
INV00006902,2025-03-02,STR018,PRD00556,400,0,113,0,287,0,135171.26
INV00006903,2025-03-02,STR018,PRD00921,38,0,19,0,19,0,34844.86
INV00006904,2025-03-02,STR018,PRD00972,46,0,8,0,38,0,23902.0
INV00006905,2025-03-02,STR018,PRD00879,128,0,12,0,116,0,187250.68
