InventoryID,SnapshotDate,StoreID,ProductID,OpeningStock,ReceivedQuantity,SoldQuantity,ReturnQuantity,ClosingStock,DamagedQuantity,InventoryValue
INV00000126,2025-01-05,STR007,PRD00408,82,111,21,0,172,0,134662.24
INV00000127,2025-01-05,STR007,PRD00513,122,0,42,0,78,2,7235.28
INV00000128,2025-01-05,STR007,PRD00644,82,331,17,0,396,0,179146.44
INV00000129,2025-01-05,STR007,PRD00805,84,0,5,0,79,0,170940.99
INV00000130,2025-01-05,STR007,PRD01144,87,0,38,0,49,0,69874.98
INV00000131,2025-01-05,STR007,PRD00931,81,0,45,1,37,0,46134.56
INV00000132,2025-01-05,STR007,PRD00673,136,152,27,0,261,0,443253.69
INV00000133,2025-01-05,STR007,PRD00121,86,0,46,1,41,0,382625.53
INV00000134,2025-01-05,STR007,PRD00201,36,0,7,0,29,0,54798.11
INV00000135,2025-01-05,STR007,PRD00327,127,0,43,0,84,0,70074.48
INV00000136,2025-01-05,STR007,PRD00540,286,0,111,0,175,0,68008.5
INV00000137,2025-01-05,STR007,PRD00183,23,0,13,1,11,0,49374.16
INV00000138,2025-01-05,STR007,PRD00378,212,388,30,1,571,0,208723.34
INV00000139,2025-01-05,STR007,PRD01085,13,0,8,0,5,0,20681.45
INV00000140,2025-01-05,STR007,PRD00691,146,0,16,0,130,0,149490.9
INV00000141,2025-01-05,STR008,PRD00400,48,85,7,0,126,0,69486.48
INV00000142,2025-01-05,STR008,PRD00700,98,0,49,0,48,1,137502.24
INV00000143,2025-01-05,STR008,PRD00733,172,0,41,0,131,0,286493.07
INV00000144,2025-01-05,STR008,PRD00521,108,0,25,0,83,0,69105.8
INV00000145,2025-01-05,STR008,PRD00129,31,0,10,0,21,0,320526.15
INV00000146,2025-01-05,STR008,PRD00676,100,0,31,1,70,0,198573.2
INV00000147,2025-01-05,STR008,PRD00968,201,0,116,0,85,0,13494.6
INV00000148,2025-01-05,STR008,PRD00013,19,0,11,0,8,0,102896.72
INV00000149,2025-01-05,STR008,PRD01144,151,0,73,1,79,0,112655.58
INV00000150,2025-01-05,STR008,PRD01192,39,67,8,3,101,0,410663.98
INV00000151,2025-01-05,STR008,PRD00741,60,0,12,2,50,0,101444.5
INV00000152,2025-01-05,STR008,PRD00923,83,111,29,0,165,0,373284.45
INV00000153,2025-01-05,STR008,PRD00373,186,0,61,0,125,0,10692.5
INV00000154,2025-01-05,STR008,PRD00179,73,0,17,3,59,0,189244.86
INV00000155,2025-01-05,STR008,PRD00782,92,0,8,0,84,0,164431.68
INV00000156,2025-01-05,STR008,PRD00582,85,394,46,3,436,0,167860.0
INV00000157,2025-01-05,STR008,PRD00992,138,299,61,0,376,0,84287.92
INV00000158,2025-01-05,STR008,PRD00774,140,158,13,0,285,0,441541.95
INV00000159,2025-01-05,STR008,PRD00369,277,0,40,0,237,0,114350.13
INV00000160,2025-01-05,STR008,PRD00952,65,0,29,0,36,0,18097.56
INV00000161,2025-01-05,STR009,PRD00692,81,0,18,0,63,0,91091.7
INV00000162,2025-01-05,STR009,PRD00622,228,0,12,0,216,0,86354.64
INV00000163,2025-01-05,STR009,PRD00420,100,86,47,0,139,0,103217.23
INV00000164,2025-01-05,STR009,PRD00736,40,0,15,0,25,0,31038.75
INV00000165,2025-01-05,STR009,PRD00591,71,369,20,0,420,0,152766.6
INV00000166,2025-01-05,STR009,PRD01075,45,0,6,1,40,0,127131.2
INV00000167,2025-01-05,STR009,PRD00977,200,0,66,0,134,0,37825.52
INV00000168,2025-01-05,STR009,PRD01025,92,288,30,0,350,0,10552.5
INV00000169,2025-01-05,STR009,PRD00734,77,276,29,0,324,0,152211.96
INV00000170,2025-01-05,STR009,PRD00923,127,111,54,0,184,0,416268.72
INV00000171,2025-01-05,STR009,PRD00122,60,0,13,0,47,0,769228.79
INV00000172,2025-01-05,STR009,PRD00696,35,137,5,1,167,1,180363.34
INV00000173,2025-01-05,STR009,PRD00053,37,84,7,1,115,0,265593.65
INV00000174,2025-01-05,STR009,PRD00347,96,0,28,2,70,0,46848.2
INV00000175,2025-01-05,STR009,PRD00127,33,0,15,0,18,0,190207.44
INV00000176,2025-01-05,STR009,PRD00722,80,0,21,0,59,0,69080.15
INV00000177,2025-01-05,STR009,PRD00459,125,152,33,0,244,0,179342.44
INV00000178,2025-01-05,STR009,PRD01153,102,176,52,0,226,0,564898.3
INV00000179,2025-01-05,STR009,PRD00679,71,0,19,0,52,0,97008.08
INV00000180,2025-01-05,STR009,PRD00323,168,0,67,0,101,0,19003.15
INV00000181,2025-01-05,STR010,PRD00533,38,121,8,0,151,0,99971.06
INV00000182,2025-01-05,STR010,PRD01059,203,159,47,0,315,0,116033.4
INV00000183,2025-01-05,STR010,PRD00512,170,212,66,0,316,0,36592.8
INV00000184,2025-01-05,STR010,PRD00458,408,0,158,0,250,0,111480.0
INV00000185,2025-01-05,STR010,PRD00460,109,152,31,0,228,2,152251.56
INV00000186,2025-01-05,STR010,PRD00629,214,242,102,0,354,0,48529.86
INV00000187,2025-01-05,STR010,PRD00862,92,83,29,0,146,0,166810.84
INV00000188,2025-01-05,STR010,PRD00803,85,0,16,0,69,0,84507.06
INV00000189,2025-01-05,STR010,PRD00612,108,0,46,0,61,1,12958.23
INV00000190,2025-01-05,STR010,PRD01056,84,0,13,0,71,0,21442.71
INV00000191,2025-01-05,STR010,PRD00246,63,0,11,0,52,0,64468.56
INV00000192,2025-01-05,STR010,PRD00829,125,108,53,0,180,0,276996.6
INV00000193,2025-01-05,STR010,PRD00579,101,0,23,0,78,0,22789.26
INV00000194,2025-01-05,STR010,PRD00819,65,90,19,0,136,0,210732.0
INV00000195,2025-01-05,STR010,PRD00894,77,0,15,3,65,0,104530.4
INV00000196,2025-01-05,STR010,PRD00521,127,0,53,0,74,0,61612.4
INV00000197,2025-01-05,STR010,PRD00727,241,0,48,0,192,1,84917.76
INV00000198,2025-01-05,STR010,PRD00332,101,350,59,0,391,1,106715.63
INV00000199,2025-01-05,STR010,PRD01192,70,0,31,0,39,0,158573.22
INV00000200,2025-01-05,STR010,PRD00801,72,0,42,0,30,0,15744.9
INV00000201,2025-01-05,STR011,PRD00976,27,97,9,0,115,0,67000.15
INV00000202,2025-01-05,STR011,PRD00555,255,0,142,0,113,0,24836.27
INV00000203,2025-01-05,STR011,PRD00807,334,0,126,0,208,0,89340.16
INV00000204,2025-01-05,STR011,PRD00471,116,0,28,1,89,0,44086.15
INV00000205,2025-01-05,STR011,PRD00704,24,114,6,0,132,0,93342.48
INV00000206,2025-01-05,STR011,PRD00005,37,0,17,0,19,1,350338.34
INV00000207,2025-01-05,STR011,PRD01117,151,116,12,3,258,0,373274.4
INV00000208,2025-01-05,STR011,PRD00897,35,0,13,1,23,0,54491.83
INV00000209,2025-01-05,STR011,PRD00920,57,0,10,0,46,1,70585.16
INV00000210,2025-01-05,STR011,PRD00961,263,0,146,0,117,0,18548.01
INV00000211,2025-01-05,STR011,PRD00620,227,0,19,0,208,0,67739.36
INV00000212,2025-01-05,STR011,PRD00219,39,0,20,0,18,1,17980.56
INV00000213,2025-01-05,STR011,PRD00406,144,0,12,0,132,0,70363.92
INV00000214,2025-01-05,STR011,PRD00101,68,0,25,1,44,0,79343.0
INV00000215,2025-01-05,STR011,PRD00700,24,96,6,1,115,0,329432.45
INV00000216,2025-01-05,STR011,PRD00938,370,0,181,0,189,0,61865.37
INV00000217,2025-01-05,STR011,PRD00852,35,0,10,0,25,0,30371.0
INV00000218,2025-01-05,STR011,PRD00725,90,0,39,0,51,0,77096.19
INV00000219,2025-01-05,STR011,PRD00761,299,0,166,0,133,0,35804.93
INV00000220,2025-01-05,STR011,PRD00016,36,0,8,0,28,0,264139.96
INV00000221,2025-01-05,STR012,PRD01087,58,31,28,0,61,0,208602.92
INV00000222,2025-01-05,STR012,PRD00698,161,0,74,0,87,0,95229.33
INV00000223,2025-01-05,STR012,PRD00798,17,87,9,1,96,0,92308.8
INV00000224,2025-01-05,STR012,PRD00534,257,226,132,0,351,0,28287.09
INV00000225,2025-01-05,STR012,PRD00238,33,46,19,0,59,1,184952.02
INV00000226,2025-01-05,STR012,PRD00064,112,0,7,0,105,0,192223.5
INV00000227,2025-01-05,STR012,PRD00327,110,0,49,0,61,0,50887.42
INV00000228,2025-01-05,STR012,PRD00440,301,0,46,0,255,0,81811.65
INV00000229,2025-01-05,STR012,PRD00400,76,0,13,0,63,0,34743.24
INV00000230,2025-01-05,STR012,PRD00010,36,0,21,0,15,0,176616.6
INV00000231,2025-01-05,STR012,PRD00814,64,113,35,1,143,0,270179.91
INV00000232,2025-01-05,STR012,PRD00508,288,318,40,0,566,0,62220.38
INV00000233,2025-01-05,STR012,PRD00482,330,0,85,0,245,0,84309.4
INV00000234,2025-01-05,STR012,PRD00805,124,159,59,0,224,0,484693.44
INV00000235,2025-01-05,STR012,PRD00611,343,0,205,0,138,0,5217.78
INV00000236,2025-01-05,STR012,PRD00260,33,0,18,0,15,0,84118.05
INV00000237,2025-01-05,STR012,PRD00970,103,256,47,0,312,0,74808.24
INV00000238,2025-01-05,STR012,PRD00818,45,0,15,1,31,0,51743.34
INV00000239,2025-01-05,STR012,PRD00950,137,0,55,0,82,0,10439.42
INV00000240,2025-01-05,STR012,PRD00690,46,0,26,1,21,0,50345.82
INV00000241,2025-01-05,STR013,PRD00497,45,239,19,0,265,0,128840.35
INV00000242,2025-01-05,STR013,PRD00699,141,0,72,0,69,0,105037.32
INV00000243,2025-01-05,STR013,PRD00320,90,313,33,0,368,2,55196.32
INV00000244,2025-01-05,STR013,PRD01054,120,205,49,0,276,0,46356.96
INV00000245,2025-01-05,STR013,PRD01060,174,0,57,0,117,0,23206.95
INV00000246,2025-01-05,STR013,PRD00197,18,0,7,0,11,0,41569.33
INV00000247,2025-01-05,STR013,PRD00116,17,54,9,0,62,0,927215.58
INV00000248,2025-01-05,STR013,PRD01133,48,36,19,0,65,0,244726.3
INV00000249,2025-01-05,STR013,PRD01015,36,153,17,0,171,1,92531.52
INV00000250,2025-01-05,STR013,PRD00493,127,381,50,0,458,0,204497.0
INV00000251,2025-01-05,STR013,PRD00944,253,0,76,0,-16,0,22624.14
INV00000252,2025-01-05,STR013,PRD00585,362,0,201,0,160,1,46344.0
INV00000253,2025-01-05,STR013,PRD01007,71,0,26,0,43,2,21602.34
INV00000254,2025-01-05,STR013,PRD01106,157,0,5,0,152,0,253712.32
INV00000255,2025-01-05,STR013,PRD00434,81,170,20,1,232,0,124999.28
INV00000256,2025-01-05,STR013,PRD00139,85,0,39,0,46,0,83368.56
INV00000257,2025-01-05,STR013,PRD00227,27,0,6,0,21,0,74920.65
INV00000258,2025-01-05,STR013,PRD00956,77,0,19,0,58,0,33176.0
INV00000259,2025-01-05,STR013,PRD00819,56,90,24,0,122,0,189039.0
INV00000260,2025-01-05,STR013,PRD00016,17,0,6,0,11,0,103769.27
INV00000261,2025-01-05,STR014,PRD01030,123,0,29,1,95,0,30169.15
INV00000262,2025-01-05,STR014,PRD01006,117,0,51,0,66,0,40041.54
INV00000263,2025-01-05,STR014,PRD00509,67,0,40,1,28,0,18881.24
INV00000264,2025-01-05,STR014,PRD00068,33,61,9,0,84,1,730341.36
INV00000265,2025-01-05,STR014,PRD01091,161,0,84,1,77,1,216281.45
INV00000266,2025-01-05,STR014,PRD00963,124,0,41,3,86,0,5483.36
INV00000267,2025-01-05,STR014,PRD00190,49,0,25,0,23,1,182972.36
INV00000268,2025-01-05,STR014,PRD00632,106,231,34,0,303,0,130308.18
INV00000269,2025-01-05,STR014,PRD00620,176,0,34,0,142,0,46245.14
INV00000270,2025-01-05,STR014,PRD00778,90,0,51,0,39,0,22212.06
INV00000271,2025-01-05,STR014,PRD01087,67,0,22,0,45,0,153887.4
INV00000272,2025-01-05,STR014,PRD00836,290,163,146,0,307,0,125292.84
INV00000273,2025-01-05,STR014,PRD00261,86,0,41,1,46,0,235451.46
INV00000274,2025-01-05,STR014,PRD00133,59,0,29,0,30,0,200423.4
INV00000275,2025-01-05,STR014,PRD00316,34,159,7,0,184,2,108471.68
INV00000276,2025-01-05,STR014,PRD00595,418,0,87,1,332,0,121020.64
INV00000277,2025-01-05,STR014,PRD00156,74,0,27,2,49,0,60365.55
INV00000278,2025-01-05,STR014,PRD00387,74,392,21,1,446,0,110741.8
INV00000279,2025-01-05,STR014,PRD00950,296,0,88,2,210,0,26735.1
INV00000280,2025-01-05,STR014,PRD00786,49,84,29,0,104,0,159482.96
INV00000281,2025-01-05,STR015,PRD00140,41,43,20,0,64,0,310508.8
INV00000282,2025-01-05,STR015,PRD00756,130,0,11,0,119,0,262799.6
INV00000283,2025-01-05,STR015,PRD00044,83,0,44,0,39,0,82447.17
INV00000284,2025-01-05,STR015,PRD01045,173,0,40,0,133,0,62674.92
INV00000285,2025-01-05,STR015,PRD00213,35,0,5,0,30,0,167913.3
INV00000286,2025-01-05,STR015,PRD00324,50,0,29,1,22,0,15728.02
INV00000287,2025-01-05,STR015,PRD00161,9,28,5,0,32,0,224488.96
INV00000288,2025-01-05,STR015,PRD00001,43,40,8,0,75,0,1150281.0
INV00000289,2025-01-05,STR015,PRD00188,42,0,24,0,17,1,68468.69
INV00000290,2025-01-05,STR015,PRD00393,78,203,38,1,244,0,83979.92
INV00000291,2025-01-05,STR015,PRD00969,354,0,149,0,205,0,15629.2
INV00000292,2025-01-05,STR015,PRD00412,154,0,65,0,89,0,40472.75
INV00000293,2025-01-05,STR015,PRD00072,24,0,10,0,14,0,43744.26
INV00000294,2025-01-05,STR015,PRD01008,35,210,16,0,229,0,32518.0
INV00000295,2025-01-05,STR015,PRD00931,22,125,10,0,137,0,170822.56
INV00000296,2025-01-05,STR015,PRD00071,25,0,6,0,19,0,182506.97
INV00000297,2025-01-05,STR015,PRD01145,108,0,59,0,49,0,101930.29
INV00000298,2025-01-05,STR015,PRD00245,42,0,9,1,34,0,150596.54
INV00000299,2025-01-05,STR015,PRD00818,23,87,13,0,97,0,161906.58
INV00000300,2025-01-05,STR015,PRD00758,80,0,37,0,43,0,136235.61
INV00000301,2025-01-05,STR016,PRD00266,33,0,10,0,23,0,185975.47
INV00000302,2025-01-05,STR016,PRD00576,340,250,122,0,468,0,154702.08
INV00000303,2025-01-05,STR016,PRD00823,68,175,6,1,238,0,408810.22
INV00000304,2025-01-05,STR016,PRD00627,239,0,80,0,159,0,64189.89
INV00000305,2025-01-05,STR016,PRD00921,28,156,6,0,178,0,326441.32
INV00000306,2025-01-05,STR016,PRD01039,465,0,32,0,431,2,169788.14
INV00000307,2025-01-05,STR016,PRD00723,49,0,6,0,43,0,47212.28
INV00000308,2025-01-05,STR016,PRD01005,145,0,86,0,59,0,28066.3
INV00000309,2025-01-05,STR016,PRD00847,138,122,50,0,210,0,339595.2
INV00000310,2025-01-05,STR016,PRD00696,23,137,6,0,154,0,166323.08
INV00000311,2025-01-05,STR016,PRD01130,57,0,24,1,33,1,62358.12
INV00000312,2025-01-05,STR016,PRD00509,44,0,12,1,33,0,22252.89
INV00000313,2025-01-05,STR016,PRD00666,138,198,32,0,304,0,49463.84
INV00000314,2025-01-05,STR016,PRD00740,102,0,23,0,79,0,224542.49
INV00000315,2025-01-05,STR016,PRD00628,222,0,116,0,106,0,22345.86
INV00000316,2025-01-05,STR016,PRD00395,243,0,144,0,99,0,36954.72
INV00000317,2025-01-05,STR016,PRD01082,86,0,9,0,77,0,61389.02
INV00000318,2025-01-05,STR016,PRD00374,81,153,17,0,216,1,159479.28
INV00000319,2025-01-05,STR016,PRD00085,38,48,18,0,68,0,1215539.44
INV00000320,2025-01-05,STR016,PRD00030,69,65,14,0,120,0,1510750.8
INV00000321,2025-01-05,STR017,PRD00476,78,90,23,0,145,0,78761.1
INV00000322,2025-01-05,STR017,PRD00062,20,72,12,0,80,0,1103887.2
INV00000323,2025-01-05,STR017,PRD01088,64,0,27,0,37,0,73724.35
INV00000324,2025-01-05,STR017,PRD00027,47,72,21,0,98,0,1556890.72
INV00000325,2025-01-05,STR017,PRD00440,266,0,38,0,228,0,73149.24
INV00000326,2025-01-05,STR017,PRD00937,105,396,47,0,454,0,80612.24
INV00000327,2025-01-05,STR017,PRD00564,131,0,32,0,99,0,34449.03
INV00000328,2025-01-05,STR017,PRD00492,172,0,33,1,140,0,50685.6
INV00000329,2025-01-05,STR017,PRD00977,124,171,26,0,269,0,75933.32
INV00000330,2025-01-05,STR017,PRD00920,53,86,9,1,131,0,201014.26
INV00000331,2025-01-05,STR017,PRD00051,23,0,11,0,12,0,165746.16
INV00000332,2025-01-05,STR017,PRD00405,154,116,13,0,257,0,206592.02
INV00000333,2025-01-05,STR017,PRD01022,174,0,39,0,135,0,84848.85
INV00000334,2025-01-05,STR017,PRD00865,80,0,20,0,60,0,85435.8
INV00000335,2025-01-05,STR017,PRD00430,77,395,27,0,445,0,48371.5
INV00000336,2025-01-05,STR017,PRD00103,48,79,28,1,100,0,294145.0
INV00000337,2025-01-05,STR017,PRD01110,40,0,12,0,28,0,16271.08
INV00000338,2025-01-05,STR017,PRD00078,71,66,41,1,97,0,629661.92
INV00000339,2025-01-05,STR017,PRD00568,233,0,8,0,225,0,64869.75
INV00000340,2025-01-05,STR017,PRD00253,24,0,8,1,17,0,114190.19
INV00000341,2025-01-05,STR018,PRD00505,59,165,23,0,201,0,172954.47
INV00000342,2025-01-05,STR018,PRD00475,17,173,8,0,182,0,103550.72
INV00000343,2025-01-05,STR018,PRD00715,37,0,12,0,25,0,49600.0
INV00000344,2025-01-05,STR018,PRD00011,56,0,27,0,29,0,285206.01
INV00000345,2025-01-05,STR018,PRD00822,105,0,33,0,72,0,172792.8
