InventoryID,SnapshotDate,StoreID,ProductID,OpeningStock,ReceivedQuantity,SoldQuantity,ReturnQuantity,ClosingStock,DamagedQuantity,InventoryValue
INV00024647,2025-08-03,STR003,PRD00325,69,138,13,0,194,0,113879.94
INV00024648,2025-08-03,STR003,PRD00251,68,59,29,0,98,0,715993.88
INV00024649,2025-08-03,STR003,PRD00573,129,0,29,0,100,0,2695.0
INV00024650,2025-08-03,STR003,PRD00821,71,0,5,0,66,0,104439.06
INV00024651,2025-08-03,STR003,PRD00247,17,0,8,1,10,0,49924.2
INV00024652,2025-08-03,STR003,PRD00005,16,69,9,0,76,0,1401353.36
INV00024653,2025-08-03,STR003,PRD00926,366,0,78,0,288,0,138600.0
INV00024654,2025-08-03,STR003,PRD00864,200,0,45,0,155,0,173299.3
INV00024655,2025-08-03,STR003,PRD00023,15,0,8,0,7,0,30998.24
INV00024656,2025-08-03,STR003,PRD00647,240,306,10,1,537,0,101530.59
INV00024657,2025-08-03,STR003,PRD01122,19,38,7,0,50,0,181574.0
INV00024658,2025-08-03,STR003,PRD00044,57,0,21,0,36,0,76105.08
INV00024659,2025-08-03,STR003,PRD00068,47,61,26,0,82,0,712952.28
INV00024660,2025-08-03,STR003,PRD00557,124,327,17,0,434,0,58342.62
INV00024661,2025-08-03,STR004,PRD01100,22,44,13,2,55,0,224447.85
INV00024662,2025-08-03,STR004,PRD00608,409,0,146,0,263,0,61578.82
INV00024663,2025-08-03,STR004,PRD01115,120,0,52,0,68,0,163495.8
INV00024664,2025-08-03,STR004,PRD00216,20,0,5,0,15,0,108401.7
INV00024665,2025-08-03,STR004,PRD00770,52,81,22,0,111,0,121033.29
INV00024666,2025-08-03,STR004,PRD00385,47,323,26,0,344,0,95810.88
INV00024667,2025-08-03,STR004,PRD00302,360,0,36,0,324,0,72929.16
INV00024668,2025-08-03,STR004,PRD01134,27,153,7,0,172,1,503843.04
INV00024669,2025-08-03,STR004,PRD01014,182,0,45,1,138,0,87779.04
INV00024670,2025-08-03,STR004,PRD00422,415,0,130,1,286,0,47741.98
INV00024671,2025-08-03,STR004,PRD00543,210,195,110,0,295,0,125442.85
INV00024672,2025-08-03,STR004,PRD00088,76,0,39,0,37,0,648513.8
INV00024673,2025-08-03,STR004,PRD00467,259,0,75,0,184,0,83361.2
INV00024674,2025-08-03,STR004,PRD00159,62,0,22,0,40,0,147060.8
INV00024675,2025-08-03,STR004,PRD00501,97,0,47,3,53,0,29009.55
INV00024676,2025-08-03,STR004,PRD00006,108,0,49,0,59,0,148675.28
INV00024677,2025-08-03,STR004,PRD00041,74,0,36,0,38,0,568224.26
INV00024678,2025-08-03,STR004,PRD01030,62,231,19,1,275,0,87331.75
INV00024679,2025-08-03,STR004,PRD00735,122,0,38,1,85,0,137383.8
INV00024680,2025-08-03,STR004,PRD00686,60,0,18,0,42,0,88780.86
INV00024681,2025-08-03,STR005,PRD00349,128,290,14,0,402,2,33715.74
INV00024682,2025-08-03,STR005,PRD00511,108,0,50,0,58,0,32432.44
INV00024683,2025-08-03,STR005,PRD01192,29,0,13,0,16,0,65055.68
INV00024684,2025-08-03,STR005,PRD01001,45,373,6,0,412,0,73488.44
INV00024685,2025-08-03,STR005,PRD00298,120,137,55,0,202,0,134556.24
INV00024686,2025-08-03,STR005,PRD00406,73,155,14,0,214,0,114074.84
INV00024687,2025-08-03,STR005,PRD00809,99,0,40,0,59,0,52848.66
INV00024688,2025-08-03,STR005,PRD01148,139,0,8,1,132,0,31875.36
INV00024689,2025-08-03,STR005,PRD00085,52,0,5,0,47,0,840152.26
INV00024690,2025-08-03,STR005,PRD01159,76,0,17,0,59,0,88456.34
INV00024691,2025-08-03,STR005,PRD00920,95,86,12,0,169,0,259323.74
INV00024692,2025-08-03,STR005,PRD00371,250,0,128,0,122,0,13840.9
INV00024693,2025-08-03,STR005,PRD00319,152,0,32,2,122,0,56584.82
INV00024694,2025-08-03,STR005,PRD00265,99,118,24,0,192,1,560651.52
INV00024695,2025-08-03,STR005,PRD00009,19,41,6,0,54,0,450603.54
INV00024696,2025-08-03,STR005,PRD01050,250,0,56,0,194,0,63853.16
INV00024697,2025-08-03,STR005,PRD00038,13,114,6,0,121,0,255737.13
INV00024698,2025-08-03,STR005,PRD00722,27,0,14,0,13,0,15221.05
INV00024699,2025-08-03,STR005,PRD00280,266,0,48,0,218,0,67878.66
INV00024700,2025-08-03,STR005,PRD00777,28,77,15,0,90,0,174760.2
INV00024701,2025-08-03,STR006,PRD00485,105,0,30,0,75,0,44486.25
INV00024702,2025-08-03,STR006,PRD00406,168,0,90,0,78,0,41578.68
INV00024703,2025-08-03,STR006,PRD00284,458,264,86,0,636,0,65845.08
INV00024704,2025-08-03,STR006,PRD00151,24,28,10,0,42,0,156813.3
INV00024705,2025-08-03,STR006,PRD00553,283,0,162,0,121,0,10540.31
INV00024706,2025-08-03,STR006,PRD00441,175,171,23,1,324,0,229093.92
INV00024707,2025-08-03,STR006,PRD00429,104,0,11,0,93,0,51150.93
INV00024708,2025-08-03,STR006,PRD00125,48,141,16,0,173,0,182738.17
INV00024709,2025-08-03,STR006,PRD00047,74,0,15,0,59,0,1057454.05
INV00024710,2025-08-03,STR006,PRD00554,36,255,8,2,285,0,132926.85
INV00024711,2025-08-03,STR006,PRD00543,66,195,25,0,236,0,100354.28
INV00024712,2025-08-03,STR006,PRD00687,56,0,24,2,33,1,59042.61
INV00024713,2025-08-03,STR006,PRD01018,495,223,134,0,584,0,51859.2
INV00024714,2025-08-03,STR006,PRD00150,143,0,60,0,131,2,72694.26
INV00024715,2025-08-03,STR006,PRD00252,71,0,10,0,61,0,458918.25
INV00024716,2025-08-03,STR006,PRD00609,111,322,5,0,428,0,86468.84
INV00024717,2025-08-03,STR006,PRD00116,29,54,9,0,74,0,1106676.66
INV00024718,2025-08-03,STR006,PRD00545,394,361,76,0,679,0,171413.55
INV00024719,2025-08-03,STR006,PRD00154,170,268,32,0,406,0,193629.52
INV00024720,2025-08-03,STR006,PRD00747,85,112,31,0,166,0,159386.56
INV00024721,2025-08-03,STR007,PRD01080,43,160,12,0,189,2,145856.97
INV00024722,2025-08-03,STR007,PRD00855,18,123,5,0,136,0,207474.8
INV00024723,2025-08-03,STR007,PRD01065,331,332,29,0,634,0,303280.24
INV00024724,2025-08-03,STR007,PRD00517,169,0,31,0,137,1,27815.11
INV00024725,2025-08-03,STR007,PRD00605,469,0,154,0,314,1,15401.7
INV00024726,2025-08-03,STR007,PRD01024,109,279,55,0,333,0,30669.3
INV00024727,2025-08-03,STR007,PRD00775,83,0,15,0,68,0,134405.4
INV00024728,2025-08-03,STR007,PRD01067,32,85,13,0,104,0,58743.36
INV00024729,2025-08-03,STR007,PRD00165,21,0,6,0,15,0,100077.45
INV00024730,2025-08-03,STR007,PRD00925,78,177,29,0,226,0,344670.34
INV00024731,2025-08-03,STR007,PRD01016,167,0,53,0,114,0,18399.6
INV00024732,2025-08-03,STR007,PRD00998,150,0,35,0,115,0,51737.35
INV00024733,2025-08-03,STR007,PRD00484,40,83,6,0,117,0,66402.18
INV00024734,2025-08-03,STR007,PRD00543,163,0,92,0,71,0,30191.33
INV00024735,2025-08-03,STR007,PRD00209,150,0,25,0,125,0,339740.0
INV00024736,2025-08-03,STR007,PRD00562,49,316,20,0,345,0,162657.15
INV00024737,2025-08-03,STR007,PRD00414,224,0,118,0,105,1,44658.6
INV00024738,2025-08-03,STR007,PRD01023,104,216,54,0,266,0,35452.48
INV00024739,2025-08-03,STR007,PRD01020,137,0,79,0,58,0,20994.26
INV00024740,2025-08-03,STR007,PRD01160,22,64,6,0,80,0,279267.2
INV00024741,2025-08-03,STR008,PRD01186,96,0,43,0,53,0,79616.6
INV00024742,2025-08-03,STR008,PRD00702,124,85,43,0,166,0,164114.24
INV00024743,2025-08-03,STR008,PRD00872,257,0,38,0,219,0,73062.78
INV00024744,2025-08-03,STR008,PRD00048,35,29,17,0,47,0,859963.7
INV00024745,2025-08-03,STR008,PRD00297,132,0,19,0,111,2,70047.66
INV00024746,2025-08-03,STR008,PRD00309,88,133,41,0,180,0,114687.0
INV00024747,2025-08-03,STR008,PRD01021,60,366,19,1,408,0,154272.96
INV00024748,2025-08-03,STR008,PRD00604,101,0,60,1,42,0,6379.8
INV00024749,2025-08-03,STR008,PRD00294,140,0,30,0,108,2,70528.32
INV00024750,2025-08-03,STR008,PRD00976,76,0,41,0,35,0,20391.35
INV00024751,2025-08-03,STR008,PRD00883,46,0,15,0,31,0,44561.88
INV00024752,2025-08-03,STR008,PRD01199,45,0,20,0,25,0,84916.25
INV00024753,2025-08-03,STR008,PRD00568,122,0,40,0,82,0,23641.42
INV00024754,2025-08-03,STR008,PRD00107,40,68,17,0,91,0,317017.61
INV00024755,2025-08-03,STR008,PRD00358,114,325,29,0,410,0,191334.7
INV00024756,2025-08-03,STR008,PRD01041,117,0,68,0,48,1,25574.88
INV00024757,2025-08-03,STR008,PRD00298,75,137,21,2,193,0,128561.16
INV00024758,2025-08-03,STR008,PRD00095,40,0,12,0,28,0,389586.4
INV00024759,2025-08-03,STR008,PRD00972,29,113,10,1,133,0,83657.0
INV00024760,2025-08-03,STR008,PRD00959,87,0,35,0,52,0,20939.88
INV00024761,2025-08-03,STR009,PRD00279,313,0,121,1,192,1,85616.64
INV00024762,2025-08-03,STR009,PRD00636,264,0,34,0,229,1,-9999.0
INV00024763,2025-08-03,STR009,PRD01102,81,345,7,0,419,0,148057.84
INV00024764,2025-08-03,STR009,PRD00739,71,0,40,0,31,0,47784.02
INV00024765,2025-08-03,STR009,PRD00735,28,178,16,0,190,0,307093.2
INV00024766,2025-08-03,STR009,PRD00182,99,0,10,0,89,0,101864.95
INV00024767,2025-08-03,STR009,PRD00906,44,0,14,0,30,0,63486.6
INV00024768,2025-08-03,STR009,PRD01037,55,301,21,1,336,0,78015.84
INV00024769,2025-08-03,STR009,PRD01175,20,149,12,1,158,0,248486.6
INV00024770,2025-08-03,STR009,PRD00477,312,0,43,0,269,0,26270.54
INV00024771,2025-08-03,STR009,PRD00892,130,0,69,0,61,0,106262.61
INV00024772,2025-08-03,STR009,PRD00656,223,172,63,0,332,0,46845.2
INV00024773,2025-08-03,STR009,PRD00210,25,40,5,0,59,1,326458.8
INV00024774,2025-08-03,STR009,PRD00299,23,143,12,0,154,0,126788.2
INV00024775,2025-08-03,STR009,PRD00588,122,0,22,0,99,1,8948.61
INV00024776,2025-08-03,STR009,PRD00942,89,284,34,0,339,0,20926.47
INV00024777,2025-08-03,STR009,PRD00421,145,0,10,0,135,0,65677.5
INV00024778,2025-08-03,STR009,PRD00627,112,0,38,0,74,0,29874.54
INV00024779,2025-08-03,STR009,PRD00306,54,0,27,0,27,0,20842.38
INV00024780,2025-08-03,STR009,PRD00124,50,48,14,0,84,0,598378.2
INV00024781,2025-08-03,STR010,PRD00251,20,59,11,0,68,0,496812.08
INV00024782,2025-08-03,STR010,PRD01121,20,130,11,0,139,0,135466.62
INV00024783,2025-08-03,STR010,PRD01064,392,0,125,2,268,1,21072.84
INV00024784,2025-08-03,STR010,PRD00838,89,0,22,0,67,0,70138.95
INV00024785,2025-08-03,STR010,PRD00601,209,176,59,0,326,0,10047.32
INV00024786,2025-08-03,STR010,PRD01190,22,0,7,1,16,0,60324.96
INV00024787,2025-08-03,STR010,PRD00868,139,0,77,0,62,0,56557.02
INV00024788,2025-08-03,STR010,PRD00648,284,312,149,0,447,0,204399.69
INV00024789,2025-08-03,STR010,PRD00106,104,0,25,0,79,0,196501.44
INV00024790,2025-08-03,STR010,PRD00673,69,152,22,0,198,1,336261.42
INV00024791,2025-08-03,STR010,PRD00514,135,0,61,0,74,0,67660.42
INV00024792,2025-08-03,STR010,PRD00262,32,0,8,0,24,0,193522.56
INV00024793,2025-08-03,STR010,PRD00369,474,257,116,0,615,0,296731.35
INV00024794,2025-08-03,STR010,PRD00105,62,0,32,0,30,0,210304.2
INV00024795,2025-08-03,STR010,PRD00625,297,0,173,0,124,0,53680.84
INV00024796,2025-08-03,STR010,PRD00627,87,389,18,0,458,0,184899.18
INV00024797,2025-08-03,STR010,PRD00949,69,0,35,0,34,0,19272.9
INV00024798,2025-08-03,STR010,PRD00034,52,0,16,0,36,0,18740.16
INV00024799,2025-08-03,STR010,PRD00988,86,133,7,0,212,0,112890.0
INV00024800,2025-08-03,STR010,PRD00845,161,0,76,0,85,0,129489.85
INV00024801,2025-08-03,STR011,PRD00132,60,0,26,0,34,0,602672.78
INV00024802,2025-08-03,STR011,PRD00639,156,0,55,0,101,0,10343.41
INV00024803,2025-08-03,STR011,PRD00759,87,0,17,1,71,0,187765.18
INV00024804,2025-08-03,STR011,PRD00022,17,65,6,0,76,0,1241640.12
INV00024805,2025-08-03,STR011,PRD01015,90,0,21,1,70,0,37878.4
INV00024806,2025-08-03,STR011,PRD00020,52,0,31,0,21,0,40914.09
INV00024807,2025-08-03,STR011,PRD01108,41,0,6,0,35,0,80132.5
INV00024808,2025-08-03,STR011,PRD00964,83,0,39,0,44,0,-9999.0
INV00024809,2025-08-03,STR011,PRD00332,361,350,169,0,542,0,147928.06
INV00024810,2025-08-03,STR011,PRD00564,138,0,64,1,75,0,26097.75
INV00024811,2025-08-03,STR011,PRD01115,123,0,27,0,96,0,230817.6
INV00024812,2025-08-03,STR011,PRD01061,88,0,38,0,50,0,26776.5
INV00024813,2025-08-03,STR011,PRD00670,49,0,15,0,34,0,65107.28
INV00024814,2025-08-03,STR011,PRD01137,99,0,26,0,73,0,78421.71
INV00024815,2025-08-03,STR011,PRD00268,100,0,28,0,72,0,37458.72
INV00024816,2025-08-03,STR011,PRD00279,366,0,84,0,282,0,125749.44
INV00024817,2025-08-03,STR011,PRD00339,52,206,12,0,246,0,122549.82
INV00024818,2025-08-03,STR011,PRD00439,152,0,35,0,117,0,11186.37
INV00024819,2025-08-03,STR011,PRD00349,358,0,18,0,340,0,28515.8
INV00024820,2025-08-03,STR011,PRD00549,208,168,109,0,267,0,102100.8
INV00024821,2025-08-03,STR012,PRD00735,99,0,24,0,75,0,121221.0
INV00024822,2025-08-03,STR012,PRD00241,42,0,25,1,18,0,100510.92
INV00024823,2025-08-03,STR012,PRD01188,54,0,24,0,30,0,50587.2
INV00024824,2025-08-03,STR012,PRD00419,108,0,28,0,80,0,61113.6
INV00024825,2025-08-03,STR012,PRD00400,66,0,21,0,45,0,24816.6
INV00024826,2025-08-03,STR012,PRD01101,72,135,27,0,180,0,480270.6
INV00024827,2025-08-03,STR012,PRD00051,34,55,13,0,74,2,1022101.32
INV00024828,2025-08-03,STR012,PRD00399,153,0,9,0,144,0,93186.72
INV00024829,2025-08-03,STR012,PRD00140,45,0,26,0,19,0,92182.3
INV00024830,2025-08-03,STR012,PRD00912,338,0,111,0,225,2,68917.5
INV00024831,2025-08-03,STR012,PRD00392,241,0,92,0,149,0,36099.72
INV00024832,2025-08-03,STR012,PRD00957,239,0,127,0,112,0,10589.6
INV00024833,2025-08-03,STR012,PRD00012,16,0,7,0,9,0,37092.15
INV00024834,2025-08-03,STR012,PRD00860,135,160,62,3,236,0,98532.36
INV00024835,2025-08-03,STR012,PRD00288,380,251,69,2,564,0,247799.04
INV00024836,2025-08-03,STR012,PRD00853,33,160,18,0,175,0,326924.5
INV00024837,2025-08-03,STR012,PRD00825,53,0,22,0,31,0,43477.19
INV00024838,2025-08-03,STR012,PRD00230,45,35,19,0,61,0,477988.68
INV00024839,2025-08-03,STR012,PRD00179,17,36,7,0,46,0,147546.84
INV00024840,2025-08-03,STR012,PRD00130,83,0,30,0,53,0,682776.74
INV00024841,2025-08-03,STR013,PRD00423,304,220,139,0,385,0,82351.5
INV00024842,2025-08-03,STR013,PRD00660,154,0,13,0,141,0,33563.64
INV00024843,2025-08-03,STR013,PRD00811,111,0,33,0,77,1,10853.15
INV00024844,2025-08-03,STR013,PRD00439,113,0,10,0,103,0,9847.83
INV00024845,2025-08-03,STR013,PRD00257,54,117,14,0,157,0,336885.89
INV00024846,2025-08-03,STR013,PRD01140,34,71,11,0,94,0,311747.24
INV00024847,2025-08-03,STR013,PRD00420,68,0,11,0,57,0,42326.49
INV00024848,2025-08-03,STR013,PRD00306,41,111,17,0,135,0,104211.9
INV00024849,2025-08-03,STR013,PRD01090,52,0,22,0,30,0,91936.8
INV00024850,2025-08-03,STR013,PRD00752,74,0,12,0,62,0,187419.18
INV00024851,2025-08-03,STR013,PRD00760,36,0,15,0,21,0,66629.01
INV00024852,2025-08-03,STR013,PRD00343,87,0,38,0,49,0,6390.09
INV00024853,2025-08-03,STR013,PRD00699,76,0,23,0,53,0,80680.84
INV00024854,2025-08-03,STR013,PRD00691,129,0,69,0,59,1,67845.87
INV00024855,2025-08-03,STR013,PRD00954,95,0,24,0,70,1,43047.2
INV00024856,2025-08-03,STR013,PRD00949,90,0,22,0,68,0,38545.8
INV00024857,2025-08-03,STR013,PRD00630,74,0,34,0,40,0,14458.0
INV00024858,2025-08-03,STR013,PRD00335,194,169,108,0,255,0,158752.8
INV00024859,2025-08-03,STR013,PRD00021,98,0,11,0,87,0,116040.6
INV00024860,2025-08-03,STR013,PRD00886,15,121,9,1,127,1,119976.9
INV00024861,2025-08-03,STR014,PRD01049,228,0,91,0,137,0,18889.56
INV00024862,2025-08-03,STR014,PRD00218,42,25,10,0,57,0,287908.14
INV00024863,2025-08-03,STR014,PRD01040,80,379,33,0,426,0,140908.02
INV00024864,2025-08-03,STR014,PRD00195,45,0,25,0,20,0,62177.0
INV00024865,2025-08-03,STR014,PRD01003,221,0,68,0,153,0,22386.96
INV00024866,2025-08-03,STR014,PRD00048,15,29,9,0,35,0,640398.5
INV00024867,2025-08-03,STR014,PRD00278,374,0,59,0,315,0,92002.05
INV00024868,2025-08-03,STR014,PRD00437,267,0,49,1,219,0,59375.28
INV00024869,2025-08-03,STR014,PRD00199,99,0,18,0,81,0,108159.3
INV00024870,2025-08-03,STR014,PRD00900,111,0,54,2,59,0,115701.95
INV00024871,2025-08-03,STR014,PRD00574,112,0,15,0,96,1,32501.76
INV00024872,2025-08-03,STR014,PRD01062,84,0,50,0,34,0,18464.04
INV00024873,2025-08-03,STR014,PRD00089,18,0,5,0,13,0,239208.32
INV00024874,2025-08-03,STR014,PRD00226,109,0,5,2,106,0,224933.06
INV00024875,2025-08-03,STR014,PRD00965,350,0,56,0,294,0,14247.24
INV00024876,2025-08-03,STR014,PRD00593,198,0,79,0,119,0,45914.96
INV00024877,2025-08-03,STR014,PRD00045,11,66,5,0,72,0,995196.96
INV00024878,2025-08-03,STR014,PRD01094,12,72,5,0,79,0,299976.43
INV00024879,2025-08-03,STR014,PRD00759,71,0,19,0,51,1,134873.58
INV00024880,2025-08-03,STR014,PRD00051,36,0,9,1,28,0,386741.04
INV00024881,2025-08-03,STR015,PRD00419,80,176,19,0,237,0,181049.04
INV00024882,2025-08-03,STR015,PRD00761,135,375,57,0,453,0,121952.13
INV00024883,2025-08-03,STR015,PRD00768,165,181,31,0,315,0,64606.5
INV00024884,2025-08-03,STR015,PRD00715,50,90,11,0,127,2,251968.0
INV00024885,2025-08-03,STR015,PRD00290,186,356,110,0,432,0,206634.24
INV00024886,2025-08-03,STR015,PRD00186,12,45,6,1,51,1,261369.39
INV00024887,2025-08-03,STR015,PRD00605,312,0,67,0,245,0,12017.25
INV00024888,2025-08-03,STR015,PRD00849,271,380,123,0,528,0,111819.84
INV00024889,2025-08-03,STR015,PRD01179,128,0,43,0,85,0,176334.2
INV00024890,2025-08-03,STR015,PRD00463,138,0,65,0,73,0,54565.31
INV00024891,2025-08-03,STR015,PRD00706,157,0,35,0,121,1,295725.21
INV00024892,2025-08-03,STR015,PRD00746,57,0,20,0,37,0,56462.37
INV00024893,2025-08-03,STR015,PRD00790,115,155,63,0,207,0,186863.04
INV00024894,2025-08-03,STR015,PRD00202,30,0,9,0,21,0,18175.29
INV00024895,2025-08-03,STR015,PRD00139,130,0,15,2,117,0,212046.12
INV00024896,2025-08-03,STR015,PRD00036,11,42,7,0,46,0,262588.24
INV00024897,2025-08-03,STR015,PRD00475,90,0,24,0,66,0,37551.36
INV00024898,2025-08-03,STR015,PRD00496,28,121,12,0,137,0,123634.28
INV00024899,2025-08-03,STR015,PRD00655,294,0,175,0,119,0,5610.85
INV00024900,2025-08-03,STR015,PRD01094,15,72,6,0,79,2,299976.43
INV00024901,2025-08-03,STR016,PRD00286,299,0,163,0,136,0,34454.24
INV00024902,2025-08-03,STR016,PRD00391,249,267,82,0,434,0,150775.94
INV00024903,2025-08-03,STR016,PRD00247,39,26,20,0,44,1,219666.48
INV00024904,2025-08-03,STR016,PRD00719,117,0,32,0,85,0,234532.85
INV00024905,2025-08-03,STR016,PRD01111,110,0,32,0,78,0,74530.56
INV00024906,2025-08-03,STR016,PRD00039,26,0,6,1,21,0,131878.95
INV00024907,2025-08-03,STR016,PRD00054,48,49,17,0,80,0,947227.2
INV00024908,2025-08-03,STR016,PRD00955,185,0,24,0,161,0,66154.9
INV00024909,2025-08-03,STR016,PRD00020,35,173,17,0,191,0,372123.39
INV00024910,2025-08-03,STR016,PRD00464,218,0,127,0,91,0,41722.59
INV00024911,2025-08-03,STR016,PRD00425,39,179,19,0,199,0,138804.49
INV00024912,2025-08-03,STR016,PRD00645,117,160,65,0,212,0,70049.04
INV00024913,2025-08-03,STR016,PRD00442,135,0,15,0,119,1,14244.3
INV00024914,2025-08-03,STR016,PRD00512,193,212,94,0,311,0,36013.8
INV00024915,2025-08-03,STR016,PRD00184,38,0,22,0,16,0,41419.2
INV00024916,2025-08-03,STR016,PRD00453,50,0,28,0,22,0,20820.14
INV00024917,2025-08-03,STR016,PRD00508,225,0,27,0,198,0,21766.14
INV00024918,2025-08-03,STR016,PRD01003,85,185,45,0,225,0,32922.0
INV00024919,2025-08-03,STR016,PRD00108,46,0,25,0,21,0,331846.62
INV00024920,2025-08-03,STR016,PRD00545,459,361,214,0,606,0,152984.7
INV00024921,2025-08-03,STR017,PRD00818,15,87,6,0,96,0,160237.44
INV00024922,2025-08-03,STR017,PRD00179,76,36,38,0,74,0,237357.96
INV00024923,2025-08-03,STR017,PRD00109,47,0,19,0,27,1,251545.5
INV00024924,2025-08-03,STR017,PRD00434,127,170,59,0,238,0,128232.02
INV00024925,2025-08-03,STR017,PRD00664,331,216,43,0,504,0,55041.84
INV00024926,2025-08-03,STR017,PRD01175,82,0,48,0,34,0,53471.8
INV00024927,2025-08-03,STR017,PRD00051,37,0,18,0,19,0,262431.42
INV00024928,2025-08-03,STR017,PRD00662,178,154,47,0,285,0,40173.6
INV00024929,2025-08-03,STR017,PRD00121,56,68,20,0,104,0,970562.32
INV00024930,2025-08-03,STR017,PRD00823,29,175,6,0,198,0,340102.62
INV00024931,2025-08-03,STR017,PRD00261,47,0,16,0,31,0,158673.81
INV00024932,2025-08-03,STR017,PRD00237,89,0,48,1,42,0,271451.04
INV00024933,2025-08-03,STR017,PRD00273,59,125,23,0,161,0,122178.07
INV00024934,2025-08-03,STR017,PRD00420,179,0,102,0,77,0,57177.89
INV00024935,2025-08-03,STR017,PRD00725,91,0,28,0,63,0,95236.47
INV00024936,2025-08-03,STR017,PRD00971,224,0,134,0,90,0,27600.3
INV00024937,2025-08-03,STR017,PRD00431,112,0,20,0,92,0,47950.4
INV00024938,2025-08-03,STR017,PRD00078,54,66,26,0,94,0,610187.84
INV00024939,2025-08-03,STR017,PRD01166,129,0,61,0,68,0,112909.24
INV00024940,2025-08-03,STR017,PRD00534,201,0,116,0,85,0,6850.15
INV00024941,2025-08-03,STR018,PRD01149,13,170,6,0,177,0,413254.29
INV00024942,2025-08-03,STR018,PRD00826,133,0,34,1,100,0,12020.0
INV00024943,2025-08-03,STR018,PRD00077,15,53,9,0,59,0,712555.39
INV00024944,2025-08-03,STR018,PRD00081,37,30,14,0,53,0,694638.14
INV00024945,2025-08-03,STR018,PRD00157,69,0,20,1,50,0,217759.5
