InventoryID,SnapshotDate,StoreID,ProductID,OpeningStock,ReceivedQuantity,SoldQuantity,ReturnQuantity,ClosingStock,DamagedQuantity,InventoryValue
INV00035347,2025-11-02,STR005,PRD00259,23,95,12,0,106,0,130698.0
INV00035348,2025-11-02,STR005,PRD00908,96,0,33,0,63,0,84423.78
INV00035349,2025-11-02,STR005,PRD00633,84,374,8,0,450,0,95805.0
INV00035350,2025-11-02,STR005,PRD00769,89,0,20,0,68,1,84467.56
INV00035351,2025-11-02,STR005,PRD01039,78,266,22,0,322,0,126848.68
INV00035352,2025-11-02,STR005,PRD00827,90,140,8,0,222,0,487642.98
INV00035353,2025-11-02,STR005,PRD01181,95,0,9,0,86,0,110323.38
INV00035354,2025-11-02,STR005,PRD00716,40,99,24,0,115,0,115857.9
INV00035355,2025-11-02,STR005,PRD00862,40,83,24,0,99,0,113111.46
INV00035356,2025-11-02,STR005,PRD00328,43,164,23,0,184,0,113897.84
INV00035357,2025-11-02,STR005,PRD00970,364,0,99,1,266,0,63778.82
INV00035358,2025-11-02,STR005,PRD00611,101,239,24,0,316,0,11947.96
INV00035359,2025-11-02,STR005,PRD00704,39,114,7,0,145,1,102535.3
INV00035360,2025-11-02,STR005,PRD00001,37,0,8,0,29,0,444775.32
INV00035361,2025-11-02,STR006,PRD00454,251,0,9,0,242,0,44116.6
INV00035362,2025-11-02,STR006,PRD01114,92,73,48,2,119,0,425227.46
INV00035363,2025-11-02,STR006,PRD00089,21,0,10,1,12,0,220807.68
INV00035364,2025-11-02,STR006,PRD00001,65,0,16,1,50,0,766854.0
INV00035365,2025-11-02,STR006,PRD00358,455,325,68,0,712,0,332269.04
INV00035366,2025-11-02,STR006,PRD00141,22,168,5,0,185,0,359693.65
INV00035367,2025-11-02,STR006,PRD00216,38,0,20,0,18,0,130082.04
INV00035368,2025-11-02,STR006,PRD00535,179,0,98,0,81,0,18166.68
INV00035369,2025-11-02,STR006,PRD00196,93,0,43,0,49,1,110097.12
INV00035370,2025-11-02,STR006,PRD00207,70,0,28,0,42,0,283169.88
INV00035371,2025-11-02,STR006,PRD00153,16,66,5,0,77,0,610003.24
INV00035372,2025-11-02,STR006,PRD00578,281,0,132,0,149,0,62998.69
INV00035373,2025-11-02,STR006,PRD01055,368,0,73,1,296,0,78904.72
INV00035374,2025-11-02,STR006,PRD00592,223,0,129,0,94,0,20519.26
INV00035375,2025-11-02,STR006,PRD01150,125,169,27,0,267,0,633334.68
INV00035376,2025-11-02,STR006,PRD00640,248,0,51,0,197,0,23133.71
INV00035377,2025-11-02,STR006,PRD01109,14,157,8,0,163,0,451252.46
INV00035378,2025-11-02,STR006,PRD00825,29,0,14,1,16,0,22439.84
INV00035379,2025-11-02,STR006,PRD00430,256,0,83,0,173,0,18805.1
INV00035380,2025-11-02,STR006,PRD00593,99,0,42,0,57,0,21992.88
INV00035381,2025-11-02,STR007,PRD00060,64,64,37,0,91,0,958369.23
INV00035382,2025-11-02,STR007,PRD00710,20,149,12,0,157,0,349166.43
INV00035383,2025-11-02,STR007,PRD00613,307,159,61,0,405,0,72337.05
INV00035384,2025-11-02,STR007,PRD00902,207,290,11,0,486,0,74878.02
INV00035385,2025-11-02,STR007,PRD00753,50,0,12,1,38,1,99625.36
INV00035386,2025-11-02,STR007,PRD00695,110,0,12,0,98,0,125093.08
INV00035387,2025-11-02,STR007,PRD00291,92,338,39,0,391,0,109386.16
INV00035388,2025-11-02,STR007,PRD01173,275,0,112,0,161,2,79810.92
INV00035389,2025-11-02,STR007,PRD00173,76,0,42,0,32,2,184042.24
INV00035390,2025-11-02,STR007,PRD00529,302,0,26,0,276,0,135325.56
INV00035391,2025-11-02,STR007,PRD00587,127,354,66,0,415,0,71292.85
INV00035392,2025-11-02,STR007,PRD00862,41,83,5,1,119,1,135962.26
INV00035393,2025-11-02,STR007,PRD00055,46,0,13,0,32,1,391457.28
INV00035394,2025-11-02,STR007,PRD00269,235,0,55,0,180,0,17967.6
INV00035395,2025-11-02,STR007,PRD00840,80,0,9,0,71,0,119427.68
INV00035396,2025-11-02,STR007,PRD01132,79,43,42,3,83,0,322962.96
INV00035397,2025-11-02,STR007,PRD00744,94,125,16,1,204,0,587397.6
INV00035398,2025-11-02,STR007,PRD00340,191,180,99,2,274,0,152365.92
INV00035399,2025-11-02,STR007,PRD00289,23,110,9,0,124,0,75268.0
INV00035400,2025-11-02,STR007,PRD00276,177,0,39,0,138,0,40388.46
INV00035401,2025-11-02,STR008,PRD00720,40,0,24,0,16,0,33679.2
INV00035402,2025-11-02,STR008,PRD01118,37,0,7,0,30,0,101133.0
INV00035403,2025-11-02,STR008,PRD00638,165,0,59,0,106,0,12212.26
INV00035404,2025-11-02,STR008,PRD00390,30,171,13,0,188,0,147642.04
INV00035405,2025-11-02,STR008,PRD00314,172,0,79,0,93,0,34634.13
INV00035406,2025-11-02,STR008,PRD00016,28,0,15,0,13,0,122636.41
INV00035407,2025-11-02,STR008,PRD00477,214,0,26,0,188,0,18360.08
INV00035408,2025-11-02,STR008,PRD00634,154,0,34,0,120,0,35875.2
INV00035409,2025-11-02,STR008,PRD00130,57,0,32,0,25,0,322064.5
INV00035410,2025-11-02,STR008,PRD00673,144,0,51,0,93,0,157940.97
INV00035411,2025-11-02,STR008,PRD00245,24,0,14,0,9,1,39863.79
INV00035412,2025-11-02,STR008,PRD00510,156,0,61,0,95,0,40794.9
INV00035413,2025-11-02,STR008,PRD01170,53,178,21,0,210,0,145929.0
INV00035414,2025-11-02,STR008,PRD00450,194,0,101,1,94,0,27310.76
INV00035415,2025-11-02,STR008,PRD00490,83,155,12,0,226,0,31258.06
INV00035416,2025-11-02,STR008,PRD00273,34,0,11,0,23,0,17454.01
INV00035417,2025-11-02,STR008,PRD00448,134,0,61,0,73,0,37854.88
INV00035418,2025-11-02,STR008,PRD00125,35,141,11,0,165,0,174287.85
INV00035419,2025-11-02,STR008,PRD00432,32,176,10,1,199,0,128760.96
INV00035420,2025-11-02,STR008,PRD01128,72,0,12,1,61,0,87881.48
INV00035421,2025-11-02,STR009,PRD00812,23,151,9,0,165,0,300844.5
INV00035422,2025-11-02,STR009,PRD00721,62,0,33,0,29,0,50101.27
INV00035423,2025-11-02,STR009,PRD00285,55,111,23,0,143,0,109932.68
INV00035424,2025-11-02,STR009,PRD01116,145,0,39,0,106,0,42009.92
INV00035425,2025-11-02,STR009,PRD00191,90,0,28,1,63,0,327489.75
INV00035426,2025-11-02,STR009,PRD00193,10,32,6,1,37,0,155084.76
INV00035427,2025-11-02,STR009,PRD00108,41,0,7,1,35,0,553077.7
INV00035428,2025-11-02,STR009,PRD00823,165,0,63,0,102,0,175204.38
INV00035429,2025-11-02,STR009,PRD00088,22,47,8,0,61,0,1069171.4
INV00035430,2025-11-02,STR009,PRD00396,426,0,15,0,411,0,186881.7
INV00035431,2025-11-02,STR009,PRD00378,342,0,113,0,229,0,83708.66
INV00035432,2025-11-02,STR009,PRD00346,38,0,10,0,28,0,17769.36
INV00035433,2025-11-02,STR009,PRD00631,354,152,76,0,430,0,180367.8
INV00035434,2025-11-02,STR009,PRD00079,64,34,36,0,62,0,836117.74
INV00035435,2025-11-02,STR009,PRD00453,49,178,29,0,198,0,187381.26
INV00035436,2025-11-02,STR009,PRD01044,37,111,16,0,132,0,71871.36
INV00035437,2025-11-02,STR009,PRD01001,61,373,5,1,430,0,76699.1
INV00035438,2025-11-02,STR009,PRD00186,24,45,8,0,61,0,312618.29
INV00035439,2025-11-02,STR009,PRD00390,44,0,24,0,20,0,15706.6
INV00035440,2025-11-02,STR009,PRD00894,139,0,34,0,105,0,168856.8
INV00035441,2025-11-02,STR010,PRD00373,301,0,18,0,283,0,24207.82
INV00035442,2025-11-02,STR010,PRD01167,60,148,16,0,192,0,160446.72
INV00035443,2025-11-02,STR010,PRD00882,73,0,36,0,37,0,80953.41
INV00035444,2025-11-02,STR010,PRD00752,27,53,9,1,72,0,217648.08
INV00035445,2025-11-02,STR010,PRD00861,85,143,16,0,211,1,374271.8
INV00035446,2025-11-02,STR010,PRD01122,24,38,6,0,56,0,203362.88
INV00035447,2025-11-02,STR010,PRD00328,128,0,53,0,74,1,45806.74
INV00035448,2025-11-02,STR010,PRD00375,213,0,108,1,106,0,38696.36
INV00035449,2025-11-02,STR010,PRD01089,41,0,10,0,31,0,117707.62
INV00035450,2025-11-02,STR010,PRD00188,20,43,12,0,51,0,205406.07
INV00035451,2025-11-02,STR010,PRD01020,382,0,78,0,304,0,110038.88
INV00035452,2025-11-02,STR010,PRD00230,35,0,10,0,25,0,195897.0
INV00035453,2025-11-02,STR010,PRD00760,27,0,12,0,15,0,47592.15
INV00035454,2025-11-02,STR010,PRD00784,97,139,17,0,219,0,285146.76
INV00035455,2025-11-02,STR010,PRD00869,37,0,13,0,24,0,56793.6
INV00035456,2025-11-02,STR010,PRD00729,81,0,32,0,49,0,125328.28
INV00035457,2025-11-02,STR010,PRD00731,128,122,23,1,228,0,360707.4
INV00035458,2025-11-02,STR010,PRD00154,323,0,22,0,301,0,143552.92
INV00035459,2025-11-02,STR010,PRD00176,102,0,15,0,87,0,251191.62
INV00035460,2025-11-02,STR010,PRD00246,61,76,8,0,129,0,159931.62
INV00035461,2025-11-02,STR011,PRD00265,69,118,38,1,149,1,435088.94
INV00035462,2025-11-02,STR011,PRD00419,73,176,28,0,221,0,168826.32
INV00035463,2025-11-02,STR011,PRD00760,18,63,7,0,74,0,234787.94
INV00035464,2025-11-02,STR011,PRD00451,70,0,31,0,39,0,19703.97
INV00035465,2025-11-02,STR011,PRD00169,79,0,25,0,54,0,303948.18
INV00035466,2025-11-02,STR011,PRD00167,43,73,8,0,108,0,596506.68
INV00035467,2025-11-02,STR011,PRD00804,198,0,10,0,188,0,106178.64
INV00035468,2025-11-02,STR011,PRD00290,86,0,24,1,63,0,30134.16
INV00035469,2025-11-02,STR011,PRD01019,118,0,37,0,80,1,39180.0
INV00035470,2025-11-02,STR011,PRD00999,37,131,9,0,159,0,93309.15
INV00035471,2025-11-02,STR011,PRD00345,234,0,72,1,163,0,64202.44
INV00035472,2025-11-02,STR011,PRD01137,50,162,17,1,196,0,210556.92
INV00035473,2025-11-02,STR011,PRD01030,58,231,29,0,260,0,82568.2
INV00035474,2025-11-02,STR011,PRD00632,237,0,21,0,216,0,92892.96
INV00035475,2025-11-02,STR011,PRD01164,25,88,8,0,105,0,116414.55
INV00035476,2025-11-02,STR011,PRD00184,15,121,7,0,129,0,333942.3
INV00035477,2025-11-02,STR011,PRD00174,52,130,25,0,157,0,82148.68
INV00035478,2025-11-02,STR011,PRD00372,161,0,6,3,158,0,43604.84
INV00035479,2025-11-02,STR011,PRD00101,96,132,31,2,199,0,358846.75
INV00035480,2025-11-02,STR011,PRD00385,288,0,151,0,137,0,38157.24
INV00035481,2025-11-02,STR012,PRD00160,45,58,26,1,78,0,375062.22
INV00035482,2025-11-02,STR012,PRD01164,80,0,12,0,68,0,75392.28
INV00035483,2025-11-02,STR012,PRD00231,18,0,9,0,9,0,60345.81
INV00035484,2025-11-02,STR012,PRD00823,184,0,38,0,146,0,250782.74
INV00035485,2025-11-02,STR012,PRD00895,184,0,42,0,141,1,41933.4
INV00035486,2025-11-02,STR012,PRD00876,24,100,13,0,111,0,199620.18
INV00035487,2025-11-02,STR012,PRD00255,71,150,25,0,196,0,447520.92
INV00035488,2025-11-02,STR012,PRD01075,28,31,12,0,46,1,146200.88
INV00035489,2025-11-02,STR012,PRD00641,337,0,6,0,331,0,110262.72
INV00035490,2025-11-02,STR012,PRD00365,135,0,12,0,123,0,55188.87
INV00035491,2025-11-02,STR012,PRD00897,31,0,7,2,26,0,61599.46
INV00035492,2025-11-02,STR012,PRD00114,45,0,7,0,38,0,467628.0
INV00035493,2025-11-02,STR012,PRD00287,190,0,61,0,129,0,35389.86
INV00035494,2025-11-02,STR012,PRD01071,73,0,17,0,56,0,191072.0
INV00035495,2025-11-02,STR012,PRD00836,273,0,97,0,174,2,71012.88
INV00035496,2025-11-02,STR012,PRD00359,81,0,34,2,49,0,31538.36
INV00035497,2025-11-02,STR012,PRD00803,47,0,13,0,34,0,41641.16
INV00035498,2025-11-02,STR012,PRD00952,61,146,27,0,180,0,90487.8
INV00035499,2025-11-02,STR012,PRD00124,35,0,15,0,20,0,142471.0
INV00035500,2025-11-02,STR012,PRD00469,183,0,29,0,154,0,59975.3
INV00035501,2025-11-02,STR013,PRD01082,123,0,24,2,101,0,80523.26
INV00035502,2025-11-02,STR013,PRD00738,64,0,7,1,58,0,39848.32
INV00035503,2025-11-02,STR013,PRD00172,58,0,11,0,47,0,246905.1
INV00035504,2025-11-02,STR013,PRD00020,18,173,8,0,183,0,356537.07
INV00035505,2025-11-02,STR013,PRD00569,121,0,63,0,58,0,8311.4
INV00035506,2025-11-02,STR013,PRD00832,15,121,8,0,128,0,175395.84
INV00035507,2025-11-02,STR013,PRD00686,64,0,22,0,42,0,88780.86
INV00035508,2025-11-02,STR013,PRD01078,76,150,43,0,183,0,240807.87
INV00035509,2025-11-02,STR013,PRD00009,14,0,5,0,9,0,75100.59
INV00035510,2025-11-02,STR013,PRD01094,8,72,7,0,73,0,277193.41
INV00035511,2025-11-02,STR013,PRD00713,22,152,9,0,165,0,484730.4
INV00035512,2025-11-02,STR013,PRD00994,46,153,8,0,191,0,120939.29
INV00035513,2025-11-02,STR013,PRD00563,396,0,234,0,162,0,70236.72
INV00035514,2025-11-02,STR013,PRD00151,77,0,20,0,57,0,212818.05
INV00035515,2025-11-02,STR013,PRD00666,58,198,22,1,235,0,38236.85
INV00035516,2025-11-02,STR013,PRD00843,85,0,37,0,48,0,33094.08
INV00035517,2025-11-02,STR013,PRD00565,272,0,156,2,118,0,7254.64
INV00035518,2025-11-02,STR013,PRD00052,135,0,36,1,100,0,113708.0
INV00035519,2025-11-02,STR013,PRD00241,16,41,9,0,48,0,268029.12
INV00035520,2025-11-02,STR013,PRD00489,62,0,24,1,39,0,26944.32
INV00035521,2025-11-02,STR014,PRD00114,51,0,13,0,38,0,467628.0
INV00035522,2025-11-02,STR014,PRD00275,121,0,49,0,72,0,61048.8
INV00035523,2025-11-02,STR014,PRD00284,190,0,39,0,151,0,15633.03
INV00035524,2025-11-02,STR014,PRD00467,345,0,78,0,267,0,120964.35
INV00035525,2025-11-02,STR014,PRD00737,117,0,51,2,68,0,51229.16
INV00035526,2025-11-02,STR014,PRD00054,23,0,12,0,11,0,130243.74
INV00035527,2025-11-02,STR014,PRD00196,42,0,10,0,32,0,71900.16
INV00035528,2025-11-02,STR014,PRD00093,40,0,9,1,32,0,310530.24
INV00035529,2025-11-02,STR014,PRD00177,10,75,7,0,77,1,569651.39
INV00035530,2025-11-02,STR014,PRD00290,68,0,34,0,34,0,16262.88
INV00035531,2025-11-02,STR014,PRD01139,105,166,6,0,265,0,488808.4
INV00035532,2025-11-02,STR014,PRD00097,28,0,16,0,12,0,173254.32
INV00035533,2025-11-02,STR014,PRD00671,242,166,81,0,327,0,68019.27
INV00035534,2025-11-02,STR014,PRD00412,335,198,32,0,501,0,227829.75
INV00035535,2025-11-02,STR014,PRD01082,42,137,17,0,162,0,129156.12
INV00035536,2025-11-02,STR014,PRD00398,212,0,13,0,199,0,34496.65
INV00035537,2025-11-02,STR014,PRD01116,280,0,112,0,168,0,66581.76
INV00035538,2025-11-02,STR014,PRD00557,122,0,69,0,53,0,7124.79
INV00035539,2025-11-02,STR014,PRD00009,33,0,16,0,17,0,141856.67
INV00035540,2025-11-02,STR014,PRD00005,31,69,14,3,89,0,1641058.54
INV00035541,2025-11-02,STR015,PRD00123,13,73,6,0,80,0,447049.6
INV00035542,2025-11-02,STR015,PRD00113,30,65,17,0,77,1,914474.33
INV00035543,2025-11-02,STR015,PRD01074,39,51,9,0,81,0,264801.15
INV00035544,2025-11-02,STR015,PRD01119,35,71,19,0,87,0,380920.8
INV00035545,2025-11-02,STR015,PRD00771,45,180,20,0,205,0,294406.65
INV00035546,2025-11-02,STR015,PRD00835,134,0,72,0,62,0,62508.4
INV00035547,2025-11-02,STR015,PRD00545,447,0,39,3,410,1,103504.5
INV00035548,2025-11-02,STR015,PRD00934,99,152,6,0,245,0,443712.15
INV00035549,2025-11-02,STR015,PRD00714,24,143,9,0,158,0,212985.58
INV00035550,2025-11-02,STR015,PRD01159,179,88,88,0,179,0,268367.54
INV00035551,2025-11-02,STR015,PRD00655,347,0,124,0,223,0,10514.45
INV00035552,2025-11-02,STR015,PRD00468,102,171,52,0,221,0,32778.72
INV00035553,2025-11-02,STR015,PRD00475,65,0,33,0,32,0,18206.72
INV00035554,2025-11-02,STR015,PRD01191,16,41,9,0,48,0,192551.52
INV00035555,2025-11-02,STR015,PRD00923,166,0,83,0,83,0,187773.39
INV00035556,2025-11-02,STR015,PRD01009,178,169,73,2,276,0,8111.64
INV00035557,2025-11-02,STR015,PRD00449,115,308,30,0,393,0,78262.02
INV00035558,2025-11-02,STR015,PRD00970,182,0,96,1,87,0,20859.99
INV00035559,2025-11-02,STR015,PRD01136,18,0,8,0,10,0,41250.5
INV00035560,2025-11-02,STR015,PRD00912,112,373,16,1,470,0,143961.0
INV00035561,2025-11-02,STR016,PRD00379,447,0,248,0,199,0,91671.34
INV00035562,2025-11-02,STR016,PRD00464,167,0,82,0,84,1,38513.16
INV00035563,2025-11-02,STR016,PRD00467,378,0,19,0,359,0,162644.95
INV00035564,2025-11-02,STR016,PRD00024,38,0,5,0,33,0,511507.92
INV00035565,2025-11-02,STR016,PRD00568,270,0,94,0,176,0,50742.56
INV00035566,2025-11-02,STR016,PRD00606,178,0,51,0,127,0,39188.39
INV00035567,2025-11-02,STR016,PRD00472,53,212,18,0,247,0,109890.3
INV00035568,2025-11-02,STR016,PRD00463,124,0,22,0,102,0,76241.94
INV00035569,2025-11-02,STR016,PRD00966,49,169,12,0,206,0,108448.7
INV00035570,2025-11-02,STR016,PRD00935,70,0,39,0,31,0,18169.1
INV00035571,2025-11-02,STR016,PRD01094,18,0,9,0,9,0,34174.53
INV00035572,2025-11-02,STR016,PRD01137,50,0,5,0,44,1,47267.88
INV00035573,2025-11-02,STR016,PRD00281,418,0,29,0,388,1,152685.76
INV00035574,2025-11-02,STR016,PRD00721,126,81,70,0,137,0,236685.31
INV00035575,2025-11-02,STR016,PRD01011,188,379,11,2,558,0,83527.02
INV00035576,2025-11-02,STR016,PRD00225,47,0,13,0,34,0,236369.36
INV00035577,2025-11-02,STR016,PRD00623,423,0,44,1,380,0,147310.8
INV00035578,2025-11-02,STR016,PRD00876,17,100,9,0,108,0,194225.04
INV00035579,2025-11-02,STR016,PRD00735,54,178,9,0,223,0,360430.44
INV00035580,2025-11-02,STR016,PRD01089,52,70,19,0,103,0,391093.06
INV00035581,2025-11-02,STR017,PRD00034,23,161,8,0,176,0,91618.56
INV00035582,2025-11-02,STR017,PRD00792,29,129,11,0,147,0,430024.98
INV00035583,2025-11-02,STR017,PRD00455,111,152,55,0,208,0,117201.76
INV00035584,2025-11-02,STR017,PRD00250,32,136,9,0,158,1,432457.06
INV00035585,2025-11-02,STR017,PRD00629,94,0,29,0,65,0,8910.85
INV00035586,2025-11-02,STR017,PRD00540,143,0,10,1,134,0,52075.08
INV00035587,2025-11-02,STR017,PRD00546,395,0,143,0,252,0,119422.8
INV00035588,2025-11-02,STR017,PRD00363,67,0,18,0,49,0,33827.15
INV00035589,2025-11-02,STR017,PRD00986,176,0,60,3,119,0,13344.66
INV00035590,2025-11-02,STR017,PRD00474,176,0,103,0,73,0,6524.01
INV00035591,2025-11-02,STR017,PRD00770,79,81,18,3,144,1,157016.16
INV00035592,2025-11-02,STR017,PRD01155,29,0,7,0,22,0,80540.02
INV00035593,2025-11-02,STR017,PRD00658,102,0,61,2,43,0,9790.24
INV00035594,2025-11-02,STR017,PRD00299,63,0,17,3,49,0,40341.7
INV00035595,2025-11-02,STR017,PRD00048,54,0,29,0,25,0,457427.5
INV00035596,2025-11-02,STR017,PRD00045,31,66,18,0,79,0,1091952.22
INV00035597,2025-11-02,STR017,PRD01120,34,0,15,0,19,0,83599.24
INV00035598,2025-11-02,STR017,PRD00042,36,0,8,0,27,1,322371.09
INV00035599,2025-11-02,STR017,PRD00669,98,117,37,0,178,0,335843.28
INV00035600,2025-11-02,STR017,PRD01059,97,159,42,1,214,1,78829.04
INV00035601,2025-11-02,STR018,PRD00994,86,153,26,1,214,0,135502.66
INV00035602,2025-11-02,STR018,PRD00532,26,144,10,0,160,0,129417.6
INV00035603,2025-11-02,STR018,PRD00240,35,0,20,3,18,0,133033.14
INV00035604,2025-11-02,STR018,PRD00199,81,0,43,0,38,0,50741.4
INV00035605,2025-11-02,STR018,PRD00235,75,0,19,0,56,0,374282.72
