SaleID,SaleDate,StoreID,ProductID,Quantity,UnitPrice,Discount,Revenue,Cost,PaymentMethod,CustomerSegment
SAL20250049466,2025-06-29,STR010,PRD00041,1,19732.0,0.0,19732.0,14953.27,Debit Card,Walk-in
SAL20250049467,2025-06-22,STR010,PRD00473,1,113.62,0.0,113.62,94.83,UPI,Premium
SAL20250049468,2025-06-21,STR022,PRD00664,1,181.84,0.0,181.84,109.21,Credit Card,Walk-in
SAL20250049469,2025-06-06,STR012,PRD00649,2,333.14,0.0,666.28,477.92,Credit Card,Regular
SAL20250049470,2025-06-09,STR001,PRD00198,1,4266.35,0.0,4266.35,2976.38,UPI,Regular
SAL20250049471,2025-06-05,STR028,PRD00945,1,871.49,0.0,871.49,550.24,Cash,Regular
SAL20250049472,2025-06-15,STR022,PRD01107,2,1600.76,0.05,3041.44,1470.26,UPI,Walk-in
SAL20250049473,2025-06-11,STR015,PRD00878,4,1229.84,0.0,4919.36,3186.24,UPI,Corporate
SAL20250049474,2025-06-25,STR021,PRD00977,4,417.51,0.0,1670.04,1129.12,Debit Card,Regular
SAL20250049475,2025-06-30,STR011,PRD00178,1,9669.95,0.0,9669.95,6949.73,UPI,Corporate
SAL20250049476,2025-06-09,STR005,PRD00735,2,2710.38,0.0,5420.76,3232.56,Debit Card,Regular
SAL20250049477,2025-06-10,STR021,PRD00317,1,1393.76,0.0,1393.76,799.47,UPI,Walk-in
SAL20250049478,2025-06-10,STR023,PRD00455,1,683.36,0.0,683.36,563.47,Net Banking,Regular
SAL20250049479,2025-06-08,STR008,PRD00404,1,695.46,0.0,695.46,604.38,Debit Card,Walk-in
SAL20250049480,2025-06-16,STR020,PRD00750,2,3884.81,0.0,7769.62,4289.96,Credit Card,Regular
SAL20250049481,2025-06-13,STR017,PRD00890,2,891.3,0.0,1782.6,1071.86,UPI,Premium
SAL20250049482,2025-06-06,STR025,PRD00255,1,3159.1,0.0,3159.1,2283.27,UPI,Regular
SAL20250049483,2025-06-19,STR008,PRD00526,1,712.58,0.05,676.95,592.24,Cash,Regular
SAL20250049484,2025-06-29,STR004,PRD00899,1,2165.69,0.0,2165.69,1458.76,Debit Card,Regular
SAL20250049485,2025-06-23,STR006,PRD00705,1,488.73,0.0,488.73,328.43,UPI,Regular
SAL20250049486,2025-06-05,STR038,PRD00818,2,2330.04,0.0,4660.08,3338.28,Debit Card,Walk-in
SAL20250049487,2025-06-02,STR014,PRD00661,1,443.39,0.0,443.39,283.68,UPI,Premium
SAL20250049488,2025-06-16,STR018,PRD01072,2,354.49,0.0,708.98,440.0,UPI,Regular
SAL20250049489,2025-06-21,STR022,PRD00906,1,3449.48,0.1,3104.53,2116.22,Cash,Regular
SAL20250049490,2025-06-13,STR032,PRD00735,1,2710.38,0.0,2710.38,1616.28,UPI,Premium
SAL20250049491,2025-06-10,STR022,PRD00909,2,1266.46,0.0,2532.92,1738.96,Debit Card,Premium
SAL20250049492,2025-06-22,STR040,PRD00154,1,614.66,0.1,553.19,476.92,UPI,Walk-in
SAL20250049493,2025-06-29,STR010,PRD00431,2,614.87,0.0,1229.74,1042.4,UPI,Regular
SAL20250049494,2025-06-01,STR010,PRD00297,2,1248.97,0.0,2497.94,1262.12,Debit Card,Regular
SAL20250049495,2025-06-14,STR033,PRD00528,4,1118.04,0.0,4472.16,3785.36,Credit Card,Walk-in
SAL20250049496,2025-06-11,STR039,PRD00291,1,469.9,0.0,469.9,279.76,Credit Card,Walk-in
SAL20250049497,2025-06-21,STR024,PRD00432,1,845.55,0.0,845.55,647.04,Credit Card,Premium
SAL20250049498,2025-06-27,STR032,PRD00598,1,173.87,0.05,165.18,122.49,UPI,Premium
SAL20250049499,2025-06-13,STR025,PRD00471,4,607.66,0.0,2430.64,1981.4,Debit Card,Walk-in
SAL20250049500,2025-06-04,STR013,PRD00676,1,4180.37,0.0,4180.37,2836.76,Credit Card,Regular
SAL20250049501,2025-06-26,STR030,PRD00865,2,2254.56,0.0,4509.12,2847.86,UPI,Walk-in
SAL20250049502,2025-06-07,STR031,PRD00295,1,1024.45,0.0,1024.45,568.49,UPI,Regular
SAL20250049503,2025-06-19,STR017,PRD00392,3,436.74,0.0,1310.22,726.84,UPI,Corporate
SAL20250049504,2025-06-22,STR031,PRD00298,1,1012.57,0.0,1012.57,666.12,UPI,Regular
SAL20250049505,2025-06-19,STR012,PRD00356,3,1354.34,0.0,4063.02,2202.54,UPI,Regular
SAL20250049506,2025-06-05,STR027,PRD01014,3,1123.09,0.0,3369.27,1908.24,Credit Card,Premium
SAL20250049507,2025-06-28,STR010,PRD00519,1,818.33,0.1,736.5,642.9,UPI,Walk-in
SAL20250049508,2025-06-28,STR002,PRD00817,2,3058.64,0.0,6117.28,4331.32,Credit Card,Regular
SAL20250049509,2025-06-14,STR019,PRD01071,1,5607.68,0.05,5327.3,3412.0,Net Banking,Walk-in
SAL20250049510,2025-06-01,STR030,PRD00785,2,4604.98,0.0,9209.96,5509.66,UPI,Regular
SAL20250049511,2025-06-01,STR038,PRD00220,3,5859.46,0.1,15820.54,13684.32,Debit Card,Premium
SAL20250049512,2025-06-08,STR024,PRD01124,4,4813.39,0.0,19253.56,8711.0,Credit Card,Regular
SAL20250049513,2025-06-25,STR013,PRD00183,1,6835.62,0.0,6835.62,4488.56,Credit Card,Walk-in
SAL20250049514,2025-06-26,STR011,PRD00674,1,2861.74,0.0,2861.74,1590.59,Debit Card,Regular
SAL20250049515,2025-06-03,STR024,PRD00505,6,1140.95,0.0,6845.7,5162.82,UPI,Regular
SAL20250049516,2025-06-25,STR020,PRD01194,1,6442.41,0.05,6120.29,3885.18,UPI,Regular
SAL20250049517,2025-06-10,STR024,PRD00886,1,1331.79,0.0,1331.79,944.7,Credit Card,Walk-in
SAL20250049518,2025-06-07,STR038,PRD00354,1,1099.31,0.0,1099.31,649.66,Credit Card,Regular
SAL20250049519,2025-06-10,STR002,PRD00978,1,172.32,0.0,172.32,107.32,UPI,Walk-in
SAL20250049520,2025-06-19,STR005,PRD00240,1,10596.37,0.0,10596.37,7390.73,UPI,Walk-in
SAL20250049521,2025-06-16,STR004,PRD00121,2,13928.8,0.0,27857.6,18664.66,Cash,Regular
SAL20250049522,2025-06-01,STR002,PRD00574,2,560.83,0.0,1121.66,677.12,Cash,Regular
SAL20250049523,2025-06-29,STR021,PRD00493,1,517.33,0.0,517.33,446.5,UPI,Walk-in
SAL20250049524,2025-06-06,STR008,PRD00632,2,758.72,0.0,1517.44,860.12,Cash,Regular
SAL20250049525,2025-06-29,STR006,PRD01072,1,354.49,0.0,354.49,220.0,Debit Card,Regular
SAL20250049526,2025-06-01,STR005,PRD00312,4,662.59,0.0,2650.36,1552.76,Debit Card,Premium
SAL20250049527,2025-06-06,STR038,PRD00678,1,3485.6,0.0,3485.6,2254.91,Net Banking,Premium
SAL20250049528,2025-06-25,STR022,PRD00902,3,258.19,0.0,774.57,462.21,Cash,Walk-in
SAL20250049529,2025-06-22,STR038,PRD00200,1,1880.51,0.0,1880.51,1363.43,Debit Card,Premium
SAL20250049530,2025-06-10,STR025,PRD00418,3,378.6,0.0,1135.8,946.29,Credit Card,Regular
SAL20250049531,2025-06-01,STR026,PRD00074,1,17249.82,0.0,17249.82,11809.64,Debit Card,Walk-in
SAL20250049532,2025-06-29,STR035,PRD00292,1,975.97,0.0,975.97,491.67,Credit Card,Regular
SAL20250049533,2025-06-07,STR037,PRD00037,1,21728.77,0.0,21728.77,16760.42,Credit Card,Regular
SAL20250049534,2025-06-12,STR023,PRD00670,1,3171.53,0.0,3171.53,1914.92,UPI,Walk-in
SAL20250049535,2025-06-24,STR034,PRD00398,1,358.79,0.0,358.79,173.35,UPI,Regular
SAL20250049536,2025-06-10,STR022,PRD00578,3,577.23,0.05,1645.11,1268.43,Cash,Corporate
SAL20250049537,2025-06-12,STR013,PRD01007,3,886.03,0.0,2658.09,1507.14,Cash,Walk-in
SAL20250049538,2025-06-19,STR041,PRD00071,1,14423.02,0.0,14423.02,9605.63,Cash,Regular
SAL20250049539,2025-06-14,STR021,PRD01080,1,1721.88,0.0,1721.88,771.73,Credit Card,Walk-in
SAL20250049540,2025-06-11,STR003,PRD00066,1,7423.58,0.1,6681.22,5820.76,Credit Card,Corporate
SAL20250049541,2025-06-02,STR030,PRD00248,1,9547.84,0.0,9547.84,6877.51,UPI,Regular
SAL20250049542,2025-06-28,STR020,PRD01015,1,771.47,0.1,694.32,541.12,Debit Card,Regular
SAL20250049543,2025-06-04,STR040,PRD00183,1,6835.62,0.0,6835.62,4488.56,Net Banking,Regular
SAL20250049544,2025-06-14,STR035,PRD00891,1,506.36,0.0,506.36,373.69,UPI,Walk-in
SAL20250049545,2025-06-24,STR030,PRD00580,5,372.59,0.0,1862.95,1056.5,UPI,Regular
SAL20250049546,2025-06-30,STR025,PRD00857,1,3027.87,0.0,3027.87,2160.84,Debit Card,Premium
SAL20250049547,2025-06-06,STR041,PRD00481,2,391.79,0.0,783.58,633.52,UPI,Walk-in
SAL20250049548,2025-06-23,STR020,PRD00313,3,1406.36,0.05,4008.13,1918.02,Debit Card,Regular
SAL20250049549,2025-06-18,STR024,PRD00487,2,92.35,0.05,175.46,157.68,Net Banking,Walk-in
SAL20250049550,2025-06-04,STR032,PRD01010,6,762.29,0.0,4573.74,2397.12,Debit Card,Walk-in
SAL20250049551,2025-06-06,STR038,PRD00197,1,4849.89,0.0,4849.89,3779.03,UPI,Regular
SAL20250049552,2025-06-23,STR030,PRD00936,1,964.58,0.1,868.12,620.53,Credit Card,Regular
SAL20250049553,2025-06-25,STR023,PRD00016,3,12816.4,0.0,38449.2,28300.71,Cash,Walk-in
SAL20250049554,2025-06-23,STR012,PRD01123,1,3145.87,0.0,3145.87,1902.26,UPI,Regular
SAL20250049555,2025-06-23,STR035,PRD00561,2,111.53,0.0,223.06,150.98,UPI,Regular
SAL20250049556,2025-06-05,STR028,PRD00194,1,5905.12,0.0,5905.12,4140.26,UPI,Regular
SAL20250049557,2025-06-01,STR005,PRD00917,2,1441.59,0.0,2883.18,1961.66,UPI,Walk-in
SAL20250049558,2025-06-06,STR013,PRD00696,1,1599.77,0.0,1599.77,1080.02,UPI,Regular
SAL20250049559,2025-06-02,STR029,,1,1211.65,0.0,1211.65,859.32,UPI,Regular
SAL20250049560,2025-06-01,STR018,PRD01036,4,177.81,0.0,711.24,500.68,Credit Card,Regular
SAL20250049561,2025-06-11,STR005,PRD00254,1,11020.14,0.0,11020.14,6776.21,Cash,Premium
SAL20250049562,2025-06-04,STR007,PRD00797,2,567.41,0.0,1134.82,822.82,UPI,Regular
SAL20250049563,2025-06-28,STR040,PRD00540,3,550.54,0.0,1651.62,1165.86,Net Banking,Premium
SAL20250049564,2025-06-23,STR036,PRD00561,3,111.53,0.0,334.59,226.47,Debit Card,Walk-in
SAL20250049565,2025-06-28,STR011,PRD00386,1,1129.86,0.05,1073.37,720.78,UPI,Regular
SAL20250049566,2025-06-07,STR015,PRD00205,1,2084.53,0.1,1876.08,1335.1,Cash,Premium
SAL20250049567,2025-06-05,STR023,PRD00439,4,122.61,0.1,441.4,382.44,Debit Card,Regular
SAL20250049568,2025-06-21,STR013,PRD00217,1,8159.94,0.0,8159.94,5298.43,Cash,Corporate
SAL20250049569,2025-06-20,STR011,PRD00107,1,4985.79,0.0,4985.79,3483.71,Net Banking,Walk-in
SAL20250049570,2025-06-12,STR015,PRD00869,1,3787.4,0.0,3787.4,2366.4,UPI,Regular
SAL20250049571,2025-06-21,STR022,PRD00927,1,799.32,0.0,799.32,584.58,Debit Card,Walk-in
SAL20250049572,2025-06-03,STR041,PRD00197,1,4849.89,0.0,4849.89,3779.03,UPI,Walk-in
SAL20250049573,2025-06-26,STR023,PRD00089,1,24330.95,0.0,24330.95,18400.64,UPI,Corporate
SAL20250049574,2025-06-01,STR013,PRD00905,3,2497.02,0.0,7491.06,4598.64,UPI,Regular
SAL20250049575,2025-06-16,STR009,PRD00866,2,1023.05,0.0,2046.1,1244.74,Net Banking,Corporate
SAL20250049576,2025-06-16,STR029,PRD00417,1,788.29,0.0,788.29,661.71,UPI,Walk-in
SAL20250049577,2025-06-06,STR020,PRD00754,2,372.52,0.0,745.04,441.76,Debit Card,Regular
SAL20250049578,2025-06-23,STR023,PRD00462,6,271.55,0.0,1629.3,1231.56,Debit Card,Regular
SAL20250049579,2025-06-06,STR009,PRD00286,2,390.77,0.0,781.54,506.68,Debit Card,Walk-in
SAL20250049580,2025-06-30,STR004,PRD00475,1,749.71,0.05,712.22,568.96,UPI,Regular
SAL20250049581,2025-06-09,STR011,PRD00034,1,761.93,0.0,761.93,520.56,Cash,Regular
SAL20250049582,2025-06-02,STR027,PRD00886,1,1331.79,0.1,1198.61,944.7,Cash,Regular
SAL20250049583,2025-06-15,STR020,PRD00887,1,2006.5,0.05,1906.17,1169.69,Debit Card,Regular
SAL20250049584,2025-06-14,STR015,PRD00935,3,821.43,0.0,2464.29,1758.3,Cash,Regular
SAL20250049585,2025-06-22,STR016,PRD00020,1,2507.15,0.0,2507.15,1948.29,Credit Card,Regular
SAL20250049586,2025-06-29,STR029,PRD00273,1,1306.29,0.0,1306.29,758.87,Cash,Corporate
SAL20250049587,2025-06-20,STR024,PRD00437,1,320.21,0.0,320.21,271.12,Cash,Premium
SAL20250049588,2025-06-13,STR012,PRD00509,3,888.38,0.0,2665.14,2022.99,UPI,Premium
SAL20250049589,2025-06-08,STR012,PRD01070,2,5540.5,0.05,10526.95,5153.54,UPI,Premium
SAL20250049590,2025-06-17,STR021,PRD00617,1,496.18,0.0,496.18,363.01,UPI,Regular
SAL20250049591,2025-06-10,STR012,PRD00003,1,810.89,0.05,770.35,534.24,UPI,Premium
SAL20250049592,2025-06-10,STR023,PRD00732,3,4150.55,0.05,11829.07,7945.53,Credit Card,Regular
SAL20250049593,2025-06-13,STR002,PRD00321,3,1442.95,0.0,4328.85,2146.47,Credit Card,Walk-in
SAL20250049594,2025-06-08,STR021,PRD00637,3,299.32,0.0,897.96,640.8,Credit Card,Walk-in
SAL20250049595,2025-06-26,STR023,PRD00941,3,737.4,0.1,1990.98,1533.27,UPI,Regular
SAL20250049596,2025-06-26,STR002,PRD00541,3,685.8,0.0,2057.4,1216.71,Debit Card,Regular
SAL20250049597,2025-06-19,STR023,PRD01049,2,225.77,0.0,451.54,275.76,Credit Card,Regular
SAL20250049598,2025-06-23,STR013,PRD00557,2,210.61,0.0,421.22,268.86,Credit Card,Walk-in
SAL20250049599,2025-06-13,STR018,PRD00724,2,2856.14,0.0,5712.28,3188.82,UPI,Corporate
SAL20250049600,2025-06-07,STR030,PRD00798,3,1720.26,0.0,5160.78,2884.65,UPI,Walk-in
SAL20250049601,2025-06-14,STR004,PRD00853,1,3236.74,0.0,3236.74,1868.14,Cash,Walk-in
SAL20250049602,2025-06-26,STR026,PRD00426,4,496.18,0.0,1984.72,1663.48,Credit Card,Regular
SAL20250049603,2025-06-26,STR026,PRD00596,3,666.12,0.0,1998.36,1193.73,Credit Card,Regular
SAL20250049604,2025-06-13,STR011,PRD00186,2,7826.08,0.0,15652.16,10249.78,Net Banking,Premium
SAL20250049605,2025-06-21,STR025,PRD01169,1,6625.23,0.0,6625.23,4001.41,Debit Card,Regular
SAL20250049606,2025-06-25,STR007,PRD00698,3,1659.66,0.0,4978.98,3283.77,UPI,Regular
SAL20250049607,2025-06-19,STR016,PRD00140,1,6378.06,0.0,6378.06,4851.7,Credit Card,Premium
SAL20250049608,2025-06-15,STR038,PRD00642,2,467.68,0.0,935.36,580.44,Credit Card,Premium
SAL20250049609,2025-06-18,STR006,PRD00082,1,9499.68,0.0,9499.68,6552.44,UPI,Regular
SAL20250049610,2025-06-28,STR035,PRD00777,1,3515.65,0.0,3515.65,1941.78,UPI,Regular
SAL20250049611,2025-06-19,STR002,PRD00787,1,291.05,0.0,291.05,189.14,UPI,Walk-in
SAL20250049612,2025-06-20,STR041,PRD00698,3,1659.66,0.0,4978.98,3283.77,UPI,Regular
SAL20250049613,2025-06-22,STR019,PRD01033,3,703.74,0.0,2111.22,1136.07,Debit Card,Corporate
SAL20250049614,2025-06-30,STR028,PRD00644,2,812.84,0.0,1625.68,904.78,UPI,Regular
SAL20250049615,2025-06-20,STR006,PRD01008,10,227.58,0.0,2275.8,1420.0,UPI,Regular
SAL20250049616,2025-06-21,STR033,PRD00335,1,1156.98,0.0,1156.98,622.56,UPI,Walk-in
SAL20250049617,2025-06-21,STR026,PRD00657,4,272.71,0.1,981.76,643.36,UPI,Regular
SAL20250049618,2025-06-02,STR038,PRD01146,1,2954.25,0.05,2806.54,1488.77,Credit Card,Regular
SAL20250049619,2025-06-09,STR019,PRD00980,1,608.25,0.0,608.25,362.26,Credit Card,Regular
SAL20250049620,2025-06-13,STR020,PRD00480,4,103.25,0.0,413.0,344.68,Credit Card,Regular
SAL20250049621,2025-06-06,STR014,PRD00251,2,10660.28,0.0,21320.56,14612.12,Credit Card,Corporate
SAL20250049622,2025-06-06,STR026,PRD00365,1,693.15,0.0,693.15,448.69,UPI,Walk-in
SAL20250049623,2025-06-22,STR041,PRD00427,2,558.44,0.0,1116.88,968.52,UPI,Walk-in
SAL20250049624,2025-06-11,STR035,PRD00670,1,3171.53,0.0,3171.53,1914.92,Cash,Walk-in
SAL20250049625,2025-06-07,STR023,PRD00710,1,4042.5,0.0,4042.5,2223.99,UPI,Regular
SAL20250049626,2025-06-02,STR029,PRD00998,2,883.36,0.0,1766.72,899.78,UPI,Regular
SAL20250049627,2025-06-14,STR001,PRD00367,1,450.03,0.1,405.03,246.78,UPI,Walk-in
SAL20250049628,2025-06-09,STR033,PRD00933,3,3527.61,0.0,10582.83,6540.9,UPI,Corporate
SAL20250049629,2025-06-01,STR041,PRD00871,1,1211.65,0.0,1211.65,859.32,UPI,Regular
SAL20250049630,2025-06-19,STR014,PRD00804,3,782.93,0.05,2231.35,1694.34,Credit Card,Regular
SAL20250049631,2025-06-07,STR003,PRD00791,1,855.75,0.0,855.75,599.47,UPI,Corporate
SAL20250049632,2025-06-30,STR040,PRD00476,4,645.16,0.05,2451.61,2172.72,UPI,Walk-in
SAL20250049633,2025-06-13,STR001,PRD00352,2,930.67,0.0,1861.34,1193.8,Credit Card,Premium
SAL20250049634,2025-06-26,STR027,PRD00292,1,975.97,0.0,975.97,491.67,Cash,Regular
SAL20250049635,2025-06-18,STR002,PRD00389,2,1606.86,0.1,2892.35,1479.92,Net Banking,Walk-in
SAL20250049636,2025-06-10,STR010,PRD00059,1,15692.67,0.0,15692.67,12269.76,Debit Card,Walk-in
SAL20250049637,2025-06-24,STR019,PRD00153,1,12724.66,0.0,12724.66,7922.12,Credit Card,Regular
SAL20250049638,2025-06-20,STR013,PRD00164,1,7383.75,0.0,7383.75,4728.61,UPI,Regular
SAL20250049639,2025-06-09,STR006,PRD01162,2,3657.07,0.0,7314.14,4034.58,Cash,Regular
SAL20250049640,2025-06-10,STR034,PRD00747,4,1306.66,0.0,5226.64,3840.64,UPI,Regular
SAL20250049641,2025-06-03,STR025,PRD00474,1,108.22,0.0,108.22,89.37,UPI,Premium
SAL20250049642,2025-06-18,STR018,PRD01057,2,52.31,0.0,104.62,66.6,UPI,Regular
SAL20250049643,2025-06-22,STR009,PRD00008,1,14817.35,0.0,14817.35,10393.47,UPI,Premium
SAL20250049644,2025-06-13,STR022,PRD00453,3,1257.16,0.0,3771.48,2839.11,Debit Card,Regular
SAL20250049645,2025-06-08,STR012,PRD00925,1,2271.72,0.0,2271.72,1525.09,UPI,Premium
SAL20250049646,2025-06-20,STR028,PRD00607,2,313.72,0.0,627.44,362.7,UPI,Regular
SAL20250049647,2025-06-03,STR010,PRD01003,5,278.9,0.0,1394.5,731.6,UPI,Walk-in
SAL20250049648,2025-06-26,STR028,PRD00107,1,4985.79,0.0,4985.79,3483.71,UPI,Regular
SAL20250049649,2025-06-30,STR031,PRD00593,6,596.07,0.0,3576.42,2315.04,Cash,Walk-in
SAL20250049650,2025-06-02,STR029,PRD00110,1,26501.66,0.0,26501.66,18492.65,Credit Card,Regular
SAL20250049651,2025-06-19,STR030,PRD00523,1,773.23,0.0,773.23,656.14,UPI,Regular
SAL20250049652,2025-06-05,STR040,PRD00789,1,4846.68,0.0,4846.68,2934.91,Credit Card,Walk-in
SAL20250049653,2025-06-11,STR023,PRD00526,3,712.58,0.0,2137.74,1776.72,Cash,Regular
SAL20250049654,2025-06-17,STR027,PRD00035,1,7229.47,0.0,7229.47,4889.28,Debit Card,Premium
SAL20250049655,2025-06-07,STR020,PRD00797,4,567.41,0.0,2269.64,1645.64,Credit Card,Regular
SAL20250049656,2025-06-26,STR036,PRD01118,1,5734.69,0.1,5161.22,3371.1,UPI,Corporate
SAL20250049657,2025-06-10,STR012,PRD00892,1,2494.33,0.0,2494.33,1742.01,Cash,Regular
SAL20250049658,2025-06-19,STR005,PRD01031,1,1036.47,0.0,1036.47,523.37,Cash,Regular
SAL20250049659,2025-06-22,STR004,PRD01193,1,1712.13,0.1,1540.92,1034.91,Credit Card,Premium
SAL20250049660,2025-06-22,STR014,PRD00087,1,23253.22,0.0,23253.22,15702.94,Credit Card,Walk-in
SAL20250049661,2025-06-22,STR039,PRD00717,1,402.54,0.05,382.41,262.23,Cash,Premium
SAL20250049662,2025-06-25,STR001,PRD01167,3,1364.58,0.0,4093.74,2506.98,Credit Card,Regular
SAL20250049663,2025-06-17,STR035,PRD00034,1,761.93,0.1,685.74,520.56,UPI,Regular
SAL20250049664,2025-06-23,STR010,PRD00653,4,614.39,0.05,2334.68,1791.04,UPI,Walk-in
SAL20250049665,2025-06-07,STR002,PRD00396,1,713.53,0.0,713.53,454.7,Debit Card,Regular
SAL20250049666,2025-06-06,STR013,PRD00703,1,940.1,0.0,940.1,700.55,UPI,Walk-in
SAL20250049667,2025-06-29,STR029,PRD00446,2,1037.38,0.0,2074.76,1762.82,Cash,Regular
SAL20250049668,2025-06-21,STR015,PRD00845,1,2226.26,0.0,2226.26,1523.41,Net Banking,Regular
SAL20250049669,2025-06-24,STR007,PRD00614,4,52.25,0.0,209.0,137.12,UPI,Walk-in
SAL20250049670,2025-06-26,STR012,PRD00114,3,17643.2,0.0,52929.6,36918.0,Cash,Walk-in
SAL20250049671,2025-06-23,STR030,PRD00750,1,3884.81,0.0,3884.81,2144.98,Debit Card,Regular
SAL20250049672,2025-06-04,STR018,PRD00434,2,648.17,0.0,1296.34,1077.58,UPI,Walk-in
SAL20250049673,2025-06-13,STR005,PRD01014,5,1123.09,0.0,5615.45,3180.4,UPI,Regular
SAL20250049674,2025-06-03,STR032,PRD00548,2,172.01,0.0,344.02,240.72,UPI,Regular
SAL20250049675,2025-06-02,STR019,PRD00417,6,788.29,0.0,4729.74,3970.26,Credit Card,Regular
SAL20250049676,2025-06-08,STR027,PRD00587,4,250.15,0.0,1000.6,687.16,Cash,Regular
SAL20250049677,2025-06-19,STR012,PRD00966,1,814.75,0.0,814.75,526.45,UPI,Walk-in
SAL20250049678,2025-06-04,STR020,PRD00814,1,3265.17,0.0,3265.17,1889.37,UPI,Regular
SAL20250049679,2025-06-16,STR013,PRD00308,1,373.95,0.0,373.95,260.57,Debit Card,Walk-in
SAL20250049680,2025-06-02,STR001,PRD00467,1,528.8,0.0,528.8,453.05,UPI,Walk-in
SAL20250049681,2025-06-20,STR030,PRD00910,3,2302.88,0.0,6908.64,4739.07,Cash,Premium
SAL20250049682,2025-06-27,STR016,PRD00748,1,2656.98,0.0,2656.98,1815.38,Credit Card,Premium
SAL20250049683,2025-06-13,STR022,PRD00546,3,854.43,0.05,2435.13,1421.7,UPI,Regular
SAL20250049684,2025-06-21,STR022,PRD00762,1,1596.23,0.1,1436.61,909.86,UPI,Regular
SAL20250049685,2025-06-24,STR001,PRD00386,1,1129.86,0.0,1129.86,720.78,Credit Card,Premium
SAL20250049686,2025-06-02,STR035,PRD00413,1,347.68,0.0,347.68,300.31,UPI,Regular
SAL20250049687,2025-06-02,STR037,PRD00595,1,524.85,0.0,524.85,364.52,UPI,Walk-in
SAL20250049688,2025-06-30,STR015,PRD00361,1,1524.53,0.1,1372.08,825.7,Debit Card,Walk-in
SAL20250049689,2025-06-17,STR031,PRD01028,5,93.34,0.0,466.7,240.5,UPI,Walk-in
SAL20250049690,2025-06-14,STR011,PRD01082,2,1474.53,0.0,2949.06,1594.52,Credit Card,Regular
SAL20250049691,2025-06-21,STR006,PRD01134,1,5914.46,0.0,5914.46,2929.32,Debit Card,Regular
SAL20250049692,2025-06-22,STR021,PRD01101,1,4929.57,0.0,4929.57,2668.17,UPI,Premium
SAL20250049693,2025-06-26,STR028,PRD00455,6,683.36,0.0,4100.16,3380.82,UPI,Premium
SAL20250049694,2025-06-06,STR010,PRD01082,2,1474.53,0.0,2949.06,1594.52,UPI,Regular
SAL20250049695,2025-06-04,STR026,PRD01019,3,948.07,0.1,2559.79,1469.25,UPI,Premium
SAL20250049696,2025-06-27,STR023,PRD00048,1,26663.85,0.0,26663.85,18297.1,Cash,Walk-in
SAL20250049697,2025-06-08,STR021,PRD00934,1,3207.23,0.0,3207.23,1811.07,UPI,Regular
SAL20250049698,2025-06-29,STR005,PRD00429,1,725.58,0.0,725.58,550.01,Debit Card,Walk-in
SAL20250049699,2025-06-24,STR034,PRD00429,2,725.58,0.0,1451.16,1100.02,Cash,Premium
