SaleID,SaleDate,StoreID,ProductID,Quantity,UnitPrice,Discount,Revenue,Cost,PaymentMethod,CustomerSegment
SAL20250101003,2025-11-06,STR004,PRD00083,1,9369.31,0.0,9369.31,6462.27,UPI,Regular
SAL20250101004,2025-11-22,STR014,PRD00878,2,1229.84,0.1,2213.71,1593.12,UPI,Regular
SAL20250101005,2025-11-28,STR033,PRD01046,2,946.12,0.1,1703.02,1052.58,UPI,Walk-in
SAL20250101006,2025-11-02,STR024,PRD00854,1,2355.83,0.2,1884.66,1467.93,Debit Card,Regular
SAL20250101007,2025-11-09,STR024,PRD00582,3,535.32,0.0,1605.96,1155.0,Cash,Regular
SAL20250101008,2025-11-29,STR041,PRD00449,1,236.21,0.0,236.21,199.14,Debit Card,Regular
SAL20250101009,2025-11-09,STR026,PRD00536,2,393.56,0.0,787.12,541.9,Debit Card,Regular
SAL20250101010,2025-11-15,STR037,PRD01022,2,1023.04,0.0,2046.08,1257.02,UPI,Walk-in
SAL20250101011,2025-11-11,STR015,PRD00342,3,1186.13,0.1,3202.55,2094.51,Debit Card,Regular
SAL20250101012,2025-11-19,STR034,PRD00830,2,1783.32,0.0,3566.64,2179.56,Credit Card,Walk-in
SAL20250101013,2025-11-18,STR011,PRD00702,2,1394.73,0.0,2789.46,1977.28,Debit Card,Regular
SAL20250101014,2025-11-05,STR015,PRD00977,1,417.51,0.0,417.51,282.28,UPI,Regular
SAL20250101015,2025-11-01,STR025,PRD00224,1,4670.9,0.0,4670.9,3440.61,UPI,Regular
SAL20250101016,2025-11-15,STR013,PRD00283,1,917.06,0.0,917.06,431.47,Debit Card,Regular
SAL20250101017,2025-11-16,STR015,PRD00603,1,196.91,0.0,196.91,130.96,UPI,Premium
SAL20250101018,2025-11-25,STR005,PRD00241,1,7381.55,0.05,7012.47,5583.94,UPI,Regular
SAL20250101019,2025-11-04,STR033,PRD00633,3,365.95,0.15,933.17,638.7,Debit Card,Regular
SAL20250101020,2025-11-16,STR013,PRD00300,1,1106.33,0.0,1106.33,601.1,Cash,Regular
SAL20250101021,2025-11-13,STR036,PRD00022,1,22149.39,0.0,22149.39,16337.37,UPI,Walk-in
SAL20250101022,2025-11-15,STR021,PRD00824,1,3034.92,0.1,2731.43,2166.53,Cash,Walk-in
SAL20250101023,2025-11-06,STR025,PRD00642,1,467.68,0.0,467.68,290.22,Cash,Regular
SAL20250101024,2025-11-18,STR031,PRD00981,1,76.61,0.05,72.78,54.24,Credit Card,Walk-in
SAL20250101025,2025-11-11,STR028,PRD00266,1,13058.2,0.0,13058.2,8085.89,UPI,Regular
SAL20250101026,2025-11-08,STR041,PRD00385,1,460.87,0.0,460.87,278.52,UPI,Walk-in
SAL20250101027,2025-11-13,STR028,PRD00955,4,608.44,0.1,2190.38,1643.6,Debit Card,Regular
SAL20250101028,2025-11-22,STR005,PRD00618,3,249.13,0.0,747.39,549.09,Debit Card,Walk-in
SAL20250101029,2025-11-11,STR026,PRD00469,2,499.21,0.0,998.42,778.9,Credit Card,Regular
SAL20250101030,2025-11-02,STR011,PRD00083,1,9369.31,0.0,9369.31,6462.27,UPI,Regular
SAL20250101031,2025-11-23,STR022,PRD00423,1,256.23,0.2,204.98,213.9,Debit Card,Premium
SAL20250101032,2025-11-16,STR025,PRD01168,1,4286.69,0.1,3858.02,2474.04,Credit Card,Walk-in
SAL20250101033,2025-11-23,STR034,PRD00187,2,5314.8,0.0,10629.6,6728.86,UPI,Regular
SAL20250101034,2025-11-14,STR003,PRD00520,1,482.69,0.0,482.69,405.86,Debit Card,Regular
SAL20250101035,2025-11-09,STR013,PRD00258,3,2441.64,0.0,7324.92,4784.31,Credit Card,Regular
SAL20250101036,2025-11-26,STR016,PRD01125,1,3015.8,0.1,2714.22,1423.43,UPI,Walk-in
SAL20250101037,2025-11-11,STR039,PRD00603,2,196.91,0.0,393.82,261.92,Credit Card,Walk-in
SAL20250101038,2025-11-09,STR003,PRD01122,-2,6526.26,0.05,-12399.89,7262.96,Credit Card,Premium
SAL20250101039,2025-11-24,STR002,PRD00854,3,2355.83,0.0,7067.49,4403.79,Credit Card,Corporate
SAL20250101040,2025-11-21,STR011,PRD00768,1,281.0,0.1,252.9,205.1,UPI,Regular
SAL20250101041,2025-11-12,STR008,PRD00925,1,2271.72,0.2,1817.38,1525.09,Credit Card,Walk-in
SAL20250101042,2025-11-03,STR001,PRD01175,4,2568.19,0.1,9245.48,6290.8,UPI,Regular
SAL20250101043,2025-11-30,STR021,PRD00281,2,679.79,0.1,1223.62,787.04,UPI,Walk-in
SAL20250101044,2025-11-29,STR019,PRD00089,1,24330.95,0.1,21897.85,18400.64,Credit Card,Regular
SAL20250101045,2025-11-02,STR039,PRD01009,4,52.33,0.05,198.85,117.56,Debit Card,Walk-in
SAL20250101046,2025-11-24,STR024,PRD00886,3,1331.79,0.0,3995.37,2834.1,Cash,Premium
SAL20250101047,2025-11-02,STR033,PRD00931,1,1839.81,0.1,1655.83,1246.88,UPI,Walk-in
SAL20250101048,2025-11-16,STR002,PRD00429,5,725.58,0.0,3627.9,2750.05,Debit Card,Regular
SAL20250101049,2025-11-28,STR001,PRD00780,3,1384.22,0.0,4152.66,2666.58,Net Banking,Regular
SAL20250101050,2025-11-02,STR009,PRD00236,2,5591.1,0.0,11182.2,7979.56,Cash,Regular
SAL20250101051,2025-11-30,STR011,PRD00601,2,50.1,0.0,100.2,61.64,UPI,Regular
SAL20250101052,2025-11-27,STR006,PRD00117,1,5653.79,0.0,5653.79,4053.02,Credit Card,Walk-in
SAL20250101053,2025-11-25,STR004,PRD01153,1,5497.78,0.2,4398.22,2499.55,Cash,Regular
SAL20250101054,2025-11-19,STR030,PRD00806,2,330.79,0.2,529.26,373.26,UPI,Regular
SAL20250101055,2025-11-05,STR029,PRD00601,1,50.1,0.0,50.1,30.82,UPI,Regular
SAL20250101056,2025-11-21,STR039,PRD00798,1,1720.26,0.05,1634.25,961.55,Credit Card,Regular
SAL20250101057,2025-11-04,STR023,PRD00645,2,456.66,0.1,821.99,660.84,UPI,Regular
SAL20250101058,2025-11-09,STR003,PRD01037,2,431.13,0.05,819.15,464.38,Credit Card,Premium
SAL20250101059,2025-11-09,STR038,PRD00795,1,965.34,0.05,917.07,688.02,Credit Card,Regular
SAL20250101060,2025-11-29,STR008,PRD00333,2,1043.83,0.0,2087.66,1108.8,Cash,Walk-in
SAL20250101061,2025-11-15,STR020,PRD01067,2,922.58,0.0,1845.16,1129.68,Credit Card,Walk-in
SAL20250101062,2025-11-08,STR041,PRD00981,1,76.61,0.05,72.78,54.24,UPI,Premium
SAL20250101063,2025-11-11,STR016,PRD00462,3,271.55,0.1,733.19,615.78,UPI,Walk-in
SAL20250101064,2025-11-12,STR020,PRD00016,1,12816.4,0.0,12816.4,9433.57,Credit Card,Premium
SAL20250101065,2025-11-08,STR020,PRD00012,3,5255.98,0.0,15767.94,12364.05,Debit Card,Regular
SAL20250101066,2025-11-20,STR009,PRD00358,1,873.37,0.2,698.7,466.67,UPI,Regular
SAL20250101067,2025-11-10,STR003,PRD00404,1,695.46,0.1,625.91,604.38,Credit Card,Regular
SAL20250101068,2025-11-09,STR010,PRD00933,2,3527.61,0.0,7055.22,4360.6,Credit Card,Premium
SAL20250101069,2025-11-11,STR039,PRD01066,2,424.4,0.05,806.36,505.98,UPI,Regular
SAL20250101070,2025-11-05,STR030,PRD00525,2,76.55,0.0,153.1,132.9,UPI,Regular
SAL20250101071,2025-11-21,STR028,PRD00809,1,1418.3,0.05,1347.38,895.74,UPI,Walk-in
SAL20250101072,2025-11-21,STR020,PRD01096,2,3066.12,0.1,5519.02,3428.52,Credit Card,Regular
SAL20250101073,2025-11-26,STR022,PRD00179,1,5253.14,0.0,5253.14,3207.54,UPI,Walk-in
SAL20250101074,2025-11-26,STR026,PRD00644,2,812.84,0.1,1463.11,904.78,UPI,Corporate
SAL20250101075,2025-11-22,STR034,PRD00955,1,608.44,0.0,608.44,410.9,Debit Card,Corporate
SAL20250101076,2025-11-24,STR025,PRD00089,1,24330.95,0.1,21897.85,18400.64,Cash,Walk-in
SAL20250101077,2025-11-21,STR027,PRD00767,2,2122.92,0.15,3608.96,3114.28,UPI,Walk-in
SAL20250101078,2025-11-27,STR029,PRD00512,2,151.51,0.05,287.87,231.6,UPI,Regular
SAL20250101079,2025-11-20,STR017,PRD00378,2,667.36,0.0,1334.72,731.08,Debit Card,Walk-in
SAL20250101080,2025-11-08,STR021,PRD01053,1,481.32,0.1,433.19,312.78,Debit Card,Regular
SAL20250101081,2025-11-12,STR012,PRD00154,1,614.66,0.0,614.66,476.92,Debit Card,Walk-in
SAL20250101082,2025-11-24,STR010,PRD00693,1,2512.22,0.2,2009.78,1671.42,Debit Card,Regular
SAL20250101083,2025-11-23,STR030,PRD00226,1,3456.4,0.05,3283.58,2122.01,UPI,Corporate
SAL20250101084,2025-11-01,STR028,PRD00477,1,121.21,0.0,121.21,97.66,Debit Card,Walk-in
SAL20250101085,2025-11-12,STR037,PRD00016,1,12816.4,0.2,10253.12,9433.57,UPI,Premium
SAL20250101086,2025-11-03,STR013,PRD00357,2,1112.32,0.0,2224.64,1353.8,Credit Card,Regular
SAL20250101087,2025-11-28,STR029,PRD00698,-2,1659.66,0.15,-2821.42,2189.18,Debit Card,Premium
SAL20250101088,2025-11-05,STR023,PRD00809,1,1418.3,0.0,1418.3,895.74,Debit Card,Regular
SAL20250101089,2025-11-21,STR035,PRD00750,1,3884.81,0.1,3496.33,2144.98,UPI,Walk-in
SAL20250101090,2025-11-30,STR034,PRD00629,6,197.41,0.0,1184.46,822.54,UPI,Regular
SAL20250101091,2025-11-01,STR027,PRD00333,1,1043.83,0.0,1043.83,554.4,UPI,Premium
SAL20250101092,2025-11-13,STR029,PRD00967,1,44.43,0.0,44.43,28.54,Cash,Regular
SAL20250101093,2025-11-05,STR018,PRD00146,1,5953.14,0.0,5953.14,4155.91,Credit Card,Premium
SAL20250101094,2025-11-30,STR031,PRD00993,3,168.95,0.05,481.51,260.76,UPI,Walk-in
SAL20250101095,2025-11-26,STR022,PRD00188,1,6172.58,0.0,6172.58,4027.57,UPI,Regular
SAL20250101096,2025-11-22,STR003,PRD01035,2,199.19,0.0,398.38,250.14,UPI,Regular
SAL20250101097,2025-11-05,STR033,PRD00844,2,3943.03,0.0,7886.06,4449.14,UPI,Regular
SAL20250101098,2025-11-19,STR015,PRD00858,1,1066.62,0.0,1066.62,695.16,UPI,Regular
SAL20250101099,2025-11-20,STR010,PRD00628,1,365.09,0.05,346.84,210.81,UPI,Walk-in
SAL20250101100,2025-11-07,STR006,PRD00999,5,1102.59,0.0,5512.95,2934.25,UPI,Premium
SAL20250101101,2025-11-10,STR014,PRD00316,2,924.22,0.1,1663.6,1179.04,UPI,Premium
SAL20250101102,2025-11-09,STR039,PRD00991,2,894.61,0.05,1699.76,1029.06,UPI,Walk-in
SAL20250101103,2025-11-07,STR014,PRD00098,1,13136.22,0.0,13136.22,10206.01,Cash,Premium
SAL20250101104,2025-11-27,STR016,PRD00693,2,2512.22,0.15,4270.77,3342.84,UPI,Walk-in
SAL20250101105,2025-11-22,STR031,PRD01050,1,562.12,0.2,449.7,329.14,Debit Card,Walk-in
SAL20250101106,2025-11-17,STR036,PRD00089,1,24330.95,0.0,24330.95,18400.64,Credit Card,Corporate
SAL20250101107,2025-11-10,STR017,PRD00577,1,262.74,0.15,223.33,189.28,UPI,Regular
SAL20250101108,2025-11-05,STR037,PRD00727,1,737.62,0.1,663.86,442.28,UPI,Walk-in
SAL20250101109,2025-11-19,STR041,PRD00593,4,596.07,0.0,2384.28,1543.36,UPI,Walk-in
SAL20250101110,2025-11-12,STR003,PRD00059,1,15692.67,0.0,15692.67,12269.76,UPI,Regular
SAL20250101111,2025-11-18,STR036,PRD00496,5,1047.75,0.05,4976.81,4512.2,Debit Card,Walk-in
SAL20250101112,2025-11-01,STR037,PRD00956,1,1028.6,0.05,977.17,572.0,Credit Card,Walk-in
SAL20250101113,2025-11-17,STR017,PRD00941,1,737.4,0.1,663.66,511.09,UPI,Regular
SAL20250101114,2025-11-09,STR020,PRD00732,2,4150.55,0.1,7470.99,5297.02,UPI,Walk-in
SAL20250101115,2025-11-17,STR040,PRD00926,1,683.78,0.0,683.78,481.25,Credit Card,Premium
SAL20250101116,2025-11-23,STR037,PRD01017,3,1092.19,0.0,3276.57,1775.07,UPI,Walk-in
SAL20250101117,2025-11-27,STR011,PRD00631,1,725.12,0.0,725.12,419.46,Debit Card,Regular
SAL20250101118,2025-11-17,STR018,PRD00575,2,90.77,0.2,145.23,134.16,Credit Card,Regular
SAL20250101119,2025-11-05,STR013,PRD00474,1,108.22,0.0,108.22,89.37,UPI,Regular
SAL20250101120,2025-11-18,STR029,PRD00663,1,109.46,0.2,87.57,62.9,Credit Card,Premium
SAL20250101121,2025-11-01,STR027,PRD00105,3,9145.0,0.05,26063.25,21030.42,UPI,Regular
SAL20250101122,2025-11-07,STR008,PRD00209,1,4015.2,0.15,3412.92,2717.92,Cash,Regular
SAL20250101123,2025-11-14,STR032,PRD00752,2,4535.72,0.2,7257.15,6045.78,UPI,Regular
SAL20250101124,2025-11-09,STR041,PRD00417,1,788.29,0.05,748.88,661.71,Credit Card,Walk-in
SAL20250101125,2025-11-03,STR002,PRD00883,1,2575.75,0.0,2575.75,1437.48,Credit Card,Regular
SAL20250101126,2025-11-21,STR008,PRD00790,1,1379.35,0.05,1310.38,902.72,UPI,Premium
SAL20250101127,2025-11-23,STR005,PRD01066,2,424.4,0.2,679.04,505.98,UPI,Regular
SAL20250101128,2025-11-11,STR007,PRD00312,1,662.59,0.0,662.59,388.19,Debit Card,Regular
SAL20250101129,2025-11-17,STR037,PRD00226,1,3456.4,0.0,3456.4,2122.01,Debit Card,Walk-in
