SaleID,SaleDate,StoreID,ProductID,Quantity,UnitPrice,Discount,Revenue,Cost,PaymentMethod,CustomerSegment
SAL20250069808,2025-08-04,STR011,PRD00958,3,274.5,0.0,823.5,575.19,Credit Card,Regular
SAL20250069809,2025-08-22,STR017,PRD00582,5,535.32,0.1,2408.94,1925.0,Cash,Regular
SAL20250069810,2025-08-28,STR001,PRD00685,1,4676.03,0.0,4676.03,2851.64,UPI,Regular
SAL20250069811,2025-08-27,STR012,PRD00622,4,644.0,0.0,2576.0,1599.16,UPI,Walk-in
SAL20250069812,2025-08-04,STR033,PRD00417,5,788.29,0.0,3941.45,3308.55,Cash,Regular
SAL20250069813,2025-08-27,STR002,PRD00975,2,912.31,0.0,1824.62,1197.0,Credit Card,Walk-in
SAL20250069814,2025-08-29,STR020,PRD00701,1,4774.16,0.1,4296.74,3063.26,Credit Card,Regular
SAL20250069815,2025-08-02,STR038,PRD00733,1,3579.07,0.05,3400.12,2186.97,UPI,Walk-in
SAL20250069816,2025-08-21,STR035,PRD00575,2,90.77,0.0,181.54,134.16,UPI,Regular
SAL20250069817,2025-08-13,STR031,PRD00238,3,4984.73,0.0,14954.19,9404.34,Cash,Walk-in
SAL20250069818,2025-08-09,STR001,PRD00050,1,20155.67,0.0,20155.67,16076.03,UPI,Regular
SAL20250069819,2025-08-04,STR036,PRD01008,4,227.58,0.0,910.32,568.0,Cash,Regular
SAL20250069820,2025-08-13,STR004,PRD01026,3,512.0,0.0,1536.0,1025.85,Cash,Walk-in
SAL20250069821,2025-08-04,STR005,PRD00927,1,799.32,0.0,799.32,584.58,Cash,Walk-in
SAL20250069822,2025-08-28,STR037,PRD00263,1,3207.01,0.0,3207.01,2439.1,UPI,Walk-in
SAL20250069823,2025-08-31,STR013,PRD00998,2,883.36,0.0,1766.72,899.78,Debit Card,Regular
SAL20250069824,2025-08-02,STR016,PRD00169,1,8761.68,0.0,8761.68,5628.67,Debit Card,Walk-in
SAL20250069825,2025-08-31,STR001,PRD00304,2,1052.14,0.0,2104.28,1447.62,UPI,Regular
SAL20250069826,2025-08-14,STR014,PRD00672,2,4427.9,0.0,8855.8,6027.68,Debit Card,Premium
SAL20250069827,2025-08-10,STR023,PRD00923,1,3811.45,0.0,3811.45,2262.33,Credit Card,Walk-in
SAL20250069828,2025-08-07,STR021,PRD00110,1,26501.66,0.0,26501.66,18492.65,Debit Card,Regular
SAL20250069829,2025-08-27,STR006,PRD00829,1,2093.34,0.0,2093.34,1538.87,UPI,Regular
SAL20250069830,2025-08-03,STR027,PRD00955,1,608.44,0.0,608.44,410.9,UPI,Walk-in
SAL20250069831,2025-08-15,STR018,PRD00778,3,875.87,0.1,2364.85,1708.62,Debit Card,Walk-in
SAL20250069832,2025-08-02,STR015,PRD01108,1,4924.79,0.0,4924.79,2289.5,Cash,Corporate
SAL20250069833,2025-08-18,STR041,PRD00037,1,21728.77,0.0,21728.77,16760.42,UPI,Walk-in
SAL20250069834,2025-08-17,STR035,PRD00143,1,11610.06,0.0,11610.06,8058.06,UPI,Regular
SAL20250069835,2025-08-26,STR021,PRD00181,1,4428.73,0.0,4428.73,3239.36,UPI,Premium
SAL20250069836,2025-08-26,STR033,PRD00183,1,6835.62,0.0,6835.62,4488.56,UPI,Walk-in
SAL20250069837,2025-08-10,STR025,PRD00262,2,10754.4,0.05,20433.36,16126.88,UPI,Walk-in
SAL20250069838,2025-08-23,STR033,PRD00512,5,151.51,0.05,719.67,579.0,UPI,Regular
SAL20250069839,2025-08-27,STR017,PRD00520,4,482.69,0.0,1930.76,1623.44,UPI,Walk-in
SAL20250069840,2025-08-23,STR026,PRD00453,3,1257.16,0.0,3771.48,2839.11,Credit Card,Walk-in
SAL20250069841,2025-08-24,STR019,PRD01161,2,5090.05,0.0,10180.1,4437.92,UPI,Walk-in
SAL20250069842,2025-08-21,STR024,PRD00737,1,1053.41,0.0,1053.41,753.37,UPI,Premium
SAL20250069843,2025-08-23,STR017,PRD00092,1,6575.52,0.0,6575.52,4677.68,UPI,Walk-in
SAL20250069844,2025-08-09,STR012,PRD00732,1,4150.55,0.0,4150.55,2648.51,Credit Card,Walk-in
SAL20250069845,2025-08-14,STR034,PRD00299,1,1362.69,0.05,1294.56,823.3,Credit Card,Regular
SAL20250069846,2025-08-15,STR025,PRD00480,1,103.25,0.0,103.25,86.17,Credit Card,Corporate
SAL20250069847,2025-08-16,STR037,PRD00128,1,13672.72,0.0,13672.72,8963.81,UPI,Regular
SAL20250069848,2025-08-15,STR022,PRD00635,2,332.03,0.0,664.06,414.6,UPI,Corporate
SAL20250069849,2025-08-05,STR029,PRD00946,1,937.06,0.0,937.06,525.58,Debit Card,Regular
SAL20250069850,2025-08-06,STR007,PRD00221,1,9230.37,0.0,9230.37,5770.89,Debit Card,Corporate
SAL20250069851,2025-08-20,STR006,PRD00951,1,594.37,0.0,594.37,352.38,Debit Card,Premium
SAL20250069852,2025-08-08,STR009,PRD00714,4,1837.1,0.0,7348.4,5392.04,Credit Card,Regular
SAL20250069853,2025-08-08,STR011,PRD00743,2,1675.83,0.0,3351.66,2263.12,Credit Card,Premium
SAL20250069854,2025-08-10,STR007,PRD00091,1,21335.5,0.0,21335.5,15504.58,UPI,Premium
SAL20250069855,2025-08-31,STR030,PRD00850,4,1897.52,0.0,7590.08,4940.28,Credit Card,Premium
SAL20250069856,2025-08-07,STR016,PRD01088,1,4543.5,0.0,4543.5,1992.55,UPI,Walk-in
SAL20250069857,2025-08-17,STR015,PRD00229,1,2013.93,0.05,1913.23,1348.9,UPI,Regular
SAL20250069858,2025-08-25,STR004,PRD01054,4,256.04,0.0,1024.16,671.84,UPI,Regular
SAL20250069859,2025-08-19,STR014,PRD00673,1,2685.18,0.05,2550.92,1698.29,Credit Card,Regular
SAL20250069860,2025-08-23,STR022,PRD01041,10,954.2,0.0,9542.0,5328.1,UPI,Walk-in
SAL20250069861,2025-08-27,STR019,PRD01027,1,412.95,0.05,392.3,225.72,Net Banking,Walk-in
SAL20250069862,2025-08-31,STR027,PRD00716,1,1780.84,0.0,1780.84,1007.46,Debit Card,Regular
SAL20250069863,2025-08-19,STR013,PRD00577,6,262.74,0.0,1576.44,1135.68,Cash,Walk-in
SAL20250069864,2025-08-05,STR030,PRD00283,2,917.06,0.0,1834.12,862.94,Credit Card,Walk-in
SAL20250069865,2025-08-28,STR014,PRD00305,1,1134.36,0.05,1077.64,615.3,UPI,Premium
SAL20250069866,2025-08-15,STR022,PRD00330,1,275.94,0.0,275.94,168.86,Cash,Walk-in
SAL20250069867,2025-08-08,STR005,PRD00205,1,2084.53,0.0,2084.53,1335.1,UPI,Regular
SAL20250069868,2025-08-08,STR035,PRD00364,2,296.2,0.0,592.4,391.38,Cash,Regular
SAL20250069869,2025-08-17,STR008,PRD01097,1,4205.24,0.05,3994.98,2054.25,Debit Card,Premium
SAL20250069870,2025-08-05,STR009,PRD01100,1,6765.12,0.0,6765.12,4080.87,UPI,Walk-in
SAL20250069871,2025-08-17,STR032,PRD00294,1,1047.83,0.0,1047.83,653.04,UPI,Premium
SAL20250069872,2025-08-09,STR017,PRD00792,1,5089.33,0.0,5089.33,2925.34,UPI,Regular
SAL20250069873,2025-08-12,STR016,PRD00831,1,2902.42,0.0,2902.42,1993.17,Credit Card,Premium
SAL20250069874,2025-08-29,STR015,PRD00524,1,128.85,0.0,128.85,106.5,Debit Card,Walk-in
SAL20250069875,2025-08-24,STR031,PRD00805,3,3870.93,0.0,11612.79,6491.43,Debit Card,Regular
SAL20250070088,2025-08-14,STR003,PRD00117,1,5653.79,0.05,5371.1,4053.02,Credit Card,Premium
SAL20250069877,2025-08-22,STR037,PRD00301,1,189.19,0.0,189.19,130.27,UPI,Walk-in
SAL20250069878,2025-08-29,STR012,PRD00131,1,11948.61,0.0,11948.61,9032.43,Debit Card,Premium
SAL20250069879,2025-08-05,STR009,PRD00505,1,1140.95,0.0,1140.95,860.47,UPI,Regular
SAL20250069880,2025-08-21,STR023,PRD01144,1,2397.7,0.0,2397.7,1426.02,Net Banking,Walk-in
SAL20250069881,2025-08-13,STR041,PRD00169,1,8761.68,0.0,8761.68,5628.67,UPI,Walk-in
SAL20250069882,2025-08-03,STR021,PRD00156,1,1591.76,0.0,1591.76,1231.95,Net Banking,Walk-in
SAL20250069883,2025-08-30,STR028,PRD00920,1,2715.99,0.0,2715.99,1534.46,Cash,Regular
SAL20250069884,2025-08-14,STR032,PRD01182,4,9675.4,0.0,38701.6,17062.24,UPI,Regular
SAL20250069885,2025-08-20,STR014,PRD00677,2,1193.37,0.0,2386.74,1666.98,Cash,Regular
SAL20250069886,2025-08-31,STR018,PRD00575,1,90.77,0.0,90.77,67.08,UPI,Regular
SAL20250069887,2025-08-19,STR031,PRD00148,1,6813.06,0.0,6813.06,4694.28,Net Banking,Regular
SAL20250069888,2025-08-30,STR020,PRD00167,1,8410.2,0.05,7989.69,5523.21,UPI,Walk-in
SAL20250069889,2025-08-04,STR006,PRD00511,2,709.29,0.0,1418.58,1118.36,Debit Card,Regular
SAL20250069890,2025-08-01,STR026,PRD00746,1,2299.94,0.0,2299.94,1526.01,UPI,Walk-in
SAL20250069891,2025-08-18,STR029,PRD00336,2,1590.59,0.0,3181.18,1642.22,UPI,Corporate
SAL20250069892,2025-08-02,STR006,PRD00932,3,479.96,0.1,1295.89,881.97,UPI,Walk-in
SAL20250069893,2025-08-18,STR033,PRD00767,3,2122.92,0.0,6368.76,4671.42,UPI,Regular
SAL20250069894,2025-08-20,STR023,PRD00050,1,20155.67,0.05,19147.89,16076.03,UPI,Premium
SAL20250069895,2025-08-03,STR007,PRD00109,1,12280.41,0.0,12280.41,9316.5,UPI,Regular
SAL20250069896,2025-08-10,STR015,PRD00524,1,128.85,0.0,128.85,106.5,Credit Card,Regular
SAL20250069897,2025-08-13,STR004,PRD01148,1,584.33,0.1,525.9,241.48,Credit Card,Premium
SAL20250069898,2025-08-10,STR027,PRD00856,1,1871.17,0.0,1871.17,1212.57,UPI,Walk-in
SAL20250069899,2025-08-07,STR003,PRD00917,1,1441.59,0.05,1369.51,980.83,Credit Card,Regular
SAL20250069900,2025-08-02,STR006,PRD00474,3,108.22,0.0,324.66,268.11,Credit Card,Regular
SAL20250069901,2025-08-07,STR021,PRD00061,1,7691.1,0.0,7691.1,5309.86,Credit Card,Regular
SAL20250069902,2025-08-10,STR005,PRD00928,2,2503.87,0.05,4757.35,3625.06,Credit Card,Walk-in
SAL20250069903,2025-08-14,STR040,PRD00697,1,1377.61,0.0,1377.61,807.52,Cash,Regular
SAL20250069904,2025-08-21,STR016,PRD00993,1,168.95,0.0,168.95,86.92,Credit Card,Walk-in
SAL20250069905,2025-08-31,STR030,PRD00019,1,9063.53,0.0,9063.53,6399.55,UPI,Regular
SAL20250069906,2025-08-26,STR039,PRD01061,1,1015.91,0.0,1015.91,535.53,UPI,Walk-in
SAL20250069907,2025-08-11,STR039,PRD00523,3,773.23,0.0,2319.69,1968.42,Net Banking,Regular
SAL20250069908,2025-08-15,STR009,PRD00215,1,9358.07,0.0,9358.07,6525.15,Net Banking,Walk-in
SAL20250069909,2025-08-04,STR002,PRD00363,1,1443.62,0.0,1443.62,690.35,UPI,Regular
SAL20250069910,2025-08-01,STR007,PRD01029,1,762.26,0.0,762.26,543.36,UPI,Regular
SAL20250069911,2025-08-07,STR033,PRD01121,1,2103.52,0.0,2103.52,974.58,UPI,Walk-in
SAL20250069912,2025-08-22,STR015,PRD01045,10,910.12,0.05,8646.14,4712.4,UPI,Walk-in
SAL20250069913,2025-08-22,STR017,PRD00208,1,2761.76,0.0,2761.76,2051.3,UPI,Walk-in
SAL20250069914,2025-08-30,STR001,PRD00498,2,178.55,0.0,357.1,276.3,Debit Card,Regular
SAL20250069915,2025-08-12,STR035,PRD00702,3,1394.73,0.0,4184.19,2965.92,UPI,Regular
SAL20250069916,2025-08-07,STR030,PRD00373,1,159.48,0.0,159.48,85.54,Credit Card,Premium
SAL20250069917,2025-08-16,STR028,PRD00229,1,2013.93,0.0,2013.93,1348.9,UPI,Walk-in
SAL20250069918,2025-08-12,STR019,PRD00372,3,542.7,0.0,1628.1,827.94,UPI,Regular
SAL20250069919,2025-08-06,STR041,PRD00253,1,9663.5,0.0,9663.5,6717.07,UPI,Regular
SAL20250069920,2025-08-23,STR036,PRD00562,1,671.35,0.0,671.35,471.47,Credit Card,Premium
SAL20250069921,2025-08-18,STR037,PRD00473,2,113.62,0.0,227.24,189.66,UPI,Regular
SAL20250069922,2025-08-29,STR036,PRD01043,2,134.43,0.0,268.86,160.92,Debit Card,Walk-in
SAL20250069923,2025-08-28,STR034,PRD00156,2,1591.76,0.0,3183.52,2463.9,Cash,Premium
SAL20250069924,2025-08-19,STR004,PRD00377,3,1177.54,0.0,3532.62,2468.16,Credit Card,Regular
SAL20250069925,2025-08-15,STR008,PRD00905,1,2497.02,0.0,2497.02,1532.88,UPI,Regular
SAL20250069926,2025-08-21,STR038,PRD00463,2,933.21,0.1,1679.78,1494.94,Cash,Regular
SAL20250069927,2025-08-17,STR025,PRD00870,1,2808.24,0.0,2808.24,1618.68,UPI,Regular
SAL20250069928,2025-08-05,STR009,PRD00143,2,11610.06,0.0,23220.12,16116.12,UPI,Premium
SAL20250069929,2025-08-28,STR038,PRD01074,1,6150.42,0.0,6150.42,3269.15,UPI,Regular
SAL20250069930,2025-08-19,STR033,PRD00006,2,3457.14,0.0,6914.28,5039.84,UPI,Regular
SAL20250069931,2025-08-29,STR035,PRD00277,1,1350.87,0.0,1350.87,680.25,UPI,Corporate
SAL20250069932,2025-08-23,STR029,PRD00381,3,931.15,0.0,2793.45,1593.84,UPI,Walk-in
SAL20250069933,2025-08-15,STR018,PRD00354,1,1099.31,0.0,1099.31,649.66,Credit Card,Regular
SAL20250069934,2025-08-02,STR009,PRD01115,1,4843.87,0.0,4843.87,2404.35,UPI,Regular
SAL20250069935,2025-08-19,STR032,PRD00365,1,693.15,0.0,693.15,448.69,UPI,Regular
SAL20250069936,2025-08-02,STR017,PRD00313,2,1406.36,0.0,2812.72,1278.68,UPI,Walk-in
SAL20250069937,2025-08-01,STR001,PRD00902,1,258.19,0.0,258.19,154.07,UPI,Regular
SAL20250069938,2025-08-19,STR013,PRD00565,3,107.78,0.0,323.34,184.44,Cash,Walk-in
SAL20250069939,2025-08-25,STR034,PRD00927,1,799.32,0.0,799.32,584.58,UPI,Premium
SAL20250069940,2025-08-12,STR020,PRD01066,2,424.4,0.0,848.8,505.98,UPI,Regular
SAL20250069941,2025-08-30,STR005,PRD00589,2,435.23,0.0,870.46,508.08,UPI,Walk-in
SAL20250069942,2025-08-20,STR036,PRD00081,1,19888.54,0.0,19888.54,13106.38,Debit Card,Premium
SAL20250069943,2025-08-26,STR019,PRD00796,1,462.4,0.1,416.16,329.9,UPI,Walk-in
SAL20250069944,2025-08-02,STR008,PRD00849,1,315.58,0.0,315.58,211.78,Debit Card,Walk-in
SAL20250069945,2025-08-23,STR030,PRD00462,2,271.55,0.0,543.1,410.52,Credit Card,Regular
SAL20250069946,2025-08-12,STR013,PRD00551,1,585.58,0.0,585.58,430.57,Credit Card,Walk-in
SAL20250069947,2025-08-17,STR004,PRD00998,3,883.36,0.05,2517.58,1349.67,Credit Card,Walk-in
SAL20250069948,2025-08-19,STR021,PRD00771,1,2601.02,0.0,2601.02,1436.13,UPI,Walk-in
SAL20250069949,2025-08-25,STR039,PRD00632,1,758.72,0.0,758.72,430.06,Debit Card,Regular
SAL20250069950,2025-08-01,,PRD00987,1,289.9,0.0,289.9,202.35,UPI,Regular
SAL20250069951,2025-08-08,STR010,PRD00401,2,743.9,0.0,1487.8,1256.8,Credit Card,Walk-in
SAL20250069952,2025-08-02,STR019,PRD00856,1,1871.17,0.0,1871.17,1212.57,Credit Card,Regular
SAL20250069953,2025-08-09,STR002,PRD00719,2,4808.67,0.0,9617.34,5518.42,Credit Card,Regular
SAL20250069954,2025-08-19,STR040,PRD00842,1,1322.87,0.0,1322.87,956.88,Cash,Regular
SAL20250069955,2025-08-18,STR040,PRD01138,1,4917.81,0.1,4426.03,2789.31,UPI,Walk-in
SAL20250069956,2025-08-20,STR002,PRD00040,1,26675.54,0.0,26675.54,17487.01,UPI,Regular
SAL20250069957,2025-08-03,STR023,PRD01150,2,4074.75,0.0,8149.5,4744.08,UPI,Walk-in
SAL20250069958,2025-08-31,STR037,PRD00012,2,5255.98,0.0,10511.96,8242.7,Cash,Premium
SAL20250069959,2025-08-14,STR024,PRD00919,1,3391.01,0.0,3391.01,2232.08,UPI,Walk-in
SAL20250069960,2025-08-30,STR018,PRD00169,1,8761.68,0.0,8761.68,5628.67,Credit Card,Walk-in
SAL20250069961,2025-08-08,STR031,PRD00129,1,19597.62,0.0,19597.62,15263.15,Debit Card,Premium
SAL20250069962,2025-08-15,STR018,PRD00967,1,44.43,0.1,39.99,28.54,Credit Card,Regular
SAL20250069963,2025-08-09,STR026,PRD00689,1,492.79,0.05,468.15,332.83,UPI,Regular
SAL20250069964,2025-08-31,STR028,PRD00467,10,528.8,0.0,5288.0,4530.5,UPI,Walk-in
SAL20250069965,2025-08-11,STR022,PRD00939,5,463.84,0.0,2319.2,1211.7,UPI,Walk-in
SAL20250069966,2025-08-14,STR036,PRD00246,1,1945.93,0.05,1848.63,1239.78,Debit Card,Premium
SAL20250069967,2025-08-17,STR037,PRD00005,1,25382.71,0.0,25382.71,18438.86,UPI,Regular
SAL20250069968,2025-08-09,STR025,PRD00254,1,11020.14,0.0,11020.14,6776.21,UPI,Regular
SAL20250069969,2025-08-31,STR028,PRD00710,2,4042.5,0.05,7680.75,4447.98,UPI,Regular
SAL20250069970,2025-08-07,STR008,PRD01120,1,8969.51,0.0,8969.51,4399.96,Credit Card,Premium
SAL20250069971,2025-08-21,STR012,PRD00875,1,258.44,0.0,258.44,150.9,UPI,Premium
SAL20250069972,2025-08-02,STR008,PRD00290,4,747.46,0.0,2989.84,1913.28,UPI,Regular
SAL20250069973,2025-08-26,STR012,PRD00478,1,959.84,0.05,911.85,812.26,Debit Card,Regular
SAL20250069974,2025-08-18,STR037,PRD00475,3,749.71,0.0,2249.13,1706.88,UPI,Regular
SAL20250069975,2025-08-19,STR022,PRD00520,4,482.69,0.0,1930.76,1623.44,UPI,Walk-in
SAL20250069976,2025-08-16,STR023,PRD00051,1,18906.15,0.05,17960.84,13812.18,Cash,Premium
SAL20250069977,2025-08-02,STR009,PRD01135,1,2481.4,0.0,2481.4,1259.74,Debit Card,Walk-in
SAL20250069978,2025-08-01,STR036,PRD01180,1,9129.62,0.05,8673.14,4243.81,UPI,Walk-in
SAL20250069979,2025-08-16,STR031,PRD00723,1,1757.3,0.0,1757.3,1097.96,Credit Card,Premium
SAL20250069980,2025-08-09,STR020,PRD01068,1,5954.4,0.0,5954.4,3495.2,UPI,Walk-in
SAL20250069981,2025-08-08,STR009,PRD00441,1,853.01,0.05,810.36,707.08,UPI,Walk-in
SAL20250069982,2025-08-06,STR007,PRD00788,2,3329.23,0.0,6658.46,4210.4,Credit Card,Regular
SAL20250069983,2025-08-03,STR028,PRD00728,3,5071.72,0.0,15215.16,9028.89,Credit Card,Regular
SAL20250069984,2025-08-08,STR010,PRD00097,1,19452.93,0.0,19452.93,14437.86,Credit Card,Regular
SAL20250069985,2025-08-27,STR016,PRD00061,1,7691.1,0.05,7306.55,5309.86,UPI,Regular
SAL20250069986,2025-08-27,STR014,PRD00621,2,335.41,0.0,670.82,470.86,Debit Card,Premium
SAL20250069987,2025-08-21,STR027,PRD00784,3,1985.25,0.0,5955.75,3906.12,UPI,Regular
SAL20250069988,2025-08-15,STR010,PRD01046,3,946.12,0.05,2696.44,1578.87,Cash,Walk-in
SAL20250069989,2025-08-08,STR016,PRD00095,2,18324.65,0.0,36649.3,27827.6,Cash,Walk-in
SAL20250069990,2025-08-26,STR012,PRD00169,1,8761.68,0.0,8761.68,5628.67,Credit Card,Regular
SAL20250069991,2025-08-02,STR026,PRD00860,4,694.13,0.0,2776.52,1670.04,UPI,Regular
SAL20250069992,2025-08-03,STR033,PRD00005,1,25382.71,0.0,25382.71,18438.86,UPI,Walk-in
SAL20250069993,2025-08-13,STR039,PRD00793,1,2445.38,0.0,2445.38,1405.41,UPI,Walk-in
SAL20250069994,2025-08-15,STR027,PRD00667,2,129.77,0.0,259.54,182.1,UPI,Regular
SAL20250069995,2025-08-24,STR031,PRD00217,1,8159.94,0.0,8159.94,5298.43,UPI,Regular
SAL20250069996,2025-08-06,STR041,PRD00401,1,743.9,0.0,743.9,628.4,UPI,Regular
SAL20250069997,2025-08-17,STR040,PRD00509,5,888.38,0.0,4441.9,3371.65,UPI,Premium
SAL20250069998,2025-08-11,STR020,PRD00344,1,702.67,0.0,702.67,433.6,UPI,Walk-in
SAL20250069999,2025-08-26,STR036,PRD00053,1,3304.53,0.0,3304.53,2309.51,UPI,Walk-in
SAL20250070000,2025-08-12,STR014,PRD01034,1,310.11,0.0,310.11,217.72,Debit Card,Regular
SAL20250070001,2025-08-19,STR009,PRD00772,1,988.94,0.05,939.49,659.49,UPI,Walk-in
SAL20250070002,2025-08-24,STR026,PRD00821,4,2784.44,0.0,11137.76,6329.64,UPI,Regular
SAL20250070003,2025-08-04,STR009,PRD00054,2,16291.52,0.0,32583.04,23680.68,Debit Card,Regular
SAL20250070004,2025-08-01,STR040,PRD00931,1,1839.81,0.0,1839.81,1246.88,Cash,Walk-in
SAL20250070005,2025-08-05,STR006,PRD00332,1,556.82,0.0,556.82,272.93,UPI,Premium
SAL20250070006,2025-08-09,STR023,PRD01112,4,3077.42,0.0,12309.68,6232.76,UPI,Walk-in
SAL20250070007,2025-08-16,STR010,PRD00009,1,10580.64,0.0,10580.64,8344.51,UPI,Regular
SAL20250070008,2025-08-29,STR007,PRD00029,1,24663.79,0.1,22197.41,16157.43,Debit Card,Walk-in
SAL20250070009,2025-08-10,STR019,PRD01151,1,7065.61,0.0,7065.61,3374.36,UPI,Corporate
SAL20250070010,2025-08-22,STR009,PRD00208,1,2761.76,0.0,2761.76,2051.3,UPI,Regular
SAL20250070011,2025-08-26,STR005,PRD00889,1,2052.09,0.0,2052.09,1474.15,UPI,Regular
SAL20250070012,2025-08-18,STR023,PRD01131,1,6280.13,0.0,6280.13,3425.53,UPI,Regular
SAL20250070013,2025-08-09,STR038,PRD00383,1,216.69,0.0,216.69,135.74,Credit Card,Regular
SAL20250070014,2025-08-10,STR012,PRD00792,1,5089.33,0.0,5089.33,2925.34,Debit Card,Regular
SAL20250070015,2025-08-30,STR023,PRD00027,1,21177.44,0.1,19059.7,15886.64,UPI,Walk-in
SAL20250070016,2025-08-27,STR017,PRD00277,1,1350.87,0.0,1350.87,680.25,Net Banking,Walk-in
SAL20250070017,2025-08-11,STR031,PRD00916,1,3924.97,0.05,3728.72,2270.78,Cash,Regular
SAL20250070018,2025-08-08,STR020,PRD00466,2,725.28,0.0,1450.56,1259.44,UPI,Regular
SAL20250070019,2025-08-08,STR014,PRD00413,1,347.68,0.0,347.68,300.31,Debit Card,Premium
SAL20250070020,2025-08-10,STR029,PRD00565,2,107.78,0.0,215.56,122.96,Net Banking,Regular
SAL20250070021,2025-08-29,STR034,PRD01070,1,5540.5,0.0,5540.5,2576.77,Credit Card,Regular
SAL20250070022,2025-08-03,STR008,PRD00331,2,133.4,0.0,266.8,179.66,Credit Card,Walk-in
SAL20250070023,2025-08-04,STR023,PRD01071,1,5607.68,0.0,5607.68,3412.0,UPI,Corporate
SAL20250070024,2025-08-24,STR034,PRD00949,4,855.15,0.0,3420.6,2267.4,Cash,Regular
