SaleID,SaleDate,StoreID,ProductID,Quantity,UnitPrice,Discount,Revenue,Cost,PaymentMethod,CustomerSegment
SAL20250000573,2025-01-04,STR025,PRD00304,2,1052.14,0.1,1893.85,1447.62,Credit Card,Premium
SAL20250000152,2025-01-31,STR018,PRD00138,1,3460.02,0.0,3460.02,2661.97,Debit Card,Regular
SAL20250000153,2025-01-05,STR024,PRD00121,1,13928.8,0.0,13928.8,9332.33,UPI,Regular
SAL20250000154,2025-01-20,STR031,PRD01159,1,3270.67,0.0,3270.67,1499.26,UPI,Corporate
SAL20250000155,2025-01-20,STR035,PRD00413,4,347.68,0.0,1390.72,1201.24,Net Banking,Walk-in
SAL20250000156,2025-01-04,STR019,PRD00125,1,1511.82,0.1,1360.64,1056.29,UPI,Regular
SAL20250000157,2025-01-23,STR001,PRD00616,1,565.82,0.05,537.53,314.13,UPI,Walk-in
SAL20250000158,2025-01-14,STR006,PRD00760,1,4801.08,0.0,4801.08,3172.81,UPI,Walk-in
SAL20250000159,2025-01-18,STR011,PRD00918,2,2741.1,0.1,4933.98,3974.88,Credit Card,Regular
SAL20250000160,2025-01-20,STR030,PRD00589,1,435.23,0.05,413.47,254.04,UPI,Premium
SAL20250000161,2025-01-18,STR031,PRD00761,1,367.88,0.0,367.88,269.21,UPI,Regular
SAL20250000162,2025-01-14,STR021,PRD00818,1,2330.04,0.0,2330.04,1669.14,Debit Card,Walk-in
SAL20250000163,2025-01-11,STR037,PRD01173,1,1034.88,0.0,1034.88,495.72,Debit Card,Walk-in
SAL20250000164,2025-01-16,STR005,PRD00140,1,6378.06,0.05,6059.16,4851.7,Cash,Regular
SAL20250000165,2025-01-25,STR024,PRD00737,1,1053.41,0.0,1053.41,753.37,Debit Card,Walk-in
SAL20250000166,2025-01-18,STR004,PRD01083,1,8991.53,0.0,8991.53,3921.72,Credit Card,Walk-in
SAL20250000167,2025-01-03,STR014,PRD00927,1,799.32,0.0,799.32,584.58,Cash,Regular
SAL20250000168,2025-01-02,STR036,PRD00050,1,20155.67,0.0,20155.67,16076.03,UPI,Regular
SAL20250000169,2025-01-08,STR015,PRD00313,4,1406.36,0.1,5062.9,2557.36,UPI,Walk-in
SAL20250000170,2025-01-22,STR026,PRD00040,1,26675.54,0.0,26675.54,17487.01,UPI,Walk-in
SAL20250000171,2025-01-14,STR036,PRD00140,1,6378.06,0.0,6378.06,4851.7,UPI,Walk-in
SAL20250000172,2025-01-01,STR023,PRD00166,1,4039.27,0.0,4039.27,2471.0,Cash,Regular
SAL20250000173,2025-01-07,STR010,PRD01107,1,1600.76,0.0,1600.76,735.13,Credit Card,Regular
SAL20250000174,2025-01-12,STR033,PRD00803,1,2033.91,0.0,2033.91,1224.74,Credit Card,Regular
SAL20250000175,2025-01-11,STR017,PRD00812,1,3142.68,0.0,3142.68,1823.3,UPI,Walk-in
SAL20250000176,2025-01-21,STR033,PRD00838,1,1522.8,0.1,1370.52,1046.85,Debit Card,Walk-in
SAL20250000177,2025-01-28,STR014,PRD00413,3,347.68,0.0,1043.04,900.93,UPI,Walk-in
SAL20250000178,2025-01-07,STR038,PRD00627,1,670.0,0.05,636.5,403.71,Credit Card,Premium
SAL20250000179,2025-01-09,STR014,PRD01055,1,428.04,0.05,406.64,266.57,Cash,Regular
SAL20250000180,2025-01-31,STR025,PRD00676,1,4180.37,0.0,4180.37,2836.76,Debit Card,Premium
SAL20250000181,2025-01-16,STR036,PRD00590,3,353.62,0.0,1060.86,729.54,Cash,Regular
SAL20250000182,2025-01-04,STR001,PRD00064,1,2458.4,0.0,2458.4,1830.7,Cash,Premium
SAL20250000183,2025-01-10,STR029,PRD00787,2,291.05,0.0,582.1,378.28,UPI,Regular
SAL20250000184,2025-01-21,STR013,PRD00875,2,258.44,0.0,516.88,301.8,UPI,Walk-in
SAL20250000185,2025-01-10,STR003,PRD00246,1,1945.93,0.0,1945.93,1239.78,Cash,Premium
SAL20250000186,2025-01-26,STR014,PRD00247,2,8119.57,0.0,16239.14,9984.84,Credit Card,Regular
SAL20250000187,2025-01-30,STR031,PRD00360,1,505.68,0.05,480.4,239.22,Credit Card,Premium
SAL20250000188,2025-01-23,STR036,PRD00565,1,107.78,0.0,107.78,61.48,Credit Card,Walk-in
SAL20250000189,2025-01-05,STR014,PRD00134,1,19404.79,0.0,19404.79,14953.78,UPI,Regular
SAL20250000190,2025-01-15,STR027,PRD00361,4,1524.53,0.0,6098.12,3302.8,UPI,Regular
SAL20250000191,2025-01-25,STR018,PRD00582,3,535.32,0.0,1605.96,1155.0,UPI,Walk-in
SAL20250000192,2025-01-31,STR013,PRD00484,3,678.16,0.0,2034.48,1702.62,Net Banking,Regular
SAL20250000193,2025-01-19,STR028,PRD01153,4,5497.78,0.0,21991.12,9998.2,UPI,Premium
SAL20250000194,2025-01-02,STR019,PRD00751,1,3034.29,0.0,3034.29,1940.36,Debit Card,Walk-in
SAL20250000195,2025-01-12,STR024,PRD01137,1,2009.09,0.0,2009.09,1074.27,Credit Card,Regular
SAL20250000196,2025-01-19,STR026,PRD00768,1,281.0,0.0,281.0,205.1,UPI,Premium
SAL20250000197,2025-01-25,STR032,PRD01119,-1,9164.59,0.0,-9164.59,4378.4,UPI,Regular
SAL20250000198,2025-01-05,STR022,PRD00740,2,3926.7,0.0,7853.4,5684.62,Credit Card,Walk-in
SAL20250000199,2025-01-29,STR003,PRD00709,1,232.93,0.0,232.93,153.05,Credit Card,Walk-in
SAL20250000200,2025-01-18,STR041,PRD00328,3,1206.9,0.0,3620.7,1857.03,Net Banking,Walk-in
SAL20250000201,2025-01-27,STR026,PRD00168,1,8820.25,0.0,8820.25,6611.06,Net Banking,Walk-in
SAL20250000202,2025-01-17,STR007,PRD01187,1,5464.91,0.0,5464.91,3354.99,Credit Card,Regular
SAL20250000203,2025-01-08,STR022,PRD01010,1,762.29,0.0,762.29,399.52,Debit Card,Walk-in
SAL20250000204,2025-01-13,STR034,PRD00812,1,3142.68,0.0,3142.68,1823.3,UPI,Walk-in
SAL20250000205,2025-01-04,STR015,PRD00938,1,622.57,0.0,622.57,327.33,Debit Card,Walk-in
SAL20250000206,2025-01-29,STR033,PRD00221,1,9230.37,0.0,9230.37,5770.89,Credit Card,Regular
SAL20250000207,2025-01-25,STR026,PRD00626,4,125.9,0.0,503.6,303.72,UPI,Premium
SAL20250000208,2025-01-01,STR002,PRD00064,1,2458.4,0.0,2458.4,1830.7,Debit Card,Walk-in
SAL20250000209,2025-01-03,STR017,PRD00935,6,821.43,0.0,4928.58,3516.6,UPI,Regular
SAL20250000210,2025-01-23,STR039,PRD00620,1,556.49,0.0,556.49,325.67,UPI,Walk-in
SAL20250000211,2025-01-30,STR031,PRD00086,1,22194.93,0.0,22194.93,15176.58,Credit Card,Regular
SAL20250000212,2025-01-09,STR031,PRD00791,2,855.75,0.0,1711.5,1198.94,UPI,Walk-in
SAL20250000213,2025-01-29,STR023,PRD01013,10,214.89,0.0,2148.9,1482.4,Net Banking,Walk-in
SAL20250000214,2025-01-03,STR031,PRD00522,2,1139.79,0.05,2165.6,1751.66,Credit Card,Walk-in
SAL20250000215,2025-01-08,STR039,PRD00970,1,370.51,0.0,370.51,239.77,Debit Card,Premium
SAL20250000216,2025-01-07,STR040,PRD00848,1,2441.1,0.0,2441.1,1616.32,Credit Card,Walk-in
SAL20250000217,2025-01-01,STR033,PRD00919,1,3391.01,0.1,3051.91,2232.08,Credit Card,Regular
SAL20250000218,2025-01-30,STR035,PRD00100,1,14294.81,0.1,12865.33,9774.86,UPI,Walk-in
SAL20250000219,2025-01-28,STR011,PRD00082,1,9499.68,0.0,9499.68,6552.44,UPI,Regular
SAL20250000220,2025-01-27,STR005,PRD00411,2,779.25,0.0,1558.5,1263.7,UPI,Walk-in
SAL20250000221,2025-01-21,STR012,PRD00777,1,3515.65,0.1,3164.09,1941.78,Cash,Walk-in
SAL20250000222,2025-01-16,STR015,PRD00919,2,3391.01,0.0,6782.02,4464.16,UPI,Regular
SAL20250000223,2025-01-05,STR039,PRD01161,1,5090.05,0.0,5090.05,2218.96,Debit Card,Regular
SAL20250000224,2025-01-23,STR034,PRD00760,2,4801.08,0.1,8641.94,6345.62,UPI,Regular
SAL20250000225,2025-01-23,STR028,PRD00138,1,3460.02,0.0,3460.02,2661.97,Cash,Regular
SAL20250000226,2025-01-13,STR033,PRD00503,5,634.01,0.0,3170.05,2628.95,UPI,Regular
SAL20250000227,2025-01-19,STR012,PRD00406,2,663.68,0.0,1327.36,1066.12,UPI,Regular
SAL20250000228,2025-01-03,STR012,PRD00854,1,2355.83,0.05,2238.04,1467.93,UPI,Regular
SAL20250000229,2025-01-23,STR026,PRD00023,1,6541.47,0.0,6541.47,4428.32,UPI,Walk-in
SAL20250000230,2025-01-09,STR038,PRD01095,1,4795.88,0.0,4795.88,2620.97,UPI,Premium
SAL20250000231,2025-01-28,STR031,PRD00441,1,853.01,0.0,853.01,707.08,Credit Card,Regular
SAL20250000232,2025-01-13,STR036,PRD01117,3,2651.1,0.05,7555.63,4340.4,Cash,Regular
SAL20250000233,2025-01-25,STR005,PRD00987,2,289.9,0.0,579.8,404.7,Credit Card,Regular
SAL20250000234,2025-01-25,STR027,PRD00746,3,2299.94,0.0,6899.82,4578.03,UPI,Walk-in
SAL20250000235,2025-01-02,STR021,PRD00816,1,1448.92,0.0,1448.92,857.39,Cash,Regular
SAL20250000236,2025-01-20,STR015,PRD00261,1,8333.44,0.0,8333.44,5118.51,Credit Card,Regular
SAL20250000237,2025-01-28,STR041,PRD00323,1,361.28,0.0,361.28,188.15,Credit Card,Regular
SAL20250000238,2025-01-20,STR002,PRD00863,1,1338.83,0.05,1271.89,745.06,Debit Card,Regular
SAL20250000239,2025-01-09,STR026,PRD00581,2,310.86,0.0,621.72,397.42,Cash,Regular
SAL20250000240,2025-01-18,STR039,PRD00675,3,1206.06,0.0,3618.18,2275.29,Credit Card,Walk-in
SAL20250000241,2025-01-25,STR038,PRD01156,3,3916.29,0.0,11748.87,6803.31,Credit Card,Walk-in
SAL20250000242,2025-01-16,STR022,PRD00187,1,5314.8,0.0,5314.8,3364.43,Credit Card,Walk-in
SAL20250000243,2025-01-03,STR017,PRD00555,5,381.92,0.0,1909.6,1098.95,Credit Card,Regular
SAL20250000244,2025-01-30,STR021,PRD00494,2,893.47,0.0,1786.94,1365.46,UPI,Premium
SAL20250000245,2025-01-17,STR027,PRD00576,1,451.26,0.0,451.26,330.56,Credit Card,Walk-in
SAL20250000246,2025-01-29,STR009,PRD00610,1,637.82,0.0,637.82,413.73,Debit Card,Walk-in
SAL20250000247,2025-01-07,STR030,PRD01200,1,1804.12,0.1,1623.71,865.8,Credit Card,Regular
SAL20250000248,2025-01-26,STR041,PRD00696,1,1599.77,0.0,1599.77,1080.02,Credit Card,Regular
SAL20250000249,2025-01-16,STR018,PRD01172,1,1132.5,0.0,1132.5,578.06,UPI,Regular
SAL20250000250,2025-01-04,STR025,PRD01136,4,7702.34,0.05,29268.89,16500.2,Debit Card,Regular
SAL20250000251,2025-01-16,STR030,PRD01136,1,7702.34,0.0,7702.34,4125.05,Credit Card,Regular
SAL20250000252,2025-01-02,STR028,PRD01011,2,265.01,0.0,530.02,299.38,UPI,Regular
SAL20250000253,2025-01-06,STR008,PRD00746,2,2299.94,0.0,4599.88,3052.02,UPI,Regular
