SaleID,SaleDate,StoreID,ProductID,Quantity,UnitPrice,Discount,Revenue,Cost,PaymentMethod,CustomerSegment
SAL20250060733,2025-07-03,STR023,PRD01027,5,412.95,0.0,2064.75,1128.6,Cash,Regular
SAL20250060734,2025-07-10,STR009,PRD00051,1,18906.15,0.0,18906.15,13812.18,Cash,Walk-in
SAL20250060735,2025-07-25,STR009,PRD00482,1,411.59,0.0,411.59,344.12,Credit Card,Regular
SAL20250060736,2025-07-24,STR027,PRD00144,1,7333.73,0.0,7333.73,4964.07,UPI,Regular
SAL20250060737,2025-07-02,STR019,PRD00140,1,6378.06,0.0,6378.06,4851.7,Credit Card,Walk-in
SAL20250060738,2025-07-05,STR001,PRD00777,3,3515.65,0.0,10546.95,5825.34,Credit Card,Walk-in
SAL20250060739,2025-07-02,STR030,PRD01186,3,3042.91,0.0,9128.73,4506.6,Cash,Corporate
SAL20250060740,2025-07-26,STR025,PRD00834,1,1440.43,0.1,1296.39,915.49,UPI,Corporate
SAL20250060741,2025-07-04,STR019,PRD00837,3,4012.56,0.05,11435.8,7105.92,UPI,Premium
SAL20250060742,2025-07-21,STR030,PRD00237,1,9971.54,0.0,9971.54,6463.12,Credit Card,Regular
SAL20250060743,2025-07-05,STR002,PRD00381,1,931.15,0.0,931.15,531.28,UPI,Walk-in
SAL20250060744,2025-07-11,STR036,PRD00997,2,893.9,0.0,1787.8,1249.38,UPI,Walk-in
SAL20250060745,2025-07-18,STR018,PRD00603,3,196.91,0.1,531.66,392.88,UPI,Premium
SAL20250060746,2025-07-31,STR029,PRD00238,1,4984.73,0.0,4984.73,3134.78,Debit Card,Walk-in
SAL20250060747,2025-07-06,STR011,PRD00195,2,4088.9,0.1,7360.02,6217.7,Debit Card,Walk-in
SAL20250060748,2025-07-08,STR028,PRD01086,1,5541.98,0.0,5541.98,3222.42,Credit Card,Walk-in
SAL20250060749,2025-07-26,STR040,PRD00322,1,839.74,0.0,839.74,587.36,Credit Card,Regular
SAL20250060750,2025-07-21,STR023,PRD00303,2,674.18,0.0,1348.36,724.56,Debit Card,Walk-in
SAL20250060751,2025-07-11,STR008,PRD00287,1,550.08,0.0,550.08,274.34,UPI,Walk-in
SAL20250060752,2025-07-03,STR036,PRD01197,3,2167.83,0.0,6503.49,3483.54,Debit Card,Walk-in
SAL20250060753,2025-07-18,STR030,PRD01039,3,616.85,0.1,1665.5,1181.82,Credit Card,Walk-in
SAL20250060754,2025-07-19,STR041,PRD00774,1,2102.71,0.0,2102.71,1549.27,Credit Card,Walk-in
SAL20250060755,2025-07-27,STR029,PRD01012,6,896.48,0.0,5378.88,3495.48,Credit Card,Walk-in
SAL20250060756,2025-07-07,STR038,PRD00867,2,798.49,0.05,1517.13,915.52,Credit Card,Premium
SAL20250060757,2025-07-14,STR039,PRD00435,1,718.79,0.0,718.79,584.17,UPI,Regular
SAL20250060758,2025-07-19,STR015,PRD00313,1,1406.36,0.0,1406.36,639.34,UPI,Regular
SAL20250060759,2025-07-29,STR038,PRD00551,3,585.58,0.0,1756.74,1291.71,UPI,Regular
SAL20250060760,2025-07-27,STR008,PRD00693,1,2512.22,0.0,2512.22,1671.42,UPI,Walk-in
SAL20250060761,2025-07-24,STR002,PRD01105,1,2498.16,0.0,2498.16,1508.52,UPI,Walk-in
SAL20250060762,2025-07-14,STR023,PRD00854,2,2355.83,0.0,4711.66,2935.86,UPI,Walk-in
SAL20250060763,2025-07-23,STR016,PRD00831,1,2902.42,0.0,2902.42,1993.17,Cash,Walk-in
SAL20250060764,2025-07-06,STR021,PRD00976,1,1125.69,0.0,1125.69,582.61,Credit Card,Premium
SAL20250060765,2025-07-05,STR029,PRD01162,4,3657.07,0.0,14628.28,8069.16,UPI,Regular
SAL20250060766,2025-07-18,STR027,PRD00588,1,125.09,0.1,112.58,90.39,UPI,Walk-in
SAL20250060767,2025-07-27,STR039,PRD00168,1,8820.25,0.0,8820.25,6611.06,Debit Card,Walk-in
SAL20250060768,2025-07-06,STR013,PRD00420,1,876.02,0.0,876.02,742.57,UPI,Regular
SAL20250060769,2025-07-05,STR030,PRD00939,2,463.84,0.0,927.68,484.68,Cash,Walk-in
SAL20250060770,2025-07-06,STR039,PRD01125,1,3015.8,0.1,2714.22,1423.43,UPI,Corporate
SAL20250060771,2025-07-25,STR033,PRD00592,2,365.4,0.0,730.8,436.58,Credit Card,Regular
SAL20250060772,2025-07-27,STR014,PRD00239,2,6180.81,0.0,12361.62,9112.12,Credit Card,Regular
SAL20250060773,2025-07-02,STR018,PRD00524,1,128.85,0.0,128.85,106.5,Credit Card,Regular
SAL20250060774,2025-07-22,STR027,PRD00597,1,765.55,0.0,765.55,443.82,UPI,Premium
SAL20250060775,2025-07-25,STR022,PRD00666,3,224.43,0.05,639.63,488.13,Cash,Premium
SAL20250060776,2025-07-15,STR041,PRD00737,1,1053.41,0.0,1053.41,753.37,Cash,Regular
SAL20250060777,2025-07-10,STR005,PRD00447,5,458.65,0.0,2293.25,1778.3,UPI,Regular
SAL20250060778,2025-07-04,STR031,PRD00909,1,1266.46,0.0,1266.46,869.48,UPI,Walk-in
SAL20250060779,2025-07-06,STR038,PRD00615,4,478.74,0.05,1819.21,1357.36,UPI,Walk-in
SAL20250060780,2025-07-12,STR003,PRD00371,2,199.9,0.0,399.8,226.9,UPI,Regular
SAL20250060781,2025-07-15,STR032,PRD00290,1,747.46,0.0,747.46,478.32,UPI,Walk-in
SAL20250060782,2025-07-11,STR034,PRD00356,1,1354.34,0.0,1354.34,734.18,Credit Card,Premium
SAL20250060783,2025-07-03,STR040,PRD00534,1,97.09,0.05,92.24,80.59,UPI,Walk-in
SAL20250060784,2025-07-10,STR003,PRD00204,1,3776.34,0.0,3776.34,2580.11,UPI,Walk-in
SAL20250060785,2025-07-07,STR022,PRD01005,2,682.39,0.1,1228.3,951.4,UPI,Walk-in
SAL20250060786,2025-07-30,STR021,PRD00625,3,629.94,0.1,1700.84,1298.73,Credit Card,Regular
SAL20250060787,2025-07-05,STR010,PRD00048,1,26663.85,0.0,26663.85,18297.1,UPI,Walk-in
SAL20250060788,2025-07-31,STR038,PRD00454,4,238.81,0.0,955.24,729.2,UPI,Regular
SAL20250060789,2025-07-20,STR018,PRD00289,1,1047.34,0.0,1047.34,607.0,Credit Card,Regular
SAL20250060790,2025-07-06,STR030,PRD00975,1,912.31,0.0,912.31,598.5,Cash,Walk-in
SAL20250060791,2025-07-29,STR004,PRD00544,5,114.7,0.0,573.5,413.7,Credit Card,Regular
SAL20250060792,2025-07-13,STR008,PRD00918,1,2741.1,0.0,2741.1,1987.44,Credit Card,Regular
SAL20250060793,2025-07-04,STR041,PRD00402,1,947.11,0.0,947.11,818.06,UPI,Premium
SAL20250060794,2025-07-05,STR034,PRD00128,1,13672.72,0.0,13672.72,8963.81,UPI,Regular
SAL20250060795,2025-07-10,STR035,PRD00619,1,215.37,0.0,215.37,139.33,Net Banking,Walk-in
SAL20250060796,2025-07-04,STR039,PRD00490,2,177.23,0.0,354.46,276.62,Credit Card,Walk-in
SAL20250060797,2025-07-18,STR011,PRD01160,2,7696.75,0.0,15393.5,6981.68,UPI,Premium
SAL20250060798,2025-07-09,STR036,PRD00313,1,1406.36,0.0,1406.36,639.34,Debit Card,Regular
SAL20250060799,2025-07-13,STR039,PRD00849,1,315.58,0.0,315.58,211.78,Cash,Premium
SAL20250060800,2025-07-30,STR006,PRD00019,2,9063.53,0.0,18127.06,12799.1,Credit Card,Regular
SAL20250060801,2025-07-05,STR037,PRD00137,1,8245.04,0.0,8245.04,6423.44,UPI,Premium
SAL20250060802,2025-07-20,STR014,PRD00790,1,1379.35,0.0,1379.35,902.72,Cash,Walk-in
SAL20250060803,2025-07-16,STR035,PRD00275,1,1560.95,0.1,1404.86,847.9,Credit Card,Regular
SAL20250060804,2025-07-13,STR004,PRD00708,2,2849.79,0.0,5699.58,3766.3,Debit Card,Regular
SAL20250060805,2025-07-11,STR041,PRD00621,6,335.41,0.05,1911.84,1412.58,Cash,Walk-in
SAL20250060806,2025-07-09,STR020,PRD00805,1,3870.93,0.1,3483.84,2163.81,Debit Card,Regular
SAL20250060807,2025-07-30,STR007,PRD00634,1,509.03,0.0,509.03,298.96,Credit Card,Premium
SAL20250060808,2025-07-14,STR040,PRD00343,1,244.94,0.0,244.94,130.41,Credit Card,Walk-in
SAL20250060809,2025-07-12,STR008,PRD00714,1,1837.1,0.1,1653.39,1348.01,UPI,Regular
SAL20250060810,2025-07-03,STR037,PRD00477,2,121.21,0.0,242.42,195.32,Credit Card,Walk-in
SAL20250060811,2025-07-12,STR030,PRD00097,1,19452.93,0.0,19452.93,14437.86,UPI,Regular
SAL20250060812,2025-07-20,STR018,PRD00864,4,1725.02,0.0,6900.08,4472.24,UPI,Walk-in
SAL20250060813,2025-07-21,STR005,PRD00071,2,14423.02,0.05,27403.74,19211.26,UPI,Walk-in
SAL20250060814,2025-07-17,STR018,PRD00455,1,683.36,0.1,615.02,563.47,UPI,Walk-in
SAL20250060815,2025-07-10,STR005,PRD00861,1,3212.99,0.0,3212.99,1773.8,Credit Card,Regular
SAL20250060816,2025-07-20,STR004,PRD01105,3,2498.16,0.0,7494.48,4525.56,Credit Card,Walk-in
SAL20250060817,2025-07-04,STR012,PRD00291,1,469.9,0.0,469.9,279.76,UPI,Regular
SAL20250060818,2025-07-26,STR005,PRD00490,2,177.23,0.05,336.74,276.62,Debit Card,Regular
SAL20250060819,2025-07-20,STR031,PRD00384,1,1012.08,0.0,1012.08,513.64,Debit Card,Corporate
SAL20250060820,2025-07-19,STR033,PRD00468,2,180.53,0.0,361.06,296.64,UPI,Regular
SAL20250060821,2025-07-28,STR015,PRD00326,1,1442.32,0.1,1298.09,681.43,Debit Card,Regular
SAL20250060822,2025-07-27,STR039,PRD00649,3,333.14,0.0,999.42,716.88,UPI,Regular
SAL20250060823,2025-07-05,STR007,PRD00358,1,873.37,0.0,873.37,466.67,Cash,Regular
SAL20250060824,2025-07-28,STR020,PRD00853,2,3236.74,0.0,6473.48,3736.28,UPI,Regular
SAL20250060825,2025-07-25,STR032,PRD00108,1,22607.14,0.0,22607.14,15802.22,Credit Card,Regular
SAL20250060826,2025-07-13,STR040,PRD00925,1,2271.72,0.0,2271.72,1525.09,UPI,Regular
SAL20250060827,2025-07-09,STR016,PRD01126,3,2931.04,0.0,8793.12,4954.11,UPI,Regular
SAL20250060828,2025-07-11,STR036,PRD00211,2,6731.6,0.0,13463.2,9850.1,Debit Card,Walk-in
SAL20250060829,2025-07-16,STR034,PRD00014,1,5918.05,0.0,5918.05,4586.64,Credit Card,Regular
SAL20250060830,2025-07-07,STR036,PRD01156,1,3916.29,0.0,3916.29,2267.77,Credit Card,Walk-in
SAL20250060831,2025-07-12,STR021,PRD00883,2,2575.75,0.0,5151.5,2874.96,UPI,Regular
SAL20250060832,2025-07-21,STR030,PRD01177,1,2791.89,0.1,2512.7,1594.63,Net Banking,Regular
SAL20250060833,2025-07-20,STR038,PRD00919,2,3391.01,0.0,6782.02,4464.16,UPI,Regular
SAL20250060834,2025-07-21,STR029,PRD00965,2,67.67,0.05,128.57,96.92,UPI,Walk-in
SAL20250060835,2025-07-04,STR035,PRD00274,1,920.1,0.0,920.1,425.76,Net Banking,Regular
SAL20250060836,2025-07-18,STR029,PRD00069,1,11744.39,0.0,11744.39,7701.34,UPI,Regular
SAL20250060837,2025-07-14,STR010,PRD00381,2,931.15,0.0,1862.3,1062.56,UPI,Premium
SAL20250060838,2025-07-02,STR023,PRD00852,3,1751.61,0.0,5254.83,3644.52,UPI,Walk-in
SAL20250060839,2025-07-17,STR032,PRD00417,1,788.29,0.0,788.29,661.71,UPI,Regular
SAL20250060840,2025-07-13,STR022,PRD01081,1,7442.0,0.0,7442.0,3523.33,UPI,Premium
SAL20250060841,2025-07-21,STR029,PRD01061,1,1015.91,0.0,1015.91,535.53,UPI,Regular
SAL20250060842,2025-07-14,STR024,PRD00450,4,377.7,0.1,1359.72,1162.16,Credit Card,Regular
SAL20250060843,2025-07-08,STR003,PRD00555,1,381.92,0.05,362.82,219.79,Credit Card,Walk-in
SAL20250060844,2025-07-10,STR007,PRD00014,1,5918.05,0.0,5918.05,4586.64,Credit Card,Regular
SAL20250060845,2025-07-15,STR032,PRD00736,1,1942.77,0.0,1942.77,1241.55,UPI,Corporate
SAL20250060846,2025-07-15,STR034,PRD00637,1,299.32,0.05,284.35,213.6,Net Banking,Premium
SAL20250060847,2025-07-17,STR010,PRD00018,1,13116.16,0.0,13116.16,9769.19,UPI,Regular
SAL20250060848,2025-07-18,STR006,PRD00402,1,947.11,0.0,947.11,818.06,Credit Card,Walk-in
SAL20250060849,2025-07-13,STR006,PRD00893,1,963.04,0.0,963.04,603.05,UPI,Walk-in
SAL20250060850,2025-07-26,STR023,PRD00086,1,22194.93,0.0,22194.93,15176.58,UPI,Regular
SAL20250060851,2025-07-29,STR037,PRD00571,1,201.22,0.05,191.16,143.49,UPI,Premium
SAL20250060852,2025-07-26,STR022,PRD00539,1,69.32,0.0,69.32,47.73,UPI,Regular
SAL20250060853,2025-07-21,STR023,PRD00256,1,13048.37,0.1,11743.53,8107.05,UPI,Walk-in
SAL20250060854,2025-07-09,STR012,PRD00323,1,361.28,0.0,361.28,188.15,Credit Card,Premium
SAL20250060855,2025-07-17,STR029,PRD00953,4,80.84,0.0,323.36,231.88,UPI,Regular
SAL20250060856,2025-07-01,STR025,PRD00653,1,614.39,0.0,614.39,447.76,UPI,Premium
SAL20250060857,2025-07-23,STR020,PRD00917,1,1441.59,0.0,1441.59,980.83,Cash,Premium
SAL20250060858,2025-07-13,STR003,PRD00715,1,2949.53,0.0,2949.53,1984.0,UPI,Corporate
SAL20250060859,2025-07-07,STR005,PRD01172,1,1132.5,0.0,1132.5,578.06,Debit Card,Walk-in
SAL20250060860,2025-07-14,STR034,PRD00618,1,249.13,0.0,249.13,183.03,UPI,Regular
SAL20250060861,2025-07-27,STR035,PRD00715,1,2949.53,0.0,2949.53,1984.0,Credit Card,Walk-in
SAL20250060862,2025-07-14,STR033,PRD00896,2,255.31,0.0,510.62,290.06,Debit Card,Walk-in
SAL20250060863,2025-07-07,STR027,PRD00437,1,320.21,0.0,320.21,271.12,UPI,Regular
SAL20250060864,2025-07-10,STR005,PRD00680,2,3900.49,0.1,7020.88,5610.0,Credit Card,Regular
SAL20250060865,2025-07-15,STR029,PRD01049,1,225.77,0.0,225.77,137.88,UPI,Regular
SAL20250060866,2025-07-16,STR035,PRD00103,1,4104.09,0.0,4104.09,2941.45,Credit Card,Premium
SAL20250060867,2025-07-20,STR039,PRD01038,5,565.57,0.1,2545.07,1516.7,UPI,Regular
SAL20250060868,2025-07-18,STR012,PRD00827,1,3989.15,0.0,3989.15,2196.59,Credit Card,Regular
SAL20250060869,2025-07-13,STR006,PRD00311,1,936.08,0.0,936.08,578.34,UPI,Regular
SAL20250060870,2025-07-02,STR010,PRD01030,3,525.24,0.0,1575.72,952.71,Debit Card,Regular
SAL20250060871,2025-07-06,STR009,PRD00865,2,2254.56,0.0,4509.12,2847.86,UPI,Regular
SAL20250060872,2025-07-08,STR004,PRD01043,3,134.43,0.0,403.29,241.38,UPI,Walk-in
SAL20250060873,2025-07-13,STR012,PRD00942,2,93.87,0.0,187.74,123.46,UPI,Premium
SAL20250060874,2025-07-25,STR007,PRD01058,1,211.57,0.0,211.57,145.02,Credit Card,Premium
SAL20250060875,2025-07-28,STR033,PRD00087,1,23253.22,0.0,23253.22,15702.94,Debit Card,Regular
SAL20250060876,2025-07-08,STR031,PRD00828,1,765.4,0.05,727.13,443.0,Cash,Regular
SAL20250060877,2025-07-13,STR011,PRD00342,1,1186.13,0.0,1186.13,698.17,Credit Card,Walk-in
SAL20250060878,2025-07-10,STR041,PRD00885,1,1948.54,0.1,1753.69,1253.39,Cash,Walk-in
SAL20250060879,2025-07-30,STR013,PRD00408,1,1017.09,0.0,1017.09,782.92,Cash,Walk-in
SAL20250060880,2025-07-13,STR003,PRD00541,4,685.8,0.0,2743.2,1622.28,Credit Card,Regular
SAL20250060881,2025-07-18,STR008,PRD00946,4,937.06,0.1,3373.42,2102.32,Credit Card,Corporate
SAL20250060882,2025-07-28,STR029,PRD00390,2,1246.69,0.0,2493.38,1570.66,Credit Card,Walk-in
SAL20250060883,2025-07-06,STR019,PRD00209,1,4015.2,0.1,3613.68,2717.92,UPI,Premium
SAL20250060884,2025-07-18,STR037,PRD00997,2,893.9,0.0,1787.8,1249.38,Credit Card,Walk-in
SAL20250060885,2025-07-17,STR023,PRD01131,2,6280.13,0.0,12560.26,6851.06,Credit Card,Regular
SAL20250060886,2025-07-10,STR038,PRD00140,2,6378.06,0.0,12756.12,9703.4,UPI,Walk-in
SAL20250060887,2025-07-27,STR020,PRD00132,1,22943.8,0.0,22943.8,17725.67,UPI,Walk-in
SAL20250060888,2025-07-27,STR016,PRD00304,2,1052.14,0.0,2104.28,1447.62,UPI,Regular
SAL20250060889,2025-07-23,STR023,PRD00400,1,920.96,0.05,874.91,551.48,UPI,Regular
SAL20250060890,2025-07-28,STR003,PRD00010,1,14520.45,0.0,14520.45,11774.44,UPI,Walk-in
SAL20250060891,2025-07-14,STR025,PRD00174,1,698.44,0.0,698.44,523.24,Credit Card,Walk-in
SAL20250060892,2025-07-09,STR009,PRD00956,1,1028.6,0.0,1028.6,572.0,UPI,Corporate
SAL20250060893,2025-07-15,STR041,PRD00711,1,1868.86,0.0,1868.86,1355.68,UPI,Corporate
SAL20250060894,2025-07-01,STR010,PRD00452,1,1046.75,0.1,942.08,879.65,UPI,Regular
SAL20250060895,2025-07-21,STR025,PRD01166,2,3220.85,0.0,6441.7,3320.86,Cash,Walk-in
SAL20250060896,2025-07-22,STR031,PRD01119,1,9164.59,0.0,9164.59,4378.4,UPI,Walk-in
SAL20250060897,2025-07-09,STR028,PRD00980,1,608.25,0.0,608.25,362.26,Debit Card,Regular
SAL20250060898,2025-07-21,STR026,PRD00633,1,365.95,0.0,365.95,212.9,UPI,Premium
SAL20250060899,2025-07-06,STR011,PRD00165,1,10264.9,0.1,9238.41,6671.83,Net Banking,Regular
SAL20250060900,2025-07-28,STR013,PRD00941,1,737.4,0.0,737.4,511.09,Debit Card,Premium
SAL20250060901,2025-07-18,STR029,PRD01149,1,4599.19,0.0,4599.19,2334.77,Net Banking,Regular
SAL20250060902,2025-07-21,STR008,PRD00769,2,1757.79,0.0,3515.58,2484.34,UPI,Regular
SAL20250060903,2025-07-27,STR007,PRD01103,3,5704.94,0.0,17114.82,7178.16,UPI,Regular
SAL20250060904,2025-07-11,STR008,PRD00745,1,2529.52,0.05,2403.04,1829.18,UPI,Premium
SAL20250060905,2025-07-18,STR018,PRD00715,2,2949.53,0.0,5899.06,3968.0,UPI,Walk-in
SAL20250060906,2025-07-21,STR010,PRD00731,2,2513.85,0.0,5027.7,3164.1,UPI,Walk-in
SAL20250060907,2025-07-15,STR028,PRD00345,1,670.76,0.0,670.76,393.88,UPI,Premium
SAL20250060908,2025-07-13,STR020,PRD00155,1,2214.51,0.1,1993.06,1652.19,UPI,Walk-in
SAL20250060909,2025-07-04,STR009,PRD00728,2,5071.72,0.0,10143.44,6019.26,Credit Card,Walk-in
SAL20250060910,2025-07-13,STR031,PRD00685,3,4676.03,0.0,14028.09,8554.92,Cash,Regular
SAL20250060911,2025-07-25,STR031,PRD00575,3,90.77,0.0,272.31,201.24,Debit Card,Premium
SAL20250060912,2025-07-13,STR026,PRD00540,1,550.54,0.0,550.54,388.62,UPI,Corporate
SAL20250060913,2025-07-26,STR013,PRD00480,1,103.25,0.0,103.25,86.17,UPI,Walk-in
SAL20250060914,2025-07-12,STR020,PRD00002,1,1289.58,0.0,1289.58,870.9,Net Banking,Premium
SAL20250060915,2025-07-09,STR017,PRD00273,2,1306.29,0.0,2612.58,1517.74,UPI,Regular
SAL20250060916,2025-07-06,STR019,PRD00436,4,630.05,0.05,2394.19,2030.8,UPI,Regular
SAL20250060917,2025-07-31,STR024,PRD00912,1,532.47,0.0,532.47,306.3,Credit Card,Regular
SAL20250060918,2025-07-18,STR006,PRD01068,1,5954.4,0.0,5954.4,3495.2,Debit Card,Regular
SAL20250060919,2025-07-29,STR041,PRD00440,4,366.81,0.0,1467.24,1283.32,Credit Card,Regular
SAL20250060920,2025-07-23,STR017,PRD00890,1,891.3,0.0,891.3,535.93,UPI,Walk-in
SAL20250060921,2025-07-31,STR028,PRD00315,3,452.88,0.0,1358.64,844.32,UPI,Premium
SAL20250060922,2025-07-11,STR033,PRD00234,1,3859.31,0.0,3859.31,2374.04,UPI,Walk-in
SAL20250060923,2025-07-17,STR039,PRD01068,2,5954.4,0.0,11908.8,6990.4,Credit Card,Regular
SAL20250060924,2025-07-16,STR013,PRD00762,1,1596.23,0.0,1596.23,909.86,UPI,Regular
SAL20250060925,2025-07-04,STR002,PRD00298,1,1012.57,0.0,1012.57,666.12,UPI,Regular
SAL20250060926,2025-07-28,STR008,PRD00551,2,585.58,0.0,1171.16,861.14,Cash,Premium
SAL20250060927,2025-07-21,STR024,PRD00856,1,1871.17,0.0,1871.17,1212.57,UPI,Walk-in
SAL20250060928,2025-07-28,STR021,PRD01164,1,2114.79,0.0,2114.79,1108.71,Debit Card,Walk-in
SAL20250060929,2025-07-21,STR002,PRD00613,5,239.41,0.0,1197.05,893.05,UPI,Regular
SAL20250060930,2025-07-15,STR033,PRD00896,1,255.31,0.0,255.31,145.03,UPI,Walk-in
SAL20250060931,2025-07-01,STR041,PRD00636,6,685.82,0.0,4114.92,2714.64,Debit Card,Walk-in
SAL20250060932,2025-07-03,STR023,PRD00351,2,802.18,0.0,1604.36,1006.48,UPI,Regular
SAL20250060933,2025-07-20,STR024,PRD00176,1,4757.11,0.0,4757.11,2887.26,Cash,Walk-in
SAL20250060934,2025-07-29,STR040,PRD00211,1,6731.6,0.1,6058.44,4925.05,UPI,Walk-in
SAL20250060935,2025-07-07,STR006,PRD00046,1,12754.14,0.0,12754.14,8397.4,Credit Card,Regular
SAL20250060936,2025-07-20,STR039,PRD00118,1,13769.46,0.0,13769.46,10543.97,Net Banking,Regular
SAL20250060937,2025-07-21,STR008,PRD00503,1,634.01,0.0,634.01,525.79,UPI,Walk-in
SAL20250060938,2025-07-13,STR008,PRD00300,1,1106.33,0.0,1106.33,601.1,UPI,Premium
SAL20250060939,2025-07-09,STR002,PRD00967,1,44.43,0.05,42.21,28.54,Debit Card,Regular
SAL20250060940,2025-07-17,STR012,PRD00467,3,528.8,0.1,1427.76,1359.15,UPI,Regular
SAL20250060941,2025-07-12,STR036,PRD00698,1,1659.66,0.0,1659.66,1094.59,UPI,Walk-in
SAL20250060942,2025-07-23,STR019,PRD00677,3,1193.37,0.0,3580.11,2500.47,Credit Card,Premium
SAL20250060943,2025-07-19,STR035,PRD00922,1,953.09,0.0,953.09,628.16,Credit Card,Walk-in
SAL20250060944,2025-07-07,STR001,PRD00273,4,1306.29,0.05,4963.9,3035.48,Debit Card,Regular
SAL20250060945,2025-07-27,STR009,PRD01005,1,682.39,0.0,682.39,475.7,UPI,Walk-in
SAL20250060946,2025-07-06,STR037,PRD00488,1,995.48,0.1,895.93,835.86,UPI,Regular
SAL20250060947,2025-07-18,STR006,PRD00612,4,287.57,0.05,1092.77,849.72,Cash,Regular
SAL20250060948,2025-07-30,STR025,PRD00700,2,4752.07,0.0,9504.14,5729.26,UPI,Regular
SAL20250060949,2025-07-16,STR007,PRD01008,3,227.58,0.0,682.74,426.0,Credit Card,Regular
SAL20250060950,2025-07-17,STR017,PRD01048,2,623.5,0.0,1247.0,830.38,UPI,Regular
SAL20250060951,2025-07-02,STR031,PRD00275,1,1560.95,0.0,1560.95,847.9,UPI,Corporate
SAL20250060952,2025-07-26,STR040,PRD00728,1,5071.72,0.1,4564.55,3009.63,UPI,Corporate
SAL20250060953,2025-07-19,STR030,PRD00449,4,236.21,0.1,850.36,796.56,Credit Card,Corporate
SAL20250060954,2025-07-13,STR010,PRD00545,2,450.85,0.0,901.7,504.9,Credit Card,Walk-in
SAL20250060955,2025-07-21,STR009,PRD00973,3,291.44,0.0,874.32,470.73,Cash,Walk-in
SAL20250060956,2025-07-06,STR022,PRD00323,1,361.28,0.0,361.28,188.15,UPI,Regular
SAL20250060957,2025-07-23,STR038,PRD00603,2,196.91,0.0,393.82,261.92,Credit Card,Regular
SAL20250060958,2025-07-06,STR036,PRD00864,2,1725.02,0.0,3450.04,2236.12,Credit Card,Regular
SAL20250060959,2025-07-24,STR041,PRD01055,4,428.04,0.0,1712.16,1066.28,UPI,Walk-in
SAL20250060960,2025-07-02,STR021,PRD01199,3,6549.57,0.0,19648.71,10189.95,Net Banking,Regular
SAL20250060961,2025-07-13,STR029,PRD00108,1,22607.14,0.0,22607.14,15802.22,Debit Card,Premium
SAL20250060962,2025-07-08,STR021,PRD00114,1,17643.2,0.0,17643.2,12306.0,UPI,Walk-in
SAL20250060963,2025-07-01,STR002,PRD01189,1,5263.0,0.0,5263.0,2237.37,Credit Card,Walk-in
SAL20250060964,2025-07-15,STR041,PRD00665,2,157.57,0.05,299.38,206.28,UPI,Premium
SAL20250060965,2025-07-11,STR005,PRD00148,1,6813.06,0.0,6813.06,4694.28,Credit Card,Regular
